Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,84.904888,[124 200] ; [200  62],[179.13993174 144.86006826] ; [144.86006826 117.13993174],1
p4,1,0.0,61.21236,[116 213] ; [179  86],[163.39225589 165.60774411] ; [131.60774411 133.39225589],1
p2,1,0.0,44.714282,[220 110] ; [239  27],[254.1442953  75.8557047] ; [204.8557047  61.1442953],1
p3,1,0.0,40.050125,[ 94 235] ; [144 122],[131.6 197.4] ; [106.4 159.6],1
p6,1,0.0,30.696883,[ 58 268] ; [101 164],[ 87.70558376 238.29441624] ; [ 71.29441624 193.70558376],1
p10,1,0.0,25.587256,[205 121] ; [216  48],[232.62033898  93.37966102] ; [188.37966102  75.62033898],1
p11,1,1.2e-05,19.171708,[221 109] ; [221  46],[244.32160804  85.67839196] ; [197.67839196  69.32160804],1
p9,1,2.5e-05,17.744856,[221 103] ; [220  44],[243.  81.] ; [198.  66.],1
r4,1,9.1e-05,15.315773,[252  78] ; [237  30],[270.30150754  59.69849246] ; [218.69849246  48.30150754],1
v4,1,0.00043,12.395039,[283  44] ; [253  13],[295.5682968  31.4317032] ; [240.4317032  25.5682968],1
s8,1,0.00744,7.163604,[ 89 241] ; [ 99 167],[104.09395973 225.90604027] ; [ 83.90604027 182.09395973],0
r3,1,0.008073,7.017138,[289  39] ; [252  15],[298.23193277  29.76806723] ; [242.76806723  24.23193277],0
r1,1,0.008563,6.911712,[229  99] ; [211  55],[242.96296296  85.03703704] ; [197.03703704  68.96296296],0
d3,1,0.008591,6.905886,[199 128] ; [190  77],[214.14646465 112.85353535] ; [174.85353535  92.14646465],0
v1,1,0.015687,5.83762,[131 189] ; [134 129],[145.45454545 174.54545455] ; [119.54545455 143.45454545],0
n6,1,0.019418,5.46343,[241  87] ; [217  49],[252.9023569  75.0976431] ; [205.0976431  60.9023569],0
d1,1,0.024066,5.089873,[156 174] ; [151 116],[169.69849246 160.30150754] ; [137.30150754 129.69849246],0
a5,1,0.024705,5.044449,[206 124] ; [190  77],[218.89447236 111.10552764] ; [177.10552764  89.89447236],0
a7,1,0.030547,4.678242,[224 104] ; [203  63],[235.78451178  92.21548822] ; [191.21548822  74.78451178],0
v2,1,0.033868,4.501376,[148 165] ; [145 113],[160.61120841 152.38879159] ; [132.38879159 125.61120841],0
d4,1,0.049785,3.848679,[239  89] ; [213  54],[249.1697479  78.8302521] ; [202.8302521  64.1697479],0
p1,1,0.05872,3.573181,[ 13 316] ; [ 20 246],[ 18.24705882 310.75294118] ; [ 14.75294118 251.24705882],0
b3,1,0.066365,3.370704,[ 73 125] ; [ 41 108],[ 65.04899135 132.95100865] ; [ 48.95100865 100.04899135],0
b2,1,0.066365,3.370704,[ 73 125] ; [ 41 108],[ 65.04899135 132.95100865] ; [ 48.95100865 100.04899135],0
r2,1,0.085087,2.96496,[287  39] ; [241  20],[293.23339012  32.76660988] ; [234.76660988  26.23339012],0
a1,1,0.106452,2.606122,[ 19 311] ; [  8 259],[ 14.92462312 315.07537688] ; [ 12.07537688 254.92462312],0
u1,1,0.110529,2.546635,[ 52 278] ; [ 30 237],[ 45.32663317 284.67336683] ; [ 36.67336683 230.32663317],0
s1,1,0.139362,2.184993,[ 13 313] ; [  5 260],[  9.92893401 316.07106599] ; [  8.07106599 256.92893401],0
n5,1,0.143178,2.143463,[218 108] ; [192  73],[226.15905245  99.84094755] ; [183.84094755  81.15905245],0
s7,1,0.162256,1.953077,[102 210] ; [ 97 156],[109.89026549 202.10973451] ; [ 89.10973451 163.89026549],0
n4,1,0.184888,1.757888,[230  99] ; [199  67],[237.21176471  91.78823529] ; [191.78823529  74.21176471],0
s6,1,0.198859,1.650732,[162 167] ; [144 120],[169.77065767 159.22934233] ; [136.22934233 127.77065767],0
v3,1,0.21637,1.528284,[102 214] ; [ 96 162],[109.00348432 206.99651568] ; [ 88.99651568 169.00348432],0
d5,1,0.233975,1.416531,[243  85] ; [209  58],[249.1697479  78.8302521] ; [202.8302521  64.1697479],0
n2,1,0.264827,1.243347,[74 41] ; [31 11],[76.91082803 38.08917197] ; [28.08917197 13.91082803],0
p12,1,0.344198,0.894734,[ 10 319] ; [ 12 254],[ 12.16470588 316.83529412] ; [  9.83529412 256.16470588],0
b4,1,0.377384,0.779208,[196 134] ; [149 118],[190.70351759 139.29648241] ; [154.29648241 112.70351759],0
a4,1,0.396891,0.717725,[135 193] ; [100 165],[129.98313659 198.01686341] ; [105.01686341 159.98313659],0
b1,1,0.44388,0.586232,[135 195] ; [101 166],[130.45226131 199.54773869] ; [105.54773869 161.45226131],0
u4,1,0.508429,0.437299,[  5 325] ; [  6 261],[  6.08040201 323.91959799] ; [  4.91959799 262.08040201],0
u2,1,0.590599,0.28941,[60 52] ; [55 41],[61.92307692 50.07692308] ; [53.07692308 42.92307692],0
d2,1,0.603157,0.270261,[138 190] ; [118 149],[141.12268908 186.87731092] ; [114.87731092 152.12268908],0
a8,1,0.607563,0.263739,[ 36 271] ; [ 31 204],[ 37.9501845 269.0498155] ; [ 29.0498155 205.9501845],0
a2,1,0.647206,0.209441,[ 68 262] ; [ 51 216],[ 65.77889447 264.22110553] ; [ 53.22110553 213.77889447],0
a6,1,0.664811,0.187731,[220 109] ; [183  84],[222.4614094 106.5385906] ; [180.5385906  86.4614094],0
n3,1,0.778828,0.078875,[78 35] ; [28 14],[77.27741935 35.72258065] ; [28.72258065 13.27741935],0
s3,1,0.782683,0.076079,[151 176] ; [118 144],[149.34295416 177.65704584] ; [119.65704584 142.34295416],0
u3,1,0.821806,0.050725,[60 54] ; [48 46],[59.19230769 54.80769231] ; [48.80769231 45.19230769],0
s2,1,0.832517,0.044722,[122 205] ; [ 97 169],[120.76391231 206.23608769] ; [ 98.23608769 167.76391231],0
a3,1,0.834781,0.043503,[215 114] ; [171  94],[213.79461279 115.20538721] ; [172.20538721  92.79461279],0
b5,1,0.869485,0.026999,[203 127] ; [166 101],[203.96984925 126.03015075] ; [165.03015075 101.96984925],0
n1,1,0.875563,0.024522,[38 77] ; [13 28],[37.59615385 77.40384615] ; [13.40384615 27.59615385],0
s4,1,0.900102,0.015758,[ 41 288] ; [ 32 232],[ 40.50084317 288.49915683] ; [ 32.49915683 231.50084317],0
