Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,30.537803,[129  24] ; [92 73],[106.33018868  46.66981132] ; [114.66981132  50.33018868],1
p7,1,1.8e-05,18.387425,[125  25] ; [99 62],[108.03858521  41.96141479] ; [115.96141479  45.03858521],1
p8,1,0.000121,14.773254,[105  46] ; [79 85],[88.2031746 62.7968254] ; [95.7968254 68.2031746],1
p3,1,0.000374,12.655671,[109  44] ; [86 80],[93.52664577 59.47335423] ; [101.47335423  64.52664577],1
v1,1,0.002781,8.945718,[109  41] ; [89 69],[96.42857143 53.57142857] ; [101.57142857  56.42857143],0
p1,1,0.004273,8.163885,[ 20 132] ; [  7 159],[ 12.90566038 139.09433962] ; [ 14.09433962 151.90566038],0
n6,1,0.004939,7.90181,[143   9] ; [138  26],[135.16455696  16.83544304] ; [145.83544304  18.16455696],0
p5,1,0.006012,7.546823,[ 32 121] ; [ 16 147],[ 23.24050633 129.75949367] ; [ 24.75949367 138.24050633],0
p2,1,0.011918,6.322971,[138  15] ; [133  33],[129.97805643  23.02194357] ; [141.02194357  24.97805643],0
s5,1,0.027603,4.852689,[79 65] ; [68 93],[69.40327869 74.59672131] ; [77.59672131 83.40327869],0
n4,1,0.034492,4.470172,[137  16] ; [133  31],[130.31545741  22.68454259] ; [139.68454259  24.31545741],0
a6,1,0.034912,4.449476,[99 53] ; [126  40],[107.54716981  44.45283019] ; [117.45283019  48.54716981],0
a3,1,0.03873,4.27267,[123  29] ; [148  18],[129.53459119  22.46540881] ; [141.46540881  24.53459119],0
s4,1,0.062176,3.478359,[ 33 118] ; [ 23 143],[ 26.67507886 124.32492114] ; [ 29.32492114 136.67507886],0
r1,1,0.080894,3.04685,[128  25] ; [148  16],[133.21135647  19.78864353] ; [142.78864353  21.21135647],0
n2,1,0.100501,2.697574,[17 10] ; [37  9],[19.97260274  7.02739726] ; [34.02739726 11.97260274],0
n5,1,0.10124,2.685895,[131  22] ; [128  35],[125.40189873  27.59810127] ; [133.59810127  29.40189873],0
d1,1,0.109572,2.560389,[119  34] ; [116  50],[112.71159875  40.28840125] ; [122.28840125  43.71159875],0
a1,1,0.115178,2.481699,[ 13 140] ; [  7 159],[  9.59247649 143.40752351] ; [ 10.40752351 155.59247649],0
p9,1,0.116418,2.464859,[145   7] ; [150  15],[141.4511041  10.5488959] ; [153.5488959  11.4511041],0
s2,1,0.159077,1.982978,[116  37] ; [112  51],[110.39240506  42.60759494] ; [117.60759494  45.39240506],0
p12,1,0.177038,1.822315,[ 22 129] ; [ 16 150],[ 18.10094637 132.89905363] ; [ 19.89905363 146.10094637],0
u1,1,0.184562,1.7605,[ 47 106] ; [ 40 126],[ 41.72727273 111.27272727] ; [ 45.27272727 120.72727273],0
d3,1,0.198264,1.655113,[115  38] ; [114  52],[109.8338558  43.1661442] ; [119.1661442  46.8338558],0
a2,1,0.212241,1.556071,[ 47 106] ; [ 62 104],[ 52.27899687 100.72100313] ; [ 56.72100313 109.27899687],0
b2,1,0.229442,1.444318,[54 51] ; [53 69],[49.49339207 55.50660793] ; [57.50660793 64.49339207],0
