Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,38.626187,[55 19] ; [ 91 177],[31.59064327 42.40935673] ; [114.40935673 153.59064327],1
p4,1,4e-06,21.299833,[50 26] ; [ 98 173],[32.41498559 43.58501441] ; [115.58501441 155.41498559],1
s7,1,0.000453,12.301459,[47 27] ; [104 153],[33.75830816 40.24169184] ; [117.24169184 139.75830816],1
p2,1,0.001572,9.991911,[65 11] ; [182  90],[53.94252874 22.05747126] ; [193.05747126  78.94252874],0
u1,1,0.002269,9.318103,[26 50] ; [ 49 224],[16.33237822 59.66762178] ; [ 58.66762178 214.33237822],0
a2,1,0.00337,8.595729,[31 45] ; [ 65 208],[20.90544413 55.09455587] ; [ 75.09455587 197.90544413],0
p9,1,0.004025,8.272385,[66 10] ; [191  80],[56.28818444 19.71181556] ; [200.71181556  70.28818444],0
b2,1,0.006013,7.546479,[27 24] ; [ 52 112],[18.73953488 32.26046512] ; [ 60.26046512 103.73953488],0
b3,1,0.006013,7.546479,[27 24] ; [ 52 112],[18.73953488 32.26046512] ; [ 60.26046512 103.73953488],0
p3,1,0.0078,7.078851,[35 41] ; [ 81 191],[25.33333333 50.66666667] ; [ 90.66666667 181.33333333],0
n4,1,0.010329,6.577252,[65 11] ; [193  79],[56.34482759 19.65517241] ; [201.65517241  70.34482759],0
s2,1,0.01115,6.441328,[47 28] ; [124 145],[37.28197674 37.71802326] ; [133.71802326 135.28197674],0
s8,1,0.011468,6.391315,[39 36] ; [ 98 175],[29.52586207 45.47413793] ; [107.47413793 165.52586207],0
n6,1,0.012424,6.249267,[68  8] ; [206  64],[60.1849711 15.8150289] ; [213.8150289  56.1849711],0
p10,1,0.016235,5.777238,[62 13] ; [185  85],[53.69565217 21.30434783] ; [193.30434783  76.69565217],0
s6,1,0.018223,5.57454,[57 18] ; [166 105],[48.33815029 26.66184971] ; [174.66184971  96.33815029],0
r4,1,0.030328,4.690611,[74  2] ; [244  29],[69.24928367  6.75071633] ; [248.75071633  24.24928367],0
v1,1,0.049902,3.844753,[43 32] ; [118 147],[35.51470588 39.48529412] ; [125.48529412 139.51470588],0
a4,1,0.054846,3.686758,[44 31] ; [126 147],[36.63793103 38.36206897] ; [133.36206897 139.63793103],0
r3,1,0.085047,2.965717,[75  1] ; [254  17],[72.05763689  3.94236311] ; [256.94236311  14.05763689],0
s5,1,0.110118,2.552525,[26 46] ; [ 70 194],[20.57142857 51.42857143] ; [ 75.42857143 188.57142857],0
b5,1,0.113923,2.498933,[54 22] ; [167 106],[48.1260745 27.8739255] ; [172.8739255 100.1260745],0
a7,1,0.132621,2.261553,[59 17] ; [187  85],[53.72413793 22.27586207] ; [192.27586207  79.72413793],0
v3,1,0.132653,2.261174,[21 53] ; [ 97 159],[26.46060606 47.53939394] ; [ 91.53939394 164.46060606],0
u2,1,0.154673,2.025545,[16  6] ; [43 34],[13.11111111  8.88888889] ; [45.88888889 31.11111111],0
n2,1,0.189608,1.720659,[12 10] ; [61 27],[14.6  7.4] ; [58.4 29.6],0
a5,1,0.189649,1.72034,[59 17] ; [191  82],[54.44126074 21.55873926] ; [195.55873926  77.44126074],0
v2,1,0.207547,1.588455,[45 29] ; [135 122],[40.24169184 33.75830816] ; [139.75830816 117.24169184],0
p1,1,0.225475,1.469181,[ 6 70] ; [ 12 260],[ 3.93103448 72.06896552] ; [ 14.06896552 257.93103448],0
s4,1,0.254543,1.298198,[ 9 65] ; [ 48 223],[12.22608696 61.77391304] ; [ 44.77391304 226.22608696],0
d1,1,0.25904,1.273879,[47 29] ; [149 124],[42.68194842 33.31805158] ; [153.31805158 119.68194842],0
