Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000517,12.05486,[ 6 37] ; [8 5],[10.75 32.25] ; [3.25 9.75],1
p6,1,0.000789,11.266609,[ 2 40] ; [5 7],[ 5.44444444 36.55555556] ; [ 1.55555556 10.44444444],1
s3,1,0.002616,9.057687,[10 32] ; [9 4],[14.50909091 27.49090909] ; [4.49090909 8.50909091],0
p9,1,0.006839,7.314822,[14 27] ; [10  3],[18.22222222 22.77777778] ; [5.77777778 7.22222222],0
b5,1,0.006864,7.308197,[18 25] ; [11  2],[22.26785714 20.73214286] ; [6.73214286 6.26785714],0
s8,1,0.007631,7.118044,[ 2 41] ; [4 9],[ 4.60714286 38.39285714] ; [ 1.39285714 11.60714286],0
p3,1,0.013161,6.147341,[ 6 37] ; [6 7],[ 9.21428571 33.78571429] ; [ 2.78571429 10.21428571],0
p2,1,0.013589,6.090808,[12 31] ; [8 4],[15.63636364 27.36363636] ; [4.36363636 7.63636364],0
p10,1,0.013822,6.060745,[13 29] ; [9 4],[16.8 25.2] ; [5.2 7.8],0
a8,1,0.036818,4.358816,[ 4 39] ; [4 8],[ 6.25454545 36.74545455] ; [ 1.74545455 10.25454545],0
p5,1,0.066897,3.357568,[ 1 42] ; [ 2 11],[ 2.30357143 40.69642857] ; [ 0.69642857 12.30357143],0
v1,1,0.080254,3.059753,[ 9 33] ; [6 7],[11.45454545 30.54545455] ; [3.54545455 9.45454545],0
r4,1,0.137291,2.208057,[ 8 35] ; [5 8],[ 9.98214286 33.01785714] ; [3.01785714 9.98214286],0
s7,1,0.141455,2.16206,[ 8 31] ; [5 7],[ 9.94117647 29.05882353] ; [3.05882353 8.94117647],0
b3,1,0.1483,2.089647,[12 16] ; [2 9],[10.05128205 17.94871795] ; [3.94871795 7.05128205],0
b2,1,0.1483,2.089647,[12 16] ; [2 9],[10.05128205 17.94871795] ; [3.94871795 7.05128205],0
a3,1,0.199561,1.645581,[24 18] ; [10  3],[25.96363636 16.03636364] ; [8.03636364 4.96363636],0
s6,1,0.205439,1.603278,[10 33] ; [5 7],[11.72727273 31.27272727] ; [3.27272727 8.72727273],0
a6,1,0.212537,1.554057,[18 25] ; [8 5],[19.96428571 23.03571429] ; [6.03571429 6.96428571],0
a4,1,0.243557,1.35989,[15 27] ; [7 6],[16.8 25.2] ; [5.2 7.8],0
a5,1,0.250841,1.318613,[22 21] ; [9 4],[23.80357143 19.19642857] ; [7.19642857 5.80357143],0
u3,1,0.284735,1.144352,[ 2 17] ; [1 2],[ 2.59090909 16.40909091] ; [0.40909091 2.59090909],0
a2,1,0.301268,1.068575,[ 5 38] ; [ 3 10],[ 6.14285714 36.85714286] ; [ 1.85714286 11.14285714],0
v2,1,0.313817,1.014542,[13 29] ; [6 7],[14.50909091 27.49090909] ; [4.49090909 8.50909091],0
b4,1,0.345652,0.889355,[27 16] ; [10  3],[28.41071429 14.58928571] ; [8.58928571 4.41071429],0
n6,1,0.380335,0.769618,[20 22] ; [8 5],[21.38181818 20.61818182] ; [6.61818182 6.38181818],0
d4,1,0.424443,0.637981,[28 15] ; [10  3],[29.17857143 13.82142857] ; [8.82142857 4.17857143],0
p1,1,0.438169,0.601073,[ 7 36] ; [ 1 12],[ 6.14285714 36.85714286] ; [ 1.85714286 11.14285714],0
u2,1,0.464069,0.536062,[ 3 16] ; [1 2],[ 3.45454545 15.54545455] ; [0.54545455 2.45454545],0
d2,1,0.466502,0.530249,[21 21] ; [5 8],[19.85454545 22.14545455] ; [6.14545455 6.85454545],0
b1,1,0.473058,0.514823,[25 18] ; [9 4],[26.10714286 16.89285714] ; [7.89285714 5.10714286],0
s5,1,0.47359,0.513587,[ 7 35] ; [ 1 11],[ 6.22222222 35.77777778] ; [ 1.77777778 10.22222222],0
v3,1,0.48858,0.479651,[ 7 36] ; [3 9],[ 7.81818182 35.18181818] ; [2.18181818 9.81818182],0
n1,1,0.537094,0.380952,[10 11] ; [2 1],[10.5 10.5] ; [1.5 1.5],0
d3,1,0.540553,0.374515,[19 24] ; [7 6],[19.96428571 23.03571429] ; [6.03571429 6.96428571],0
r3,1,0.562278,0.335775,[22 20] ; [8 5],[22.90909091 19.09090909] ; [7.09090909 5.90909091],0
p11,1,0.562833,0.334822,[16 27] ; [6 7],[16.89285714 26.10714286] ; [5.10714286 7.89285714],0
n4,1,0.583546,0.300537,[33 10] ; [9 4],[32.25 10.75] ; [9.75 3.25],0
d5,1,0.671097,0.180322,[27 16] ; [9 4],[27.64285714 15.35714286] ; [8.35714286 4.64285714],0
d1,1,0.714757,0.133572,[19 24] ; [5 8],[18.42857143 24.57142857] ; [5.57142857 7.42857143],0
a7,1,0.714757,0.133572,[19 24] ; [5 8],[18.42857143 24.57142857] ; [5.57142857 7.42857143],0
s4,1,0.719678,0.128801,[ 5 38] ; [ 2 11],[ 5.375 37.625] ; [ 1.625 11.375],0
s2,1,0.868714,0.027322,[ 9 34] ; [ 3 10],[ 9.21428571 33.78571429] ; [ 2.78571429 10.21428571],0
r2,1,0.89068,0.018891,[23 18] ; [7 5],[23.20754717 17.79245283] ; [6.79245283 5.20754717],0
n5,1,0.903675,0.014646,[29 14] ; [9 4],[29.17857143 13.82142857] ; [8.82142857 4.17857143],0
u1,1,0.930048,0.007706,[ 3 40] ; [ 1 12],[ 3.07142857 39.92857143] ; [ 0.92857143 12.07142857],0
r1,1,0.934867,0.006679,[16 27] ; [5 8],[16.125 26.875] ; [4.875 8.125],0
