Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.946196,[37 73] ; [207  51],[72.93478261 37.06521739] ; [171.06521739  86.93478261],1
d3,1,0.0,43.247757,[53 57] ; [212  47],[78.99728997 31.00271003] ; [186.00271003  72.99728997],1
a2,1,0.0,26.632348,[11 99] ; [ 95 165],[31.51351351 78.48648649] ; [ 74.48648649 185.51351351],1
u1,1,6.7e-05,15.894811,[11 99] ; [ 76 184],[25.86486486 84.13513514] ; [ 61.13513514 198.86486486],1
b5,1,0.000214,13.702891,[46 64] ; [163  97],[62.13513514 47.86486486] ; [146.86486486 113.13513514],1
d1,1,0.000248,13.428508,[55 55] ; [182  78],[70.45945946 39.54054054] ; [166.54054054  93.45945946],1
v2,1,0.005664,7.654236,[53 53] ; [166  87],[64.66295265 41.33704735] ; [154.33704735  98.66295265],0
b1,1,0.011157,6.440139,[54 56] ; [ 91 169],[43.10810811 66.89189189] ; [101.89189189 158.10810811],0
r4,1,0.026409,4.929026,[95 15] ; [243  17],[100.48648649   9.51351351] ; [237.51351351  22.48648649],0
b3,1,0.033927,4.498387,[43 39] ; [ 68 109],[35.14285714 46.85714286] ; [ 75.85714286 101.14285714],0
b2,1,0.033927,4.498387,[43 39] ; [ 68 109],[35.14285714 46.85714286] ; [ 75.85714286 101.14285714],0
b4,1,0.056282,3.643679,[52 58] ; [151 109],[60.35135135 49.64864865] ; [142.64864865 117.35135135],0
r1,1,0.058493,3.579611,[87 23] ; [225  34],[93.00813008 16.99186992] ; [218.99186992  40.00813008],0
a3,1,0.077918,3.10781,[97 13] ; [208  50],[91.16847826 18.83152174] ; [213.83152174  44.16847826],0
r2,1,0.086484,2.938634,[101   7] ; [251   7],[103.86885246   4.13114754] ; [248.13114754   9.86885246],0
s8,1,0.102784,2.661809,[85 25] ; [177  80],[78.52861035 31.47138965] ; [183.47138965  73.52861035],0
v4,1,0.113514,2.504599,[102   6] ; [252   6],[104.45901639   3.54098361] ; [249.54098361   8.45901639],0
n1,1,0.123288,2.37504,[16 11] ; [20 29],[12.78947368 14.21052632] ; [23.21052632 25.78947368],0
u3,1,0.133639,2.249714,[7 6] ; [39 13],[9.2 3.8] ; [36.8 15.2],0
n4,1,0.135478,2.228583,[97 13] ; [213  47],[92.16216216 17.83783784] ; [217.83783784  42.16216216],0
s4,1,0.171329,1.871279,[28 81] ; [ 50 209],[23.10326087 85.89673913] ; [ 54.89673913 204.10326087],0
