Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,163.317975,[399  13] ; [64 59],[356.55327103  55.44672897] ; [106.44672897  16.55327103],1
r3,1,0.0,72.677686,[402  10] ; [95 33],[379.19259259  32.80740741] ; [117.80740741  10.19259259],1
n6,1,0.0,58.452392,[371  38] ; [79 48],[343.37686567  65.62313433] ; [106.62313433  20.37686567],1
r4,1,0.0,56.655445,[381  32] ; [85 44],[355.08856089  57.91143911] ; [110.91143911  18.08856089],1
p2,1,0.0,55.292342,[366  46] ; [76 51],[337.85528757  74.14471243] ; [104.14471243  22.85528757],1
p8,1,0.0,48.247479,[234 172] ; [28 98],[199.94736842 206.05263158] ; [62.05263158 63.94736842],1
v4,1,0.0,43.702162,[399  10] ; [104  24],[383.10428305  25.89571695] ; [119.89571695   8.10428305],1
v2,1,2e-06,22.802646,[243 154] ; [47 80],[219.71374046 177.28625954] ; [70.28625954 56.71374046],1
r2,1,5e-06,20.862081,[391  18] ; [107  21],[379.29608939  29.70391061] ; [118.70391061   9.29608939],1
p7,1,2.2e-05,17.984399,[266 135] ; [57 69],[245.77419355 155.22580645] ; [77.22580645 48.77419355],1
a6,1,3.5e-05,17.129559,[291 121] ; [65 63],[271.61481481 140.38518519] ; [84.38518519 43.61481481],1
p4,1,8.9e-05,15.351687,[258 152] ; [55 72],[238.97579143 171.02420857] ; [74.02420857 52.97579143],1
n5,1,0.000311,13.000406,[318  91] ; [79 49],[302.37057728 106.62942272] ; [94.62942272 33.37057728],1
r1,1,0.000436,12.371013,[332  79] ; [85 44],[317.38333333  93.61666667] ; [99.61666667 29.38333333],1
v1,1,0.000614,11.733114,[231 170] ; [52 77],[214.11886792 186.88113208] ; [68.88113208 60.11886792],1
n4,1,0.000664,11.586198,[324  89] ; [82 47],[309.36900369 103.63099631] ; [96.63099631 32.36900369],1
d3,1,0.000883,11.057626,[297 115] ; [71 55],[281.81412639 130.18587361] ; [86.18587361 39.81412639],1
a7,1,0.001041,10.752477,[313 100] ; [78 50],[298.48983364 114.51016636] ; [92.51016636 35.48983364],0
a1,1,0.002307,9.287957,[ 14 399] ; [ 13 116],[ 20.57380074 392.42619926] ; [  6.42619926 122.57380074],0
a5,1,0.002435,9.189047,[307 106] ; [78 51],[293.36715867 119.63284133] ; [91.63284133 37.36715867],0
d1,1,0.002554,9.101691,[248 165] ; [58 71],[233.1697417 179.8302583] ; [72.8302583 56.1697417],0
s1,1,0.007867,7.063533,[  9 398] ; [  9 118],[ 13.71910112 393.28089888] ; [  4.28089888 122.71910112],0
p12,1,0.009192,6.78512,[ 44 368] ; [  4 123],[ 36.69016698 375.30983302] ; [ 11.30983302 115.69016698],0
s6,1,0.009642,6.699881,[288 119] ; [73 52],[276.17857143 130.82142857] ; [84.82142857 40.17857143],0
s8,1,0.010446,6.557234,[185 225] ; [41 86],[172.55121043 237.44878957] ; [53.44878957 73.55121043],0
d4,1,0.012751,6.203401,[340  72] ; [92 35],[330.21150278  81.78849722] ; [101.78849722  25.21150278],0
v3,1,0.018835,5.516729,[167 229] ; [38 87],[155.81573896 240.18426104] ; [49.18426104 75.81573896],0
d5,1,0.028888,4.774265,[341  71] ; [94 33],[332.50463822  79.49536178] ; [102.49536178  24.50463822],0
n2,1,0.028911,4.772908,[63 19] ; [32 22],[57.27941176 24.72058824] ; [37.72058824 16.27941176],0
p5,1,0.034478,4.470831,[ 50 360] ; [  7 119],[ 43.60074627 366.39925373] ; [ 13.39925373 112.60074627],0
p6,1,0.03466,4.461825,[146 262] ; [32 93],[136.25515947 271.74484053] ; [41.74484053 83.25515947],0
p3,1,0.037134,4.344278,[209 203] ; [51 76],[198.73840445 213.26159555] ; [61.26159555 65.73840445],0
b2,1,0.06436,3.421297,[101 147] ; [20 50],[ 94.36477987 153.63522013] ; [26.63522013 43.36477987],0
b3,1,0.06436,3.421297,[101 147] ; [20 50],[ 94.36477987 153.63522013] ; [26.63522013 43.36477987],0
d2,1,0.100408,2.699054,[179 231] ; [66 61],[187.05772812 222.94227188] ; [57.94227188 69.05772812],0
n1,1,0.110697,2.544246,[26 56] ; [24 29],[30.37037037 51.62962963] ; [19.62962963 33.37037037],0
s3,1,0.113061,2.510907,[226 180] ; [61 67],[218.20599251 187.79400749] ; [68.79400749 59.20599251],0
s2,1,0.197818,1.658414,[212 197] ; [58 70],[205.6424581 203.3575419] ; [64.3575419 63.6424581],0
u1,1,0.217354,1.521754,[ 70 343] ; [ 16 113],[ 65.53136531 347.46863469] ; [ 20.46863469 108.53136531],0
n3,1,0.265756,1.238524,[60 22] ; [34 19],[57.0962963 24.9037037] ; [36.9037037 16.0962963],0
s7,1,0.288167,1.128167,[201 198] ; [51 63],[196. 203.] ; [56. 58.],0
u2,1,0.297601,1.084914,[74 51] ; [21 21],[71.10778443 53.89221557] ; [23.89221557 18.10778443],0
a8,1,0.391468,0.734376,[ 52 326] ; [ 13 108],[ 49.23847695 328.76152305] ; [ 15.76152305 105.23847695],0
s4,1,0.416591,0.659911,[ 70 338] ; [ 26 102],[ 73.07462687 334.92537313] ; [ 22.92537313 105.07462687],0
a3,1,0.441729,0.591786,[287 126] ; [85 44],[283.46125461 129.53874539] ; [88.53874539 40.46125461],0
s5,1,0.479724,0.49949,[144 256] ; [40 83],[140.72657744 259.27342256] ; [43.27342256 79.72657744],0
u3,1,0.516209,0.421461,[72 54] ; [27 16],[73.81065089 52.18934911] ; [25.18934911 17.81065089],0
a4,1,0.518612,0.416653,[167 245] ; [56 72],[170.14074074 241.85925926] ; [52.85925926 75.14074074],0
b4,1,0.548911,0.359271,[246 167] ; [73 56],[243.07564576 169.92435424] ; [75.92435424 53.07564576],0
a2,1,0.779197,0.078605,[ 88 325] ; [ 26 103],[ 86.86715867 326.13284133] ; [ 27.13284133 101.86715867],0
p1,1,0.881833,0.022096,[ 40 372] ; [ 13 115],[ 40.43703704 371.56296296] ; [ 12.56296296 115.43703704],0
b5,1,0.916493,0.010994,[254 159] ; [80 49],[254.50553506 158.49446494] ; [79.49446494 49.50553506],0
