Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.622476,[121   6] ; [30 18],[109.58285714  17.41714286] ; [41.41714286  6.58285714],1
r2,1,0.000392,12.568882,[122   4] ; [38  9],[116.53179191   9.46820809] ; [43.46820809  3.53179191],1
r3,1,0.006008,7.547942,[121   4] ; [41  7],[117.05202312   7.94797688] ; [44.94797688  3.05202312],0
n5,1,0.012311,6.265551,[96 28] ; [28 20],[89.39534884 34.60465116] ; [34.60465116 13.39534884],0
v2,1,0.017011,5.695225,[66 55] ; [16 31],[59.05952381 61.94047619] ; [22.94047619 24.05952381],0
v3,1,0.02163,5.275277,[53 72] ; [11 36],[46.51162791 78.48837209] ; [17.48837209 29.51162791],0
n4,1,0.033417,4.524307,[95 32] ; [28 20],[89.26285714 37.73714286] ; [33.73714286 14.26285714],0
a3,1,0.049061,3.873258,[81 45] ; [23 25],[75.31034483 50.68965517] ; [28.68965517 19.31034483],0
s6,1,0.057541,3.606889,[106  20] ; [32 13],[101.68421053  24.31578947] ; [36.31578947  8.68421053],0
a4,1,0.069086,3.304609,[35 91] ; [ 7 41],[30.4137931 95.5862069] ; [11.5862069 36.4137931],0
s7,1,0.071333,3.252073,[80 41] ; [24 23],[74.9047619 46.0952381] ; [29.0952381 17.9047619],0
b2,1,0.097934,2.738873,[28 44] ; [ 6 22],[24.48 47.52] ; [ 9.52 18.48],0
b3,1,0.097934,2.738873,[28 44] ; [ 6 22],[24.48 47.52] ; [ 9.52 18.48],0
a7,1,0.110253,2.550588,[83 42] ; [25 22],[78.48837209 46.51162791] ; [29.51162791 17.48837209],0
a1,1,0.142974,2.145659,[  4 123] ; [ 4 44],[  5.80571429 121.19428571] ; [ 2.19428571 45.80571429],0
b5,1,0.14634,2.10999,[72 55] ; [33 15],[76.2 50.8] ; [28.8 19.2],0
v1,1,0.166015,1.918568,[68 57] ; [20 27],[63.95348837 61.04651163] ; [24.04651163 22.95348837],0
a5,1,0.167678,1.903584,[75 51] ; [23 25],[70.96551724 55.03448276] ; [27.03448276 20.96551724],0
n3,1,0.173458,1.852805,[20  6] ; [6 5],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
p11,1,0.179147,1.80469,[95 32] ; [31 17],[91.44 35.56] ; [34.56 13.44],0
s4,1,0.18502,1.756837,[27 98] ; [15 33],[30.34682081 94.65317919] ; [11.65317919 36.34682081],0
s3,1,0.185542,1.752662,[109  16] ; [38 10],[106.21387283  18.78612717] ; [40.78612717  7.21387283],0
