Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.7e-05,18.495688,[25 62] ; [26 11],[35.78225806 51.21774194] ; [15.21774194 21.78225806],1
p7,1,0.025863,4.965169,[57 29] ; [31  5],[62.03278689 23.96721311] ; [25.96721311 10.03278689],0
s8,1,0.027443,4.862698,[39 51] ; [24 13],[44.64566929 45.35433071] ; [18.35433071 18.64566929],0
v1,1,0.059589,3.548796,[37 53] ; [22 15],[41.81102362 48.18897638] ; [17.18897638 19.81102362],0
s3,1,0.06053,3.522806,[63 27] ; [31  5],[67.14285714 22.85714286] ; [26.85714286  9.14285714],0
s6,1,0.08913,2.890008,[69 19] ; [32  3],[72.2601626 15.7398374] ; [28.7398374  6.2601626],0
s5,1,0.090157,2.871574,[38 45] ; [22 13],[42.20338983 40.79661017] ; [17.79661017 17.20338983],0
a3,1,0.099416,2.714892,[57 33] ; [29  8],[60.94488189 29.05511811] ; [25.05511811 11.94488189],0
s7,1,0.103201,2.655372,[53 36] ; [27  9],[56.96 32.04] ; [23.04 12.96],0
d1,1,0.140388,2.1737,[48 42] ; [25 12],[51.73228346 38.26771654] ; [21.26771654 15.73228346],0
n4,1,0.145464,2.11918,[56 34] ; [28  9],[59.52755906 30.47244094] ; [24.47244094 12.52755906],0
p3,1,0.15678,2.005015,[46 44] ; [24 13],[49.60629921 40.39370079] ; [20.39370079 16.60629921],0
r3,1,0.156903,2.003826,[79  9] ; [36  1],[80.96  7.04] ; [34.04  2.96],0
r2,1,0.161106,1.963815,[80  9] ; [36  1],[81.93650794  7.06349206] ; [34.06349206  2.93650794],0
r1,1,0.200011,1.642292,[63 27] ; [30  7],[65.90551181 24.09448819] ; [27.09448819  9.90551181],0
a8,1,0.201314,1.632815,[ 3 82] ; [ 3 29],[ 4.35897436 80.64102564] ; [ 1.64102564 30.35897436],0
d4,1,0.212699,1.55296,[69 21] ; [32  5],[71.57480315 18.42519685] ; [29.42519685  7.57480315],0
p11,1,0.244376,1.35517,[64 26] ; [30  7],[66.61417323 23.38582677] ; [27.38582677  9.61417323],0
p12,1,0.249151,1.328058,[ 3 87] ; [ 3 34],[ 4.2519685 85.7480315] ; [ 1.7480315 35.2519685],0
a4,1,0.257624,1.281481,[34 56] ; [18 19],[36.8503937 53.1496063] ; [15.1496063 21.8503937],0
d2,1,0.271029,1.211532,[39 51] ; [20 17],[41.81102362 48.18897638] ; [17.18897638 19.81102362],0
p8,1,0.310211,1.029779,[50 38] ; [24 12],[52.51612903 35.48387097] ; [21.48387097 14.51612903],0
p5,1,0.315334,1.008201,[ 7 83] ; [ 5 32],[ 8.50393701 81.49606299] ; [ 3.49606299 33.50393701],0
s2,1,0.318388,0.995556,[62 28] ; [28  8],[64.28571429 25.71428571] ; [25.71428571 10.28571429],0
n6,1,0.320346,0.987534,[71 19] ; [32  5],[72.99212598 17.00787402] ; [30.00787402  6.99212598],0
b3,1,0.329536,0.95072,[ 9 38] ; [ 6 14],[10.52238806 36.47761194] ; [ 4.47761194 15.52238806],0
b2,1,0.329536,0.95072,[ 9 38] ; [ 6 14],[10.52238806 36.47761194] ; [ 4.47761194 15.52238806],0
b5,1,0.330782,0.945836,[57 33] ; [20 17],[54.56692913 35.43307087] ; [22.43307087 14.56692913],0
n2,1,0.332922,0.9375,[15  5] ; [9 1],[16.  4.] ; [8. 2.],0
a2,1,0.385417,0.753352,[18 72] ; [10 27],[19.84251969 70.15748031] ; [ 8.15748031 28.84251969],0
u1,1,0.399187,0.710775,[16 74] ; [ 9 28],[17.71653543 72.28346457] ; [ 7.28346457 29.71653543],0
a7,1,0.432586,0.615869,[64 25] ; [24 13],[62.15873016 26.84126984] ; [25.84126984 11.15873016],0
a6,1,0.464084,0.536028,[62 28] ; [23 14],[60.23622047 29.76377953] ; [24.76377953 12.23622047],0
u2,1,0.476782,0.506214,[16 17] ; [5 3],[16.90243902 16.09756098] ; [4.09756098 3.90243902],0
p6,1,0.499742,0.455485,[43 46] ; [15 21],[41.296 47.704] ; [16.704 19.296],0
d5,1,0.510616,0.432804,[70 19] ; [31  6],[71.34126984 17.65873016] ; [29.65873016  7.34126984],0
p10,1,0.540304,0.374977,[73 16] ; [32  5],[74.16666667 14.83333333] ; [30.83333333  6.16666667],0
n1,1,0.559305,0.340909,[ 6 14] ; [2 8],[ 5.33333333 14.66666667] ; [2.66666667 7.33333333],0
p9,1,0.640271,0.218388,[74 15] ; [32  5],[74.87301587 14.12698413] ; [31.12698413  5.87301587],0
n3,1,0.760188,0.093168,[15  5] ; [8 2],[15.33333333  4.66666667] ; [7.66666667 2.33333333],0
a5,1,0.783493,0.075498,[61 29] ; [26 11],[61.65354331 28.34645669] ; [25.34645669 11.65354331],0
n5,1,0.784471,0.074801,[66 24] ; [28  9],[66.61417323 23.38582677] ; [27.38582677  9.61417323],0
s1,1,0.845545,0.037949,[ 3 86] ; [ 1 36],[ 2.82539683 86.17460317] ; [ 1.17460317 35.82539683],0
u3,1,0.921518,0.009706,[20 13] ; [5 3],[20.12195122 12.87804878] ; [4.87804878 3.12195122],0
p4,1,0.940751,0.005524,[59 31] ; [24 13],[58.81889764 31.18110236] ; [24.18110236 12.81889764],0
p1,1,0.949923,0.003944,[ 7 83] ; [ 3 34],[ 7.08661417 82.91338583] ; [ 2.91338583 34.08661417],0
b4,1,0.952621,0.00353,[53 37] ; [22 15],[53.1496063 36.8503937] ; [21.8503937 15.1496063],0
d3,1,0.962626,0.002196,[67 22] ; [28  9],[67.1031746 21.8968254] ; [27.8968254  9.1031746],0
b1,1,0.964101,0.002026,[32 58] ; [13 24],[31.88976378 58.11023622] ; [13.11023622 23.88976378],0
