Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,3e-06,21.603181,[79 44] ; [17 44],[64.17391304 58.82608696] ; [31.82608696 29.17391304],1
d2,1,9e-06,19.80586,[62 61] ; [10 51],[48.13043478 74.86956522] ; [23.86956522 37.13043478],1
r1,1,2.3e-05,17.907589,[105  16] ; [36 25],[93.74175824 27.25824176] ; [47.25824176 13.74175824],1
a4,1,0.000164,14.204183,[53 70] ; [ 9 51],[41.67213115 81.32786885] ; [20.32786885 39.67213115],1
r4,1,0.000184,13.988627,[115   8] ; [45 16],[106.95652174  16.04347826] ; [53.04347826  7.95652174],1
v1,1,0.000208,13.755202,[74 46] ; [19 40],[62.34636872 57.65363128] ; [30.65363128 28.34636872],1
a3,1,0.000219,13.664767,[88 35] ; [26 34],[76.62295082 46.37704918] ; [37.37704918 22.62295082],1
a6,1,0.000355,12.755347,[86 37] ; [26 35],[74.86956522 48.13043478] ; [37.13043478 23.86956522],1
d4,1,0.00051,12.079889,[106  17] ; [39 22],[96.92934783 26.07065217] ; [48.07065217 12.92934783],1
d5,1,0.001212,10.471464,[103  20] ; [38 23],[94.25543478 28.74456522] ; [46.74456522 14.25543478],0
a7,1,0.001554,10.013772,[101  22] ; [37 24],[92.25 30.75] ; [45.75 15.25],0
d3,1,0.006753,7.337491,[91 32] ; [33 28],[82.89130435 40.10869565] ; [41.10869565 19.89130435],0
n4,1,0.016717,5.725883,[93 30] ; [35 25],[86.03278689 36.96721311] ; [41.96721311 18.03278689],0
u1,1,0.022988,5.169394,[ 14 109] ; [ 1 60],[ 10.02717391 112.97282609] ; [ 4.97282609 56.02717391],0
v2,1,0.031594,4.620366,[66 52] ; [22 35],[59.33714286 58.66285714] ; [28.66285714 28.33714286],0
n6,1,0.036102,4.392299,[105  17] ; [44 16],[99.87912088 22.12087912] ; [49.12087912 10.87912088],0
v4,1,0.064941,3.406485,[119   3] ; [54  5],[116.60773481   5.39226519] ; [56.39226519  2.60773481],0
n5,1,0.068593,3.316369,[93 29] ; [38 22],[87.81318681 34.18681319] ; [43.18681319 16.81318681],0
b2,1,0.069219,3.301433,[25 43] ; [ 6 26],[21.08 46.92] ; [ 9.92 22.08],0
b3,1,0.069219,3.301433,[25 43] ; [ 6 26],[21.08 46.92] ; [ 9.92 22.08],0
s4,1,0.080582,3.053125,[ 13 108] ; [12 47],[ 16.80555556 104.19444444] ; [ 8.19444444 50.80555556],0
p4,1,0.081507,3.034587,[67 56] ; [24 35],[61.5 61.5] ; [29.5 29.5],0
p10,1,0.09019,2.870984,[102  20] ; [43 16],[97.73480663 24.26519337] ; [47.26519337 11.73480663],0
r3,1,0.100157,2.703048,[117   6] ; [54  7],[114.30978261   8.69021739] ; [56.69021739  4.30978261],0
p6,1,0.140782,2.169392,[37 86] ; [25 36],[41.44565217 81.55434783] ; [20.55434783 40.44565217],0
s6,1,0.145143,2.122568,[81 38] ; [33 25],[76.6440678 42.3559322] ; [37.3559322 20.6440678],0
r2,1,0.148101,2.0917,[115   7] ; [52  7],[112.56353591   9.43646409] ; [54.43646409  4.56353591],0
p11,1,0.175313,1.836913,[103  20] ; [46 15],[99.60326087 23.39673913] ; [49.39673913 11.60326087],0
s3,1,0.184326,1.762397,[56 63] ; [34 25],[60.16853933 58.83146067] ; [29.83146067 29.16853933],0
u3,1,0.186702,1.743449,[19 15] ; [14 21],[16.26086957 17.73913043] ; [16.73913043 18.26086957],0
p9,1,0.232521,1.425374,[103  18] ; [46 13],[100.16111111  20.83888889] ; [48.83888889 10.16111111],0
s7,1,0.265656,1.239038,[54 65] ; [22 38],[50.52513966 68.47486034] ; [25.47486034 34.52513966],0
v3,1,0.290899,1.115454,[47 73] ; [18 40],[43.82022472 76.17977528] ; [21.17977528 36.82022472],0
