Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,60.848626,[35 71] ; [243  82],[68.3712297 37.6287703] ; [209.6287703 115.3712297],1
p6,1,0.0,31.736814,[25 80] ; [179 144],[50.04672897 54.95327103] ; [153.95327103 169.04672897],1
p2,1,0.0,27.048708,[77 29] ; [300  26],[92.50462963 13.49537037] ; [284.49537037  41.50462963],1
p10,1,0.000494,12.13692,[79 26] ; [290  36],[89.89559165 15.10440835] ; [279.10440835  46.89559165],1
r4,1,0.001502,10.076532,[94 12] ; [316  11],[100.36951501   5.63048499] ; [309.63048499  17.36951501],0
p11,1,0.001828,9.714472,[75 31] ; [276  51],[85.926097 20.073903] ; [265.073903  61.926097],0
p9,1,0.012948,6.176259,[86 19] ; [295  30],[93.03488372 11.96511628] ; [287.96511628  37.03488372],0
a8,1,0.013564,6.094009,[ 5 90] ; [ 44 251],[11.93589744 83.06410256] ; [ 37.06410256 257.93589744],0
v3,1,0.014605,5.963538,[34 64] ; [155 163],[44.52403846 53.47596154] ; [144.47596154 173.52403846],0
s7,1,0.014831,5.936436,[44 51] ; [188 123],[54.28571429 40.71428571] ; [177.71428571 133.28571429],0
s1,1,0.023091,5.16163,[ 7 98] ; [  7 319],[  3.41067285 101.58932715] ; [ 10.58932715 315.41067285],0
v2,1,0.026393,4.930093,[53 49] ; [205 114],[62.50831354 39.49168646] ; [195.49168646 123.50831354],0
r3,1,0.028195,4.816133,[98  8] ; [316   9],[101.81902552   4.18097448] ; [312.18097448  12.81902552],0
n6,1,0.030912,4.657825,[86 20] ; [289  35],[92.44186047 13.55813953] ; [282.55813953  41.44186047],0
p5,1,0.045873,3.986261,[11 93] ; [ 62 264],[17.65581395 86.34418605] ; [ 55.34418605 270.65581395],0
a2,1,0.047731,3.919432,[21 85] ; [ 97 230],[28.88683603 77.11316397] ; [ 89.11316397 237.88683603],0
s5,1,0.055683,3.66151,[31 66] ; [135 180],[39.08252427 57.91747573] ; [126.91747573 188.08252427],0
d3,1,0.06203,3.482254,[66 40] ; [235  92],[73.68591224 32.31408776] ; [227.31408776  99.68591224],0
a6,1,0.097235,2.750318,[66 40] ; [231  95],[72.875 33.125] ; [224.125 101.875],0
r1,1,0.118672,2.434765,[82 23] ; [276  50],[87.21577726 17.78422274] ; [270.78422274  55.21577726],0
n1,1,0.150561,2.06656,[15 13] ; [16 28],[12.05555556 15.94444444] ; [18.94444444 25.05555556],0
v4,1,0.156612,2.006635,[100   6] ; [317   9],[102.31944444   3.68055556] ; [314.68055556  11.31944444],0
v1,1,0.191794,1.703784,[55 45] ; [200 121],[60.57007126 39.42992874] ; [194.42992874 126.57007126],0
a7,1,0.226336,1.46374,[73 33] ; [244  82],[77.78240741 28.21759259] ; [239.21759259  86.78240741],0
s2,1,0.232872,1.423231,[62 42] ; [172 153],[56.72727273 47.27272727] ; [177.27272727 147.72727273],0
p1,1,0.244275,1.355755,[17 89] ; [ 38 287],[13.52668213 92.47331787] ; [ 41.47331787 283.52668213],0
b4,1,0.247187,1.339131,[68 38] ; [189 138],[62.91454965 43.08545035] ; [194.08545035 132.91454965],0
