Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,88.773526,[141 198] ; [218  57],[198.21009772 140.78990228] ; [160.78990228 114.21009772],1
v1,1,0.0,32.854876,[161 180] ; [193  82],[195.96428571 145.03571429] ; [158.03571429 116.96428571],1
s8,1,6.2e-05,16.04176,[143 206] ; [156 117],[167.76688103 181.23311897] ; [131.23311897 141.76688103],1
s7,1,0.000142,14.480245,[158 178] ; [163  97],[180.96644295 155.03355705] ; [140.03355705 119.96644295],1
p5,1,0.000751,11.358856,[ 33 314] ; [ 52 224],[ 47.3434992 299.6565008] ; [ 37.6565008 238.3434992],1
p3,1,0.000902,11.018889,[170 178] ; [171 104],[190.47833066 157.52166934] ; [150.52166934 124.47833066],1
p12,1,0.002739,8.973448,[ 22 324] ; [ 37 238],[ 32.87278583 313.12721417] ; [ 26.12721417 248.87278583],0
a1,1,0.003639,8.4557,[  9 341] ; [ 21 257],[ 16.71974522 333.28025478] ; [ 13.28025478 264.71974522],0
n5,1,0.01339,6.116879,[289  59] ; [250  28],[299.63578275  48.36421725] ; [239.36421725  38.63578275],0
d1,1,0.025197,5.01029,[201 149] ; [184  94],[214.57006369 135.42993631] ; [170.42993631 107.57006369],0
s2,1,0.028832,4.777619,[170 178] ; [158 116],[183.51125402 164.48874598] ; [144.48874598 129.51125402],0
s4,1,0.031508,4.625056,[ 60 283] ; [ 31 243],[ 50.58833063 292.41166937] ; [ 40.41166937 233.58833063],0
p8,1,0.035147,4.43802,[181 163] ; [165 105],[193.85016287 150.14983713] ; [152.14983713 117.85016287],0
p7,1,0.052078,3.773263,[220 124] ; [192  77],[231.20391517 112.79608483] ; [180.79608483  88.20391517],0
p1,1,0.058738,3.572651,[ 26 321] ; [ 33 243],[ 32.86195827 314.13804173] ; [ 26.13804173 249.86195827],0
p4,1,0.059616,3.548034,[213 135] ; [187  86],[224.15458937 123.84541063] ; [175.84541063  97.15458937],0
d2,1,0.078291,3.100035,[170 179] ; [154 122],[180.9216 168.0784] ; [143.0784 132.9216],0
s5,1,0.095195,2.78426,[113 223] ; [107 159],[122.79069767 213.20930233] ; [ 97.20930233 168.79069767],0
a3,1,0.098939,2.722557,[250  99] ; [213  62],[258.95352564  90.04647436] ; [204.04647436  70.95352564],0
n6,1,0.115923,2.471555,[311  38] ; [257  20],[316.66453674  32.33546326] ; [251.33546326  25.66453674],0
p10,1,0.202109,1.627065,[288  60] ; [237  37],[293.72990354  54.27009646] ; [231.27009646  42.72990354],0
u4,1,0.2052,1.604969,[  5 345] ; [  8 270],[  7.24522293 342.75477707] ; [  5.75477707 272.24522293],0
a5,1,0.225537,1.468785,[265  85] ; [221  56],[271.29186603  78.70813397] ; [214.70813397  62.29186603],0
p6,1,0.233239,1.420999,[136 210] ; [119 151],[143.23051948 202.76948052] ; [111.76948052 158.23051948],0
b1,1,0.242464,1.366212,[130 220] ; [116 162],[137.10191083 212.89808917] ; [108.89808917 169.10191083],0
v4,1,0.28573,1.139634,[338  11] ; [273   5],[340.09409888   8.90590112] ; [270.90590112   7.09409888],0
a7,1,0.289231,1.123199,[263  87] ; [197  79],[257.1884984  92.8115016] ; [202.8115016  73.1884984],0
a4,1,0.308876,1.035476,[161 187] ; [139 137],[167.30769231 180.69230769] ; [132.69230769 143.30769231],0
r2,1,0.320602,0.986487,[343   5] ; [269   7],[341.30769231   6.69230769] ; [270.69230769   5.30769231],0
d3,1,0.323817,0.973469,[237 113] ; [197  79],[242.65175719 107.34824281] ; [191.34824281  84.65175719],0
u1,1,0.339011,0.91417,[ 66 284] ; [ 61 217],[ 70.78025478 279.21974522] ; [ 56.21974522 221.78025478],0
n2,1,0.386211,0.750839,[53 19] ; [30  7],[54.82568807 17.17431193] ; [28.17431193  8.82568807],0
b4,1,0.394882,0.723856,[201 149] ; [169 109],[206.21019108 143.78980892] ; [163.78980892 114.21019108],0
s3,1,0.423146,0.64156,[199 150] ; [162 107],[203.86569579 145.13430421] ; [157.13430421 111.86569579],0
a2,1,0.533892,0.386979,[ 88 262] ; [ 76 202],[ 91.40127389 258.59872611] ; [ 72.59872611 205.40127389],0
u3,1,0.602331,0.271495,[61 39] ; [37 28],[59.39393939 40.60606061] ; [38.60606061 26.39393939],0
r3,1,0.666468,0.185762,[341   8] ; [273   5],[341.76395534   7.23604466] ; [272.23604466   5.76395534],0
s6,1,0.682847,0.166938,[238 104] ; [192  78],[240.29411765 101.70588235] ; [189.70588235  80.29411765],0
p11,1,0.700154,0.148312,[288  62] ; [232  46],[289.8089172  60.1910828] ; [230.1910828  47.8089172],0
d5,1,0.709618,0.138659,[289  61] ; [231  45],[290.73482428  59.26517572] ; [229.26517572  46.73482428],0
s1,1,0.713227,0.135075,[ 12 334] ; [  8 264],[ 11.197411 334.802589] ; [  8.802589 263.197411],0
n3,1,0.759973,0.09334,[55 15] ; [30  7],[55.60747664 14.39252336] ; [29.39252336  7.60747664],0
a8,1,0.776995,0.080223,[ 54 269] ; [ 43 201],[ 55.25749559 267.74250441] ; [ 41.74250441 202.25749559],0
b5,1,0.827054,0.047734,[212 138] ; [166 112],[210.66878981 139.33121019] ; [167.33121019 110.66878981],0
p9,1,0.827888,0.047267,[297  49] ; [236  37],[297.92891761  48.07108239] ; [235.07108239  37.92891761],0
r1,1,0.838468,0.041556,[301  47] ; [242  36],[301.85942492  46.14057508] ; [241.14057508  36.85942492],0
a6,1,0.894984,0.017424,[241 109] ; [188  87],[240.24 109.76] ; [188.76  86.24],0
p2,1,0.910925,0.012515,[299  49] ; [238  38],[299.48076923  48.51923077] ; [237.51923077  38.48076923],0
d4,1,0.965616,0.001858,[291  59] ; [229  46],[291.2  58.8] ; [228.8  46.2],0
u2,1,0.98281,0.000464,[55 44] ; [36 29],[54.93292683 44.06707317] ; [36.06707317 28.93292683],0
b2,1,0.983809,0.000412,[ 84 130] ; [ 74 115],[ 83.90074442 130.09925558] ; [ 74.09925558 114.90074442],0
b3,1,0.983809,0.000412,[ 84 130] ; [ 74 115],[ 83.90074442 130.09925558] ; [ 74.09925558 114.90074442],0
n1,1,0.98745,0.000247,[34 38] ; [16 18],[33.96226415 38.03773585] ; [16.03773585 17.96226415],0
