Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.926985,[61  8] ; [17 26],[48.05357143 20.94642857] ; [29.94642857 13.05357143],1
r3,1,0.000424,12.424712,[63  6] ; [27 15],[55.94594595 13.05405405] ; [34.05405405  7.94594595],1
r2,1,0.000554,11.925644,[63  6] ; [28 15],[56.0625 12.9375] ; [34.9375  8.0625],1
u2,1,0.00191,9.634409,[20 12] ; [ 5 19],[14.28571429 17.71428571] ; [10.71428571 13.28571429],0
p11,1,0.003415,8.571155,[51 18] ; [20 23],[43.74107143 25.25892857] ; [27.25892857 15.74107143],0
a5,1,0.004244,8.17634,[33 36] ; [ 9 34],[25.875 43.125] ; [16.125 26.875],0
v4,1,0.007754,7.08943,[61  7] ; [30 13],[55.74774775 12.25225225] ; [35.25225225  7.74774775],0
u3,1,0.009638,6.700667,[20 12] ; [ 7 18],[15.15789474 16.84210526] ; [11.84210526 13.15789474],0
a7,1,0.017456,5.649943,[40 29] ; [15 28],[33.88392857 35.11607143] ; [21.11607143 21.88392857],0
v2,1,0.037776,4.315068,[24 39] ; [ 8 34],[19.2 43.8] ; [12.8 29.2],0
s8,1,0.043152,4.089428,[17 52] ; [ 4 39],[12.9375 56.0625] ; [ 8.0625 34.9375],0
d3,1,0.047026,3.944447,[34 35] ; [13 30],[28.95535714 40.04464286] ; [18.04464286 24.95535714],0
s3,1,0.055177,3.676735,[38 30] ; [16 27],[33.08108108 34.91891892] ; [20.91891892 22.08108108],0
a6,1,0.057683,3.602779,[40 29] ; [17 26],[35.11607143 33.88392857] ; [21.88392857 21.11607143],0
p6,1,0.05805,3.592238,[14 54] ; [ 3 39],[10.50909091 57.49090909] ; [ 6.49090909 35.50909091],0
n6,1,0.078889,3.087638,[49 19] ; [24 19],[44.72072072 23.27927928] ; [28.27927928 14.72072072],0
a4,1,0.085134,2.964056,[17 51] ; [ 5 38],[13.47747748 54.52252252] ; [ 8.52252252 34.47747748],0
d4,1,0.132188,2.266615,[40 28] ; [19 24],[36.14414414 31.85585586] ; [22.85585586 20.14414414],0
a8,1,0.135181,2.23197,[11 53] ; [ 3 39],[ 8.45283019 55.54716981] ; [ 5.54716981 36.45283019],0
a2,1,0.175587,1.83458,[ 6 63] ; [ 1 42],[ 4.3125 64.6875] ; [ 2.6875 40.3125],0
b4,1,0.18216,1.77991,[41 28] ; [20 23],[37.58035714 31.41964286] ; [23.41964286 19.58035714],0
p10,1,0.18656,1.744576,[39 28] ; [19 23],[35.65137615 31.34862385] ; [22.34862385 19.65137615],0
