Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,28.433007,[44 21] ; [ 88 188],[25.16129032 39.83870968] ; [106.83870968 169.16129032],1
v1,1,0.00067,11.569904,[37 27] ; [ 96 180],[25.03529412 38.96470588] ; [107.96470588 168.03529412],1
p1,1,0.001225,10.451729,[ 8 58] ; [  8 273],[ 3.04322767 62.95677233] ; [ 12.95677233 268.04322767],0
s8,1,0.001604,9.955233,[29 36] ; [ 71 213],[18.62464183 46.37535817] ; [ 81.37535817 202.62464183],0
p8,1,0.003397,8.580872,[28 37] ; [ 70 211],[18.41040462 46.58959538] ; [ 79.58959538 201.41040462],0
r2,1,0.00946,6.733802,[65  1] ; [243  34],[59.26530612  6.73469388] ; [248.73469388  28.26530612],0
v3,1,0.013839,6.058511,[28 36] ; [ 76 196],[19.80952381 44.19047619] ; [ 84.19047619 187.80952381],0
v2,1,0.018498,5.548379,[38 26] ; [114 151],[29.56838906 34.43161094] ; [122.43161094 142.56838906],0
a5,1,0.020962,5.329946,[50 16] ; [172 112],[41.86285714 24.13714286] ; [180.13714286 103.86285714],0
r4,1,0.02112,5.316862,[58  8] ; [212  72],[50.91428571 15.08571429] ; [219.08571429  64.91428571],0
b1,1,0.051398,3.79527,[32 34] ; [101 183],[25.08 40.92] ; [107.92 176.08],0
v4,1,0.059888,3.540484,[62  4] ; [237  41],[57.36627907  8.63372093] ; [241.63372093  36.36627907],0
n3,1,0.064674,3.413266,[10  1] ; [65 38],[7.23684211 3.76315789] ; [67.76315789 35.23684211],0
n4,1,0.129624,2.297007,[48 17] ; [181 102],[42.77298851 22.22701149] ; [186.22701149  96.77298851],0
a2,1,0.142811,2.147404,[16 50] ; [ 47 237],[11.88 54.12] ; [ 51.12 232.88],0
p10,1,0.1516,2.05608,[49 17] ; [182  98],[44.06358382 21.93641618] ; [186.93641618  93.06358382],0
a4,1,0.160253,1.97184,[31 35] ; [106 176],[25.98275862 40.01724138] ; [111.01724138 170.98275862],0
s5,1,0.174932,1.840164,[19 45] ; [ 60 216],[14.87058824 49.12941176] ; [ 64.12941176 211.87058824],0
a3,1,0.228378,1.450933,[47 19] ; [178 103],[42.79538905 23.20461095] ; [182.20461095  98.79538905],0
p2,1,0.243126,1.362378,[47 19] ; [180 103],[42.92836676 23.07163324] ; [184.07163324  98.92836676],0
p11,1,0.248331,1.332667,[49 17] ; [190  94],[45.06857143 20.93142857] ; [193.93142857  90.06857143],0
s7,1,0.252517,1.309325,[24 39] ; [ 83 188],[20.18263473 42.81736527] ; [ 86.81736527 184.18263473],0
d3,1,0.271391,1.209704,[35 31] ; [171 112],[38.95702006 27.04297994] ; [167.04297994 115.95702006],0
u2,1,0.275753,1.187903,[ 6 11] ; [52 53],[8.08196721 8.91803279] ; [49.91803279 55.08196721],0
u1,1,0.291272,1.113733,[10 56] ; [ 30 254],[ 7.54285714 58.45714286] ; [ 32.45714286 251.54285714],0
n2,1,0.341955,0.903087,[9 2] ; [72 34],[7.61538462 3.38461538] ; [73.38461538 32.61538462],0
d5,1,0.362416,0.829504,[51 15] ; [203  80],[48.03438395 17.96561605] ; [205.96561605  77.03438395],0
n5,1,0.385158,0.754173,[44 21] ; [174 107],[40.95375723 24.04624277] ; [177.04624277 103.95375723],0
s3,1,0.409268,0.680925,[34 32] ; [128 151],[30.99130435 35.00869565] ; [131.00869565 147.99130435],0
s6,1,0.418844,0.653555,[36 29] ; [140 141],[33.06358382 31.93641618] ; [142.93641618 138.06358382],0
s4,1,0.424902,0.636717,[ 9 57] ; [ 50 232],[11.18965517 54.81034483] ; [ 47.81034483 234.18965517],0
s2,1,0.439832,0.596719,[27 39] ; [101 181],[24.27586207 41.72413793] ; [103.72413793 178.27586207],0
d2,1,0.441343,0.592788,[30 35] ; [115 166],[27.23988439 37.76011561] ; [117.76011561 163.23988439],0
p9,1,0.461069,0.543299,[49 16] ; [194  80],[46.59292035 18.40707965] ; [196.40707965  77.59292035],0
p5,1,0.475115,0.510056,[ 3 63] ; [  8 274],[ 2.0862069 63.9137931] ; [  8.9137931 273.0862069],0
n1,1,0.545021,0.366313,[5 6] ; [38 67],[4.07758621 6.92241379] ; [38.92241379 66.07758621],0
u3,1,0.554203,0.349841,[10  9] ; [48 58],[ 8.816 10.184] ; [49.184 56.816],0
a6,1,0.580092,0.306085,[43 23] ; [174 109],[41.03724928 24.96275072] ; [175.96275072 107.03724928],0
s1,1,0.594941,0.282694,[ 3 63] ; [  9 271],[ 2.28901734 63.71098266] ; [  9.71098266 270.28901734],0
b4,1,0.617433,0.249492,[38 28] ; [173 111],[39.78857143 26.21142857] ; [171.21142857 112.78857143],0
d1,1,0.634164,0.226456,[29 37] ; [134 150],[30.73714286 35.26285714] ; [132.26285714 151.73714286],0
