Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000978,10.868402,[32 27] ; [10 35],[23.82692308 35.17307692] ; [18.17307692 26.82692308],1
d4,1,0.008714,6.880562,[38 21] ; [40  6],[43.82857143 15.17142857] ; [34.17142857 11.82857143],0
p8,1,0.018639,5.535027,[31 27] ; [14 32],[25.09615385 32.90384615] ; [19.90384615 26.09615385],0
p10,1,0.020348,5.38178,[39 19] ; [20 25],[33.22330097 24.77669903] ; [25.77669903 19.22330097],0
p2,1,0.033764,4.506616,[52  7] ; [33 13],[47.76190476 11.23809524] ; [37.23809524  8.76190476],0
d1,1,0.047091,3.942132,[27 32] ; [30 16],[32.02857143 26.97142857] ; [24.97142857 21.02857143],0
n3,1,0.061361,3.500219,[11  2] ; [10  9],[8.53125 4.46875] ; [12.46875  6.53125],0
d5,1,0.07869,3.091757,[43 16] ; [40  6],[46.63809524 12.36190476] ; [36.36190476  9.63809524],0
s1,1,0.125361,2.349024,[ 2 56] ; [ 5 40],[ 3.94174757 54.05825243] ; [ 3.05825243 41.94174757],0
r4,1,0.172223,1.863486,[53  6] ; [37  9],[50.57142857  8.42857143] ; [39.42857143  6.57142857],0
a8,1,0.175641,1.834126,[ 7 45] ; [ 2 38],[ 5.08695652 46.91304348] ; [ 3.91304348 36.08695652],0
p3,1,0.205968,1.599541,[38 21] ; [24 22],[34.83809524 24.16190476] ; [27.16190476 18.83809524],0
b3,1,0.259181,1.273127,[ 6 27] ; [ 8 18],[ 7.83050847 25.16949153] ; [ 6.16949153 19.83050847],0
b2,1,0.259181,1.273127,[ 6 27] ; [ 8 18],[ 7.83050847 25.16949153] ; [ 6.16949153 19.83050847],0
s4,1,0.26264,1.25479,[16 43] ; [ 8 37],[13.61538462 45.38461538] ; [10.38461538 34.61538462],0
v2,1,0.280091,1.166646,[26 32] ; [25 20],[28.7184466 29.2815534] ; [22.2815534 22.7184466],0
p1,1,0.29565,1.093714,[ 5 53] ; [ 7 39],[ 6.69230769 51.30769231] ; [ 5.30769231 40.69230769],0
s3,1,0.296533,1.08972,[38 21] ; [25 21],[35.4 23.6] ; [27.6 18.4],0
v1,1,0.296649,1.089196,[31 28] ; [19 26],[28.36538462 30.63461538] ; [21.63461538 23.36538462],0
u3,1,0.304976,1.052308,[14  5] ; [11  8],[12.5  6.5] ; [12.5  6.5],0
b1,1,0.305506,1.050005,[30 29] ; [28 18],[32.59047619 26.40952381] ; [25.40952381 20.59047619],0
p9,1,0.355687,0.853065,[43 16] ; [29 16],[40.84615385 18.15384615] ; [31.15384615 13.84615385],0
d3,1,0.410549,0.67721,[42 17] ; [36 10],[43.82857143 15.17142857] ; [34.17142857 11.82857143],0
a1,1,0.439473,0.597657,[ 3 56] ; [ 1 45],[ 2.24761905 56.75238095] ; [ 1.75238095 44.24761905],0
a6,1,0.463885,0.536504,[35 24] ; [24 22],[33.15238095 25.84761905] ; [25.84761905 20.15238095],0
a3,1,0.475422,0.509345,[38 20] ; [27 19],[36.25 21.75] ; [28.75 17.25],0
d2,1,0.483531,0.490889,[28 31] ; [25 21],[29.78095238 29.21904762] ; [23.21904762 22.78095238],0
n5,1,0.500238,0.454432,[39 19] ; [28 18],[37.36538462 20.63461538] ; [29.63461538 16.36538462],0
s8,1,0.508278,0.437611,[25 34] ; [22 23],[26.66346154 32.33653846] ; [20.33653846 24.66346154],0
a5,1,0.513302,0.42733,[42 17] ; [30 16],[40.45714286 18.54285714] ; [31.54285714 14.45714286],0
p5,1,0.654341,0.200471,[ 8 50] ; [ 5 41],[ 7.25 50.75] ; [ 5.75 40.25],0
a4,1,0.684654,0.164934,[28 31] ; [20 26],[26.97142857 32.02857143] ; [21.02857143 24.97142857],0
u1,1,0.694034,0.154753,[11 48] ; [10 36],[11.8 47.2] ; [ 9.2 36.8],0
n6,1,0.694036,0.15475,[46 12] ; [35 11],[45.17307692 12.82692308] ; [35.82692308 10.17307692],0
r3,1,0.699218,0.149287,[53  5] ; [41  5],[52.42307692  5.57692308] ; [41.57692308  4.42307692],0
s5,1,0.705878,0.142429,[23 34] ; [15 26],[22.10204082 34.89795918] ; [15.89795918 25.10204082],0
s6,1,0.719429,0.12904,[44 12] ; [34 11],[43.24752475 12.75247525] ; [34.75247525 10.24752475],0
n2,1,0.722416,0.12619,[9 4] ; [12  7],[8.53125 4.46875] ; [12.46875  6.53125],0
s2,1,0.764287,0.089914,[35 24] ; [28 17],[35.74038462 23.25961538] ; [27.25961538 17.74038462],0
a2,1,0.781197,0.077151,[14 45] ; [12 34],[14.60952381 44.39047619] ; [11.39047619 34.60952381],0
n4,1,0.793541,0.068495,[38 20] ; [29 17],[37.36538462 20.63461538] ; [29.63461538 16.36538462],0
u4,1,0.799162,0.064736,[ 2 57] ; [ 2 44],[ 2.24761905 56.75238095] ; [ 1.75238095 44.24761905],0
r1,1,0.819663,0.051974,[44 14] ; [34 12],[43.5 14.5] ; [34.5 11.5],0
n1,1,0.820627,0.051411,[6 7] ; [ 8 11],[5.6875 7.3125] ; [ 8.3125 10.6875],0
r2,1,0.826274,0.048172,[53  6] ; [41  4],[53.32692308  5.67307692] ; [40.67307692  4.32692308],0
a7,1,0.846418,0.037516,[40 19] ; [32 14],[40.45714286 18.54285714] ; [31.54285714 14.45714286],0
s7,1,0.850911,0.035328,[30 24] ; [23 17],[30.44680851 23.55319149] ; [22.55319149 17.44680851],0
b4,1,0.854021,0.033852,[31 28] ; [25 21],[31.46666667 27.53333333] ; [24.53333333 21.46666667],0
p12,1,0.860351,0.030951,[ 3 56] ; [ 2 44],[ 2.80952381 56.19047619] ; [ 2.19047619 43.80952381],0
v4,1,0.873691,0.025272,[52  7] ; [41  5],[52.25714286  6.74285714] ; [40.74285714  5.25714286],0
u2,1,0.882107,0.021992,[ 9 11] ; [ 9 10],[ 9.23076923 10.76923077] ; [ 8.76923077 10.23076923],0
v3,1,0.960532,0.002449,[21 36] ; [16 28],[20.88118812 36.11881188] ; [16.11881188 27.88118812],0
b5,1,0.972166,0.001217,[37 22] ; [29 17],[37.08571429 21.91428571] ; [28.91428571 17.08571429],0
