Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,97.141413,[ 7 55] ; [230  70],[40.59116022 21.40883978] ; [196.40883978 103.59116022],1
d4,1,0.0,30.35978,[39 22] ; [272  28],[52.55124654  8.44875346] ; [258.44875346  41.55124654],1
a4,1,0.0,28.724018,[11 50] ; [167 133],[30.07756233 30.92243767] ; [147.92243767 152.07756233],1
d2,1,6.1e-05,16.059765,[19 43] ; [175 124],[33.31855956 28.68144044] ; [160.68144044 138.31855956],1
d3,1,9.2e-05,15.29656,[30 31] ; [223  77],[42.75069252 18.24930748] ; [210.24930748  89.75069252],1
u1,1,0.000273,13.246906,[ 3 59] ; [ 78 222],[13.87292818 48.12707182] ; [ 67.12707182 232.87292818],1
a2,1,0.000606,11.757368,[ 6 56] ; [ 93 207],[16.9558011 45.0441989] ; [ 82.0441989 217.9558011],1
a5,1,0.000719,11.439448,[36 25] ; [238  62],[46.29916898 14.70083102] ; [227.70083102  72.29916898],1
a3,1,0.001687,9.862246,[39 22] ; [245  54],[48.12222222 12.87777778] ; [235.87777778  63.12222222],0
r2,1,0.001956,9.590402,[55  6] ; [292   6],[58.96100279  2.03899721] ; [288.03899721   9.96100279],0
s8,1,0.002908,8.864377,[30 32] ; [204  95],[40.18836565 21.81163435] ; [193.81163435 105.18836565],0
r3,1,0.017001,5.69632,[56  6] ; [289   9],[59.41666667  2.58333333] ; [285.58333333  12.41666667],0
p4,1,0.017439,5.651682,[34 27] ; [213  86],[41.85277778 19.14722222] ; [205.14722222  93.85277778],0
p1,1,0.022338,5.219239,[11 50] ; [ 25 273],[ 6.11699164 54.88300836] ; [ 29.88300836 268.11699164],0
n4,1,0.024864,5.033356,[51 11] ; [274  25],[55.81717452  6.18282548] ; [269.18282548  29.81717452],0
r1,1,0.026814,4.902722,[46 16] ; [256  43],[51.86703601 10.13296399] ; [250.13296399  48.86703601],0
r4,1,0.028118,4.820815,[53  9] ; [281  19],[57.20441989  4.79558011] ; [276.79558011  23.20441989],0
p3,1,0.029167,4.757728,[26 35] ; [173 126],[33.71944444 27.28055556] ; [165.28055556 133.71944444],0
s6,1,0.03077,4.66574,[49 13] ; [261  32],[54.14084507  7.85915493] ; [255.85915493  37.14084507],0
s1,1,0.041729,4.146149,[ 6 55] ; [ 11 284],[ 2.91292135 58.08707865] ; [ 14.08707865 280.91292135],0
p9,1,0.072297,3.230075,[51 10] ; [270  26],[54.8487395  6.1512605] ; [266.1512605  29.8487395],0
b1,1,0.101681,2.678976,[32 30] ; [121 179],[26.20441989 35.79558011] ; [126.79558011 173.20441989],0
