Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000179,14.037935,[ 5 34] ; [9 5],[10.30188679 28.69811321] ; [ 3.69811321 10.30188679],1
d3,1,0.200814,1.636446,[15 25] ; [8 6],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
p9,1,0.214143,1.543191,[14 23] ; [8 6],[15.96078431 21.03921569] ; [6.03921569 7.96078431],0
v1,1,0.228716,1.448829,[10 29] ; [6 8],[11.77358491 27.22641509] ; [4.22641509 9.77358491],0
v3,1,0.260548,1.265844,[ 6 34] ; [ 4 10],[ 7.40740741 32.59259259] ; [ 2.59259259 11.40740741],0
p5,1,0.265831,1.238133,[ 2 37] ; [ 2 12],[ 2.94339623 36.05660377] ; [ 1.05660377 12.94339623],0
a5,1,0.281604,1.159334,[22 18] ; [10  4],[23.7037037 16.2962963] ; [8.2962963 5.7037037],0
u2,1,0.294433,1.099239,[ 3 14] ; [2 3],[ 3.86363636 13.13636364] ; [1.13636364 3.86363636],0
u3,1,0.334405,0.931765,[ 1 16] ; [1 4],[ 1.54545455 15.45454545] ; [0.45454545 4.54545455],0
s1,1,0.347796,0.881483,[ 7 33] ; [ 1 13],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
b4,1,0.357525,0.846568,[23 17] ; [10  4],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
s4,1,0.4183,0.655085,[ 5 35] ; [ 3 11],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
p12,1,0.428537,0.626786,[ 1 39] ; [ 1 13],[ 1.48148148 38.51851852] ; [ 0.51851852 13.48148148],0
b1,1,0.433855,0.61248,[22 18] ; [6 8],[20.74074074 19.25925926] ; [7.25925926 6.74074074],0
d1,1,0.484911,0.487798,[13 27] ; [6 8],[14.07407407 25.92592593] ; [4.92592593 9.07407407],0
n4,1,0.484911,0.487798,[27 13] ; [8 6],[25.92592593 14.07407407] ; [9.07407407 4.92592593],0
p8,1,0.525492,0.403101,[ 6 33] ; [ 3 10],[ 6.75 32.25] ; [ 2.25 10.75],0
a7,1,0.545358,0.365698,[18 22] ; [5 9],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
r2,1,0.559128,0.341217,[17 21] ; [5 9],[16.07692308 21.92307692] ; [5.92307692 8.07692308],0
r1,1,0.562382,0.335597,[11 29] ; [5 9],[11.85185185 28.14814815] ; [4.14814815 9.85185185],0
p7,1,0.562382,0.335597,[11 29] ; [5 9],[11.85185185 28.14814815] ; [4.14814815 9.85185185],0
n5,1,0.660549,0.192857,[26 14] ; [10  4],[26.66666667 13.33333333] ; [9.33333333 4.66666667],0
d2,1,0.679359,0.170848,[17 22] ; [7 7],[17.66037736 21.33962264] ; [6.33962264 7.66037736],0
a8,1,0.713544,0.134762,[ 4 34] ; [ 1 13],[ 3.65384615 34.34615385] ; [ 1.34615385 12.65384615],0
a3,1,0.727433,0.121481,[23 16] ; [9 5],[23.54716981 15.45283019] ; [8.45283019 5.54716981],0
n3,1,0.754293,0.097959,[ 9 12] ; [1 2],[ 8.75 12.25] ; [1.25 1.75],0
a6,1,0.76429,0.089911,[19 21] ; [6 8],[18.51851852 21.48148148] ; [6.48148148 7.51851852],0
d4,1,0.777096,0.080148,[24 16] ; [9 5],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
a2,1,0.864066,0.02931,[ 5 35] ; [ 2 12],[ 5.18518519 34.81481481] ; [ 1.81481481 12.18518519],0
p1,1,0.948373,0.004193,[ 6 34] ; [ 2 12],[ 5.92592593 34.07407407] ; [ 2.07407407 11.92592593],0
u1,1,0.964972,0.001929,[ 3 37] ; [ 1 13],[ 2.96296296 37.03703704] ; [ 1.03703704 12.96296296],0
a4,1,0.99022,0.00015,[14 25] ; [5 9],[13.98113208 25.01886792] ; [5.01886792 8.98113208],0
