Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.446283,[34 43] ; [188  52],[53.92429022 23.07570978] ; [168.07570978  71.92429022],1
a3,1,4e-06,21.04927,[48 31] ; [204  36],[62.40752351 16.59247649] ; [189.59247649  50.40752351],1
s6,1,1e-05,19.527615,[53 25] ; [213  26],[65.4511041 12.5488959] ; [200.5488959  38.4511041],1
s3,1,1.5e-05,18.707365,[44 33] ; [194  44],[58.17777778 18.82222222] ; [179.82222222  58.17777778],1
n5,1,0.000111,14.940132,[52 26] ; [207  33],[63.52830189 14.47169811] ; [195.47169811  44.52830189],1
p5,1,0.000224,13.616071,[ 2 77] ; [ 47 189],[12.28888889 66.71111111] ; [ 36.71111111 199.28888889],1
n6,1,0.000957,10.909867,[61 18] ; [219  21],[69.34169279  9.65830721] ; [210.65830721  29.34169279],1
s5,1,0.001244,10.423989,[19 55] ; [108 122],[30.91447368 43.08552632] ; [ 96.08552632 133.91447368],0
v4,1,0.020323,5.383964,[73  6] ; [234   5],[76.2672956  2.7327044] ; [230.7327044   8.2672956],0
v3,1,0.023495,5.1315,[28 47] ; [121 110],[36.51960784 38.48039216] ; [112.48039216 118.51960784],0
u1,1,0.026588,4.917383,[10 69] ; [ 59 182],[17.034375 61.965625] ; [ 51.965625 189.034375],0
n4,1,0.043425,4.07877,[61 18] ; [209  32],[66.65625 12.34375] ; [203.34375  37.65625],0
r2,1,0.044005,4.056353,[71  7] ; [229   8],[74.28571429  3.71428571] ; [225.71428571  11.28571429],0
p7,1,0.046919,3.94829,[51 26] ; [180  52],[57.5631068 19.4368932] ; [173.4368932  58.5631068],0
v1,1,0.078228,3.101341,[41 34] ; [153  79],[47.39413681 27.60586319] ; [146.60586319  85.39413681],0
a7,1,0.09706,2.753199,[59 19] ; [158  83],[53.05956113 24.94043887] ; [163.94043887  77.05956113],0
b4,1,0.098564,2.728633,[51 28] ; [130 111],[44.684375 34.315625] ; [136.315625 104.684375],0
v2,1,0.112653,2.516601,[39 34] ; [148  84],[44.75737705 28.24262295] ; [142.24262295  89.75737705],0
n3,1,0.115523,2.476987,[8 7] ; [33 11],[10.42372881  4.57627119] ; [30.57627119 13.42372881],0
s4,1,0.119989,2.417467,[10 69] ; [ 49 190],[14.6572327 64.3427673] ; [ 44.3427673 194.6572327],0
u3,1,0.122084,2.390384,[18 13] ; [28  9],[20.97058824 10.02941176] ; [25.02941176 11.97058824],0
a5,1,0.12365,2.370469,[59 20] ; [199  42],[63.69375 15.30625] ; [194.30625  46.69375],0
p9,1,0.132834,2.259063,[70  9] ; [225  15],[73.05642633  5.94357367] ; [221.94357367  18.05642633],0
n2,1,0.133274,2.253946,[9 6] ; [35  9],[11.18644068  3.81355932] ; [32.81355932 11.18644068],0
a2,1,0.136248,2.219831,[15 64] ; [ 66 175],[19.996875 59.003125] ; [ 61.003125 179.996875],0
n1,1,0.14047,2.172807,[ 4 10] ; [22 21],[6.38596491 7.61403509] ; [19.61403509 23.38596491],0
u4,1,0.146813,2.105053,[ 1 78] ; [ 12 229],[ 3.209375 75.790625] ; [  9.790625 231.209375],0
p10,1,0.148938,2.083097,[68 11] ; [219  20],[71.29874214  7.70125786] ; [215.70125786  23.29874214],0
p1,1,0.178621,1.80906,[ 4 75] ; [ 24 216],[ 6.93416928 72.06583072] ; [ 21.06583072 218.93416928],0
p4,1,0.18742,1.737785,[49 30] ; [168  72],[53.73981191 25.26018809] ; [163.26018809  76.73981191],0
u2,1,0.195599,1.674933,[18 13] ; [27 10],[20.51470588 10.48529412] ; [24.48529412 12.51470588],0
a4,1,0.213693,1.546229,[32 47] ; [117 124],[36.784375 42.215625] ; [112.215625 128.784375],0
d4,1,0.287249,1.132468,[65 14] ; [209  31],[67.85579937 11.14420063] ; [206.14420063  33.85579937],0
p12,1,0.345421,0.890208,[ 7 71] ; [ 31 208],[ 9.35015773 68.64984227] ; [ 28.64984227 210.35015773],0
p6,1,0.346246,0.887168,[34 45] ; [116 120],[37.61904762 41.38095238] ; [112.38095238 123.61904762],0
r4,1,0.3996,0.709529,[75  4] ; [222  19],[73.321875  5.678125] ; [223.678125  17.321875],0
a1,1,0.416578,0.659949,[ 3 76] ; [ 15 226],[ 4.44375 74.55625] ; [ 13.55625 227.44375],0
d2,1,0.425153,0.636026,[47 32] ; [131 110],[43.94375 35.05625] ; [134.05625 106.94375],0
b1,1,0.482621,0.492935,[33 46] ; [ 90 151],[30.365625 48.634375] ; [ 92.634375 148.365625],0
p3,1,0.569313,0.323833,[45 34] ; [146  95],[47.153125 31.846875] ; [143.846875  97.153125],0
d3,1,0.611431,0.258097,[53 26] ; [169  72],[54.80625 24.19375] ; [167.19375  73.80625],0
d5,1,0.621847,0.24328,[68 11] ; [201  39],[66.61755486 12.38244514] ; [202.38244514  37.61755486],0
p2,1,0.669838,0.181792,[69 10] ; [205  35],[67.85579937 11.14420063] ; [206.14420063  33.85579937],0
b5,1,0.675895,0.174784,[48 31] ; [140 101],[46.4125 32.5875] ; [141.5875  99.4125],0
d1,1,0.697263,0.151335,[54 25] ; [159  82],[52.584375 26.415625] ; [160.415625  80.584375],0
b2,1,0.698609,0.149923,[23 30] ; [84 97],[24.23504274 28.76495726] ; [82.76495726 98.23504274],0
b3,1,0.698609,0.149923,[23 30] ; [84 97],[24.23504274 28.76495726] ; [82.76495726 98.23504274],0
a8,1,0.77815,0.079372,[12 62] ; [ 39 182],[12.79322034 61.20677966] ; [ 38.20677966 182.79322034],0
a6,1,0.835991,0.042859,[51 28] ; [158  82],[51.75862069 27.24137931] ; [157.24137931  82.75862069],0
s1,1,0.92799,0.008167,[ 3 73] ; [ 10 229],[ 3.13650794 72.86349206] ; [  9.86349206 229.13650794],0
p8,1,0.960135,0.002498,[49 29] ; [149  87],[49.18471338 28.81528662] ; [148.81528662  87.18471338],0
r3,1,0.983437,0.000431,[77  2] ; [235   6],[77.025  1.975] ; [234.975   6.025],0
r1,1,1.0,0.0,[65 13] ; [200  40],[65. 13.] ; [200.  40.],0
