Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.639288,[176 104] ; [ 5 98],[132.32375979 147.67624021] ; [48.67624021 54.32375979],1
d4,1,0.0,68.883231,[236  44] ; [43 60],[203.96866841  76.03133159] ; [75.03133159 27.96866841],1
a7,1,0.0,38.273298,[226  53] ; [50 52],[202.11023622  76.88976378] ; [73.88976378 28.11023622],1
a5,1,0.0,37.565343,[197  83] ; [37 66],[171.07049608 108.92950392] ; [62.92950392 40.07049608],1
d3,1,0.0,34.161452,[197  82] ; [39 64],[172.36649215 106.63350785] ; [63.63350785 39.36649215],1
d2,1,6e-06,20.544473,[128 151] ; [21 82],[108.82460733 170.17539267] ; [40.17539267 62.82460733],1
p2,1,1.1e-05,19.38117,[222  54] ; [60 43],[205.36147757  70.63852243] ; [76.63852243 26.36147757],1
r4,1,1.8e-05,18.439564,[236  44] ; [66 37],[220.78328982  59.21671018] ; [81.21671018 21.78328982],1
a4,1,4.2e-05,16.778436,[116 163] ; [19 82],[ 99.11842105 179.88157895] ; [35.88157895 65.11842105],1
a3,1,8.5e-05,15.437996,[182  98] ; [43 58],[165.35433071 114.64566929] ; [59.64566929 41.35433071],1
r2,1,0.000115,14.873757,[252  22] ; [79 23],[241.20744681  32.79255319] ; [89.79255319 12.20744681],1
a6,1,0.00021,13.743804,[203  77] ; [54 49],[187.88511749  92.11488251] ; [69.11488251 33.88511749],1
r1,1,0.000252,13.395433,[207  71] ; [56 46],[192.40526316  85.59473684] ; [70.59473684 31.40526316],1
a2,1,0.00026,13.338781,[ 57 223] ; [ 5 98],[ 45.32637076 234.67362924] ; [16.67362924 86.32637076],1
v4,1,0.000341,12.829925,[257  23] ; [80 22],[247.01570681  32.98429319] ; [89.98429319 12.01570681],1
r3,1,0.000429,12.403602,[258  22] ; [80 21],[248.39895013  31.60104987] ; [89.60104987 11.39895013],1
p4,1,0.000602,11.770084,[140 137] ; [31 70],[125.30952381 151.69047619] ; [45.69047619 55.30952381],1
p9,1,0.001909,9.634942,[212  66] ; [60 40],[200.04232804  77.95767196] ; [71.95767196 28.04232804],0
p10,1,0.00264,9.040677,[198  79] ; [55 45],[185.89124668  91.10875332] ; [67.10875332 32.89124668],0
s6,1,0.003191,8.695184,[129 150] ; [30 72],[116.43307087 162.56692913] ; [42.56692913 59.43307087],0
u1,1,0.008328,6.961649,[ 33 247] ; [  3 100],[ 26.31853786 253.68146214] ; [ 9.68146214 93.31853786],0
p11,1,0.008639,6.89598,[212  68] ; [64 39],[201.77545692  78.22454308] ; [74.22454308 28.77545692],0
v2,1,0.009692,6.690597,[139 126] ; [36 61],[128.10773481 136.89226519] ; [46.89226519 50.10773481],0
n4,1,0.010949,6.473497,[197  83] ; [57 44],[186.66666667  93.33333333] ; [67.33333333 33.66666667],0
n6,1,0.019832,5.426657,[213  65] ; [66 36],[204.11052632  73.88947368] ; [74.88947368 27.11052632],0
s8,1,0.023674,5.118339,[ 51 229] ; [ 9 94],[ 43.86422977 236.13577023] ; [16.13577023 86.86422977],0
s1,1,0.031039,4.650815,[  5 272] ; [ 6 93],[  8.1037234 268.8962766] ; [ 2.8962766 96.1037234],0
p3,1,0.033347,4.527861,[105 172] ; [27 76],[ 96.22105263 180.77894737] ; [35.77894737 67.22105263],0
u3,1,0.041083,4.172607,[52 44] ; [22 37],[45.83225806 50.16774194] ; [28.16774194 30.83225806],0
b5,1,0.058312,3.584758,[187  93] ; [58 45],[179.11227154 100.88772846] ; [65.88772846 37.11227154],0
p8,1,0.060437,3.525353,[125 150] ; [35 66],[117.0212766 157.9787234] ; [42.9787234 58.0212766],0
b1,1,0.088451,2.902335,[101 179] ; [47 56],[108.19843342 171.80156658] ; [39.80156658 63.19843342],0
u2,1,0.125127,2.351945,[53 45] ; [24 34],[48.37179487 49.62820513] ; [28.62820513 29.37179487],0
p7,1,0.127646,2.320908,[149 125] ; [45 54],[142.50938338 131.49061662] ; [51.49061662 47.50938338],0
n5,1,0.130459,2.287036,[190  88] ; [60 40],[183.86243386  94.13756614] ; [66.13756614 33.86243386],0
b4,1,0.144453,2.129875,[170 110] ; [54 49],[163.75979112 116.24020888] ; [60.24020888 42.75979112],0
a1,1,0.242824,1.364126,[  9 271] ; [ 6 97],[ 10.96605744 269.03394256] ; [ 4.03394256 98.96605744],0
p6,1,0.253467,1.304093,[ 66 207] ; [19 83],[ 61.88 211.12] ; [23.12 78.88],0
v1,1,0.255831,1.291176,[121 153] ; [38 63],[116.176 157.824] ; [42.824 58.176],0
s3,1,0.297277,1.086367,[ 89 187] ; [38 62],[ 93.22340426 182.77659574] ; [33.77659574 66.22340426],0
p1,1,0.306085,1.047493,[ 14 265] ; [ 8 95],[ 16.06806283 262.93193717] ; [ 5.93193717 97.06806283],0
n2,1,0.344033,0.895344,[48 28] ; [26 10],[50.21428571 25.78571429] ; [23.78571429 12.21428571],0
p12,1,0.441309,0.592875,[  9 270] ; [ 5 97],[ 10.2519685 268.7480315] ; [ 3.7480315 98.2519685],0
v3,1,0.511065,0.431886,[ 81 187] ; [27 74],[ 78.43902439 189.56097561] ; [29.56097561 71.43902439],0
n3,1,0.570766,0.321402,[54 22] ; [23 12],[52.72072072 23.27927928] ; [24.27927928 10.72072072],0
n1,1,0.743381,0.107177,[23 53] ; [12 24],[23.75 52.25] ; [11.25 24.75],0
p5,1,0.815251,0.054596,[  7 272] ; [ 3 99],[  7.32283465 271.67716535] ; [ 2.67716535 99.32283465],0
a8,1,0.880649,0.022544,[ 26 231] ; [ 9 85],[ 25.62678063 231.37321937] ; [ 9.37321937 84.62678063],0
s2,1,0.917176,0.010814,[ 64 214] ; [24 78],[ 64.37894737 213.62105263] ; [23.62105263 78.37894737],0
b2,1,0.929181,0.007899,[ 45 100] ; [19 41],[45.26829268 99.73170732] ; [18.73170732 41.26829268],0
b3,1,0.929181,0.007899,[ 45 100] ; [19 41],[45.26829268 99.73170732] ; [18.73170732 41.26829268],0
u4,1,0.9316,0.007367,[  3 277] ; [  1 102],[  2.92428198 277.07571802] ; [  1.07571802 101.92428198],0
s4,1,0.989795,0.000164,[ 30 247] ; [11 91],[ 29.96569921 247.03430079] ; [11.03430079 90.96569921],0
