Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,103.984991,[230  57] ; [166 237],[164.71304348 122.28695652] ; [231.28695652 171.71304348],1
v1,1,0.0,42.942501,[198  90] ; [176 228],[155.65317919 132.34682081] ; [218.34682081 185.65317919],1
s8,1,4e-06,21.06324,[148 140] ; [141 273],[118.56410256 169.43589744] ; [170.43589744 243.56410256],1
s7,1,1.1e-05,19.308562,[153 120] ; [155 244],[125.125 147.875] ; [182.875 216.125],1
n4,1,2.9e-05,17.511353,[252  40] ; [303 111],[229.54674221  62.45325779] ; [325.45325779  88.54674221],1
n5,1,7.1e-05,15.77788,[242  49] ; [288 123],[219.7008547  71.2991453] ; [310.2991453 100.7008547],1
s2,1,0.000108,14.997284,[157 133] ; [163 251],[131.81818182 158.18181818] ; [188.18181818 225.81818182],1
p12,1,0.000133,14.601738,[ 35 253] ; [ 18 393],[ 21.83690987 266.16309013] ; [ 31.16309013 379.83690987],1
p3,1,0.000807,11.224144,[161 126] ; [179 235],[139.20114123 147.79885877] ; [200.79885877 213.20114123],1
p5,1,0.001073,10.696659,[ 46 243] ; [ 33 380],[ 32.52279202 256.47720798] ; [ 46.47720798 366.52279202],0
n6,1,0.003347,8.607703,[254  35] ; [328  85],[239.5982906  49.4017094] ; [342.4017094  70.5982906],0
p1,1,0.007246,7.21083,[ 36 254] ; [ 27 386],[ 25.9886202 264.0113798] ; [ 37.0113798 375.9886202],0
p10,1,0.008913,6.840096,[239  48] ; [309 103],[225.00143062  61.99856938] ; [322.99856938  89.00143062],0
p8,1,0.009009,6.821051,[163 121] ; [194 216],[146.09221902 137.90778098] ; [210.90778098 199.09221902],0
a1,1,0.013103,6.155123,[ 24 268] ; [ 16 400],[ 16.49717514 275.50282486] ; [ 23.50282486 392.49717514],0
a5,1,0.017689,5.626739,[225  66] ; [288 128],[211.14992928  79.85007072] ; [301.85007072 114.14992928],0
d1,1,0.017696,5.625982,[182 110] ; [222 194],[166.62146893 125.37853107] ; [237.37853107 178.62146893],0
p4,1,0.020097,5.403408,[177 109] ; [219 194],[162.02575107 123.97424893] ; [233.97424893 179.02575107],0
s5,1,0.022117,5.236521,[ 99 184] ; [109 297],[ 85.43396226 197.56603774] ; [122.56603774 283.43396226],0
r1,1,0.02537,4.99843,[247  44] ; [322  90],[235.53200569  55.46799431] ; [333.46799431  78.53200569],0
d3,1,0.02899,4.768188,[204  86] ; [259 156],[190.45390071  99.54609929] ; [272.54609929 142.45390071],0
s6,1,0.029778,4.722083,[190  96] ; [239 171],[176.28448276 109.71551724] ; [252.71551724 157.28448276],0
p7,1,0.030045,4.706715,[189  93] ; [239 167],[175.43023256 106.56976744] ; [252.56976744 153.43023256],0
a3,1,0.032646,4.56424,[217  72] ; [280 134],[204.314367  84.685633] ; [292.685633 121.314367],0
r3,1,0.043177,4.088469,[279  11] ; [385  31],[272.74787535  17.25212465] ; [391.25212465  24.74787535],0
s3,1,0.048061,3.907864,[161 122] ; [204 210],[148.19942611 134.80057389] ; [216.80057389 197.19942611],0
p9,1,0.053699,3.722034,[244  43] ; [325  85],[234.29411765  52.70588235] ; [334.70588235  75.29411765],0
p6,1,0.055363,3.671112,[111 173] ; [131 278],[ 99.17460317 184.82539683] ; [142.82539683 266.17460317],0
u1,1,0.072221,3.231809,[ 57 235] ; [ 60 356],[ 48.25423729 243.74576271] ; [ 68.74576271 347.25423729],0
v4,1,0.074891,3.172431,[281   9] ; [390  25],[276.0141844  13.9858156] ; [394.9858156  20.0141844],0
b4,1,0.086376,2.94065,[181 111] ; [231 185],[169.92090395 122.07909605] ; [242.07909605 173.92090395],0
a2,1,0.10084,2.692207,[ 78 214] ; [ 89 327],[ 68.87570621 223.12429379] ; [ 98.12429379 317.87570621],0
r4,1,0.10239,2.66792,[271  21] ; [371  45],[264.77966102  27.22033898] ; [377.22033898  38.77966102],0
p11,1,0.116646,2.461791,[235  57] ; [314 102],[226.42372881  65.57627119] ; [322.57627119  93.42372881],0
u4,1,0.133525,2.251037,[  8 284] ; [  5 411],[  5.36158192 286.63841808] ; [  7.63841808 408.36158192],0
a4,1,0.151791,2.05416,[138 152] ; [174 239],[128.70554765 161.29445235] ; [183.29445235 229.70554765],0
d2,1,0.156951,2.003362,[149 140] ; [191 223],[139.77240398 149.22759602] ; [200.22759602 213.77240398],0
d5,1,0.199562,1.645576,[238  52] ; [325  91],[231.26062323  58.73937677] ; [331.73937677  84.26062323],0
