Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001392,10.216562,[17 47] ; [10  4],[22.15384615 41.84615385] ; [4.84615385 9.15384615],0
s6,1,0.003409,8.574594,[27 40] ; [11  2],[31.825 35.175] ; [6.175 6.825],0
s4,1,0.005394,7.742395,[ 8 59] ; [6 8],[11.58024691 55.41975309] ; [ 2.41975309 11.58024691],0
b4,1,0.009521,6.722453,[32 35] ; [12  2],[36.39506173 30.60493827] ; [7.60493827 6.39506173],0
u1,1,0.021154,5.314089,[ 1 66] ; [ 2 12],[ 2.48148148 64.51851852] ; [ 0.51851852 13.48148148],0
s2,1,0.027318,4.870604,[18 49] ; [8 6],[21.50617284 45.49382716] ; [4.49382716 9.50617284],0
s1,1,0.029375,4.745525,[ 3 63] ; [ 3 11],[ 4.95 61.05] ; [ 1.05 12.95],0
n4,1,0.03463,4.463327,[43 24] ; [13  1],[46.32098765 20.67901235] ; [9.67901235 4.32098765],0
r1,1,0.055257,3.674313,[29 38] ; [10  4],[32.25925926 34.74074074] ; [6.74074074 7.25925926],0
p5,1,0.061184,3.505003,[ 4 63] ; [ 3 11],[ 5.79012346 61.20987654] ; [ 1.20987654 12.79012346],0
p6,1,0.064369,3.421071,[13 53] ; [6 8],[15.675 50.325] ; [ 3.325 10.675],0
p8,1,0.067058,3.353602,[21 46] ; [8 6],[23.98765432 43.01234568] ; [5.01234568 8.98765432],0
n5,1,0.094086,2.803035,[48 19] ; [13  1],[50.45679012 16.54320988] ; [10.54320988  3.45679012],0
a4,1,0.145237,2.121576,[12 54] ; [5 9],[14.025 51.975] ; [ 2.975 11.025],0
d2,1,0.146541,2.107888,[16 51] ; [6 8],[18.19753086 48.80246914] ; [ 3.80246914 10.19753086],0
r4,1,0.153973,2.032438,[39 28] ; [11  3],[41.35802469 25.64197531] ; [8.64197531 5.35802469],0
p7,1,0.183939,1.765511,[30 37] ; [9 5],[32.25925926 34.74074074] ; [6.74074074 7.25925926],0
r2,1,0.185469,1.753247,[51 15] ; [13  1],[52.8 13.2] ; [11.2  2.8],0
p2,1,0.217401,1.521444,[41 26] ; [11  3],[43.01234568 23.98765432] ; [8.98765432 5.01234568],0
s8,1,0.233355,1.420295,[18 49] ; [6 8],[19.85185185 47.14814815] ; [4.14814815 9.85185185],0
r3,1,0.233713,1.418121,[47 20] ; [12  2],[48.80246914 18.19753086] ; [10.19753086  3.80246914],0
v3,1,0.260284,1.267244,[14 51] ; [5 9],[15.63291139 49.36708861] ; [ 3.36708861 10.63291139],0
b5,1,0.260701,1.265033,[35 32] ; [5 9],[33.08641975 33.91358025] ; [6.91358025 7.08641975],0
u2,1,0.277025,1.181628,[14 25] ; [5 4],[15.4375 23.5625] ; [3.5625 5.4375],0
d3,1,0.287011,1.133592,[11 56] ; [ 4 10],[12.40740741 54.59259259] ; [ 2.59259259 11.40740741],0
s3,1,0.314669,1.010976,[28 38] ; [8 6],[29.7 36.3] ; [6.3 7.7],0
p11,1,0.347073,0.884132,[44 23] ; [11  3],[45.49382716 21.50617284] ; [9.50617284 4.49382716],0
n6,1,0.347073,0.884132,[44 23] ; [11  3],[45.49382716 21.50617284] ; [9.50617284 4.49382716],0
n2,1,0.367448,0.812276,[20 11] ; [5 1],[20.94594595 10.05405405] ; [4.05405405 1.94594595],0
p4,1,0.377177,0.779884,[25 42] ; [7 7],[26.4691358 40.5308642] ; [5.5308642 8.4691358],0
p1,1,0.408614,0.68283,[ 5 62] ; [ 2 12],[ 5.79012346 61.20987654] ; [ 1.20987654 12.79012346],0
a6,1,0.410516,0.677306,[32 35] ; [5 9],[30.60493827 36.39506173] ; [6.39506173 7.60493827],0
a5,1,0.41162,0.674118,[27 40] ; [ 4 10],[25.64197531 41.35802469] ; [5.35802469 8.64197531],0
u3,1,0.432768,0.615385,[12 27] ; [4 5],[13. 26.] ; [3. 6.],0
v2,1,0.457862,0.551116,[18 46] ; [5 8],[19.11688312 44.88311688] ; [3.88311688 9.11688312],0
d5,1,0.473341,0.514167,[22 45] ; [6 8],[23.16049383 43.83950617] ; [4.83950617 9.16049383],0
a8,1,0.498912,0.457251,[ 9 52] ; [ 1 12],[ 8.24324324 52.75675676] ; [ 1.75675676 11.24324324],0
p3,1,0.504266,0.445946,[18 49] ; [5 9],[19.02469136 47.97530864] ; [ 3.97530864 10.02469136],0
b2,1,0.629558,0.232661,[13 30] ; [2 7],[12.40384615 30.59615385] ; [2.59615385 6.40384615],0
b3,1,0.629558,0.232661,[13 30] ; [2 7],[12.40384615 30.59615385] ; [2.59615385 6.40384615],0
a3,1,0.673857,0.177124,[28 39] ; [5 9],[27.2962963 39.7037037] ; [5.7037037 8.2962963],0
n1,1,0.759766,0.093506,[12 18] ; [2 4],[11.66666667 18.33333333] ; [2.33333333 3.66666667],0
v1,1,0.777406,0.07992,[21 45] ; [5 9],[21.45 44.55] ; [4.55 9.45],0
p10,1,0.822243,0.050473,[35 30] ; [8 6],[35.37974684 29.62025316] ; [7.62025316 6.37974684],0
p12,1,0.868297,0.027497,[ 4 63] ; [ 1 13],[ 4.13580247 62.86419753] ; [ 0.86419753 13.13580247],0
n3,1,0.912082,0.012191,[20  9] ; [4 2],[19.88571429  9.11428571] ; [4.11428571 1.88571429],0
p9,1,0.927693,0.008235,[38 27] ; [8 6],[37.84810127 27.15189873] ; [8.15189873 5.84810127],0
b1,1,0.959489,0.00258,[33 34] ; [7 7],[33.08641975 33.91358025] ; [6.91358025 7.08641975],0
