Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000616,11.727602,[153 154] ; [45 16],[165.17934783 141.82065217] ; [32.82065217 28.17934783],1
s6,1,0.000885,11.054325,[204  99] ; [54  7],[214.76373626  88.23626374] ; [43.23626374 17.76373626],1
s3,1,0.001001,10.825496,[171 134] ; [48 13],[182.5 122.5] ; [36.5 24.5],0
v2,1,0.007315,7.193927,[196 102] ; [29 32],[186.76880223 111.23119777] ; [38.23119777 22.76880223],0
a8,1,0.015564,5.851442,[ 42 237] ; [ 2 57],[ 36.31952663 242.68047337] ; [ 7.68047337 51.31952663],0
r2,1,0.02449,5.059623,[295  10] ; [56  6],[291.70299728  13.29700272] ; [59.29700272  2.70299728],0
s5,1,0.024847,5.034549,[110 188] ; [31 28],[117.69747899 180.30252101] ; [23.30252101 35.69747899],0
b2,1,0.026127,4.947622,[ 96 114] ; [10 28],[ 89.75806452 120.24193548] ; [16.24193548 21.75806452],0
b3,1,0.026127,4.947622,[ 96 114] ; [10 28],[ 89.75806452 120.24193548] ; [16.24193548 21.75806452],0
p6,1,0.039869,4.223471,[137 165] ; [37 25],[144.36263736 157.63736264] ; [29.63736264 32.36263736],0
s7,1,0.042293,4.123423,[161 130] ; [43 19],[168.16997167 122.83002833] ; [35.83002833 26.16997167],0
r4,1,0.046328,3.969636,[291  18] ; [54  8],[287.34501348  21.65498652] ; [57.65498652  4.34501348],0
v3,1,0.049679,3.852256,[146 151] ; [22 40],[138.98607242 158.01392758] ; [29.01392758 32.98607242],0
a7,1,0.074614,3.178483,[228  80] ; [39 23],[222.25945946  85.74054054] ; [44.74054054 17.25945946],0
n3,1,0.080512,3.054545,[36  9] ; [6 5],[33.75 11.25] ; [8.25 2.75],0
u2,1,0.090877,2.858761,[47 27] ; [ 7 10],[43.91208791 30.08791209] ; [10.08791209  6.91208791],0
s1,1,0.118039,2.443153,[  8 300] ; [ 4 58],[  9.98918919 298.01081081] ; [ 2.01081081 59.98918919],0
u1,1,0.149603,2.076293,[ 64 245] ; [18 44],[ 68.29649596 240.70350404] ; [13.70350404 48.29649596],0
p5,1,0.178252,1.812138,[ 62 244] ; [ 8 54],[ 58.20652174 247.79347826] ; [11.79347826 50.20652174],0
p4,1,0.270269,1.215381,[251  58] ; [54  8],[254.0296496  54.9703504] ; [50.9703504 11.0296496],0
p7,1,0.298045,1.082923,[237  67] ; [52 10],[240.04371585  63.95628415] ; [48.95628415 13.04371585],0
v4,1,0.343106,0.898793,[300   8] ; [59  3],[298.84324324   9.15675676] ; [60.15675676  1.84324324],0
p9,1,0.374763,0.787811,[287  20] ; [56  6],[285.36856369  21.63143631] ; [57.63143631  4.36856369],0
n4,1,0.376644,0.781626,[263  46] ; [50 12],[260.69272237  48.30727763] ; [52.30727763  9.69272237],0
n5,1,0.420817,0.648032,[250  58] ; [53  9],[252.22702703  55.77297297] ; [50.77297297 11.22702703],0
p8,1,0.432175,0.616972,[211  94] ; [46 16],[213.58310627  91.41689373] ; [43.41689373 18.58310627],0
n1,1,0.45199,0.565657,[15 30] ; [5 6],[16.07142857 28.92857143] ; [3.92857143 7.07142857],0
p2,1,0.459345,0.547491,[277  30] ; [54  8],[275.38482385  31.61517615] ; [55.61517615  6.38482385],0
d1,1,0.46241,0.540055,[189 120] ; [41 21],[191.56334232 117.43665768] ; [38.43665768 23.56334232],0
p1,1,0.506569,0.441147,[ 39 268] ; [ 6 56],[ 37.43902439 269.56097561] ; [ 7.56097561 54.43902439],0
a6,1,0.525033,0.403996,[221  87] ; [42 20],[218.92972973  89.07027027] ; [44.07027027 17.92972973],0
a5,1,0.528525,0.397226,[250  59] ; [48 14],[248.19946092  60.80053908] ; [49.80053908 12.19946092],0
a3,1,0.533568,0.387593,[235  73] ; [45 17],[233.08108108  74.91891892] ; [46.91891892 15.08108108],0
u4,1,0.564135,0.332595,[  9 300] ; [ 1 61],[  8.32884097 300.67115903] ; [ 1.67115903 60.32884097],0
p10,1,0.564678,0.331669,[283  23] ; [56  6],[281.88586957  24.11413043] ; [57.11413043  4.88586957],0
b1,1,0.583684,0.300316,[123 186] ; [27 35],[124.93261456 184.06738544] ; [25.06738544 36.93261456],0
p12,1,0.589486,0.291148,[ 37 269] ; [ 6 56],[ 35.75543478 270.24456522] ; [ 7.24456522 54.75543478],0
s8,1,0.613298,0.2554,[162 144] ; [35 27],[163.80978261 142.19021739] ; [33.19021739 28.80978261],0
a4,1,0.674233,0.176691,[145 163] ; [31 31],[146.50810811 161.49189189] ; [29.49189189 32.50810811],0
a1,1,0.690172,0.1589,[ 19 290] ; [ 3 59],[ 18.32345013 290.67654987] ; [ 3.67654987 58.32345013],0
d3,1,0.717016,0.13137,[207 102] ; [43 19],[208.22102426 100.77897574] ; [41.77897574 20.22102426],0
d5,1,0.720924,0.127609,[259  49] ; [51 11],[258.05405405  49.94594595] ; [51.94594595 10.05405405],0
v1,1,0.737621,0.112228,[184 113] ; [37 25],[182.83286908 114.16713092] ; [38.16713092 23.83286908],0
b5,1,0.76367,0.090399,[168 141] ; [35 27],[169.0754717 139.9245283] ; [33.9245283 28.0754717],0
d4,1,0.836646,0.042512,[255  53] ; [52 10],[255.55675676  52.44324324] ; [51.44324324 10.55675676],0
a2,1,0.844195,0.038624,[ 81 228] ; [17 45],[ 81.62264151 227.37735849] ; [16.37735849 45.62264151],0
n6,1,0.866157,0.028406,[276  32] ; [56  6],[276.36756757  31.63243243] ; [55.63243243  6.36756757],0
b4,1,0.87234,0.02582,[176 133] ; [36 26],[176.57142857 132.42857143] ; [35.42857143 26.57142857],0
d2,1,0.889875,0.019172,[156 152] ; [32 30],[156.4972973 151.5027027] ; [31.5027027 30.4972973],0
u3,1,0.912456,0.012087,[44 29] ; [10  7],[43.8 29.2] ; [10.2  6.8],0
n2,1,0.967544,0.001656,[33 12] ; [8 3],[32.94642857 12.05357143] ; [8.05357143 2.94642857],0
r1,1,0.97408,0.001056,[252  55] ; [51 11],[252.08943089  54.91056911] ; [50.91056911 11.08943089],0
r3,1,0.993222,7.2e-05,[298  10] ; [60  2],[298.01081081   9.98918919] ; [59.98918919  2.01081081],0
