Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.870562,[79 27] ; [55 99],[54.63076923 51.36923077] ; [79.36923077 74.63076923],1
p5,1,0.0,31.139037,[35 71] ; [ 10 145],[18.27586207 87.72413793] ; [ 26.72413793 128.27586207],1
s6,1,0.0,26.868172,[89 15] ; [83 69],[69.875 34.125] ; [102.125  49.875],1
s7,1,0.0,25.382647,[74 27] ; [60 87],[54.57258065 46.42741935] ; [79.42741935 67.57258065],1
s8,1,1.3e-05,19.053453,[70 34] ; [61 93],[52.80620155 51.19379845] ; [78.19379845 75.80620155],1
p7,1,0.000128,14.667996,[99  6] ; [116  36],[87.84046693 17.15953307] ; [127.15953307  24.84046693],1
s3,1,0.000239,13.494458,[73 32] ; [71 82],[58.60465116 46.39534884] ; [85.39534884 67.60465116],1
v3,1,0.001548,10.021099,[78 28] ; [80 68],[65.93700787 40.06299213] ; [92.06299213 55.93700787],0
n5,1,0.002063,9.492885,[95 10] ; [116  38],[85.54054054 19.45945946] ; [125.45945946  28.54054054],0
n6,1,0.002555,9.100533,[98  5] ; [127  27],[90.17509728 12.82490272] ; [134.82490272  19.17509728],0
p10,1,0.002765,8.956709,[101   5] ; [127  26],[93.31274131 12.68725869] ; [134.68725869  18.31274131],0
p3,1,0.011968,6.315662,[80 25] ; [95 60],[70.67307692 34.32692308] ; [104.32692308  50.67307692],0
s4,1,0.012218,6.278906,[18 87] ; [ 11 143],[11.75675676 93.24324324] ; [ 17.24324324 136.75675676],0
p9,1,0.012348,6.260207,[101   5] ; [131  22],[94.94980695 11.05019305] ; [137.05019305  15.94980695],0
p6,1,0.020634,5.357463,[60 45] ; [65 88],[50.87209302 54.12790698] ; [74.12790698 78.87209302],0
b5,1,0.025163,5.012625,[48 58] ; [92 63],[56.85823755 49.14176245] ; [83.14176245 71.85823755],0
p12,1,0.035496,4.421173,[19 87] ; [ 14 140],[13.45384615 92.54615385] ; [ 19.54615385 134.45384615],0
u1,1,0.048988,3.875762,[26 80] ; [ 23 132],[19.90038314 86.09961686] ; [ 29.09961686 125.90038314],0
p1,1,0.085096,2.964778,[16 89] ; [ 13 142],[11.71153846 93.28846154] ; [ 17.28846154 137.71153846],0
p4,1,0.088866,2.894793,[87 18] ; [113  40],[81.39534884 23.60465116] ; [118.60465116  34.39534884],0
n4,1,0.108255,2.579507,[91 15] ; [120  34],[86.02307692 19.97692308] ; [124.97692308  29.02307692],0
a5,1,0.113733,2.501567,[91 15] ; [121  34],[86.09961686 19.90038314] ; [125.90038314  29.09961686],0
r4,1,0.132975,2.257428,[103   3] ; [144  11],[100.31417625   5.68582375] ; [146.68582375   8.31417625],0
a6,1,0.134421,2.240692,[66 38] ; [112  43],[71.47490347 32.52509653] ; [106.52509653  48.47490347],0
