Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,74.371968,[ 9 44] ; [113  22],[34.39361702 18.60638298] ; [87.60638298 47.39361702],1
p2,1,0.0,30.123974,[22 31] ; [110  24],[37.41176471 15.58823529] ; [94.58823529 39.41176471],1
p11,1,5e-06,20.976693,[22 31] ; [104  32],[35.33333333 17.66666667] ; [90.66666667 45.33333333],1
v4,1,0.000308,13.018936,[40 12] ; [127   7],[46.68817204  5.31182796] ; [120.31182796  13.68817204],1
d2,1,0.001263,10.39544,[28 25] ; [38 98],[18.50793651 34.49206349] ; [47.49206349 88.50793651],0
p3,1,0.004712,7.986765,[ 9 43] ; [53 83],[17.14893617 34.85106383] ; [44.85106383 91.14893617],0
v1,1,0.00599,7.553324,[14 39] ; [64 68],[22.34594595 30.65405405] ; [55.65405405 76.34594595],0
a7,1,0.006609,7.376366,[29 24] ; [102  34],[36.73544974 16.26455026] ; [94.26455026 41.73544974],0
r4,1,0.007377,7.178905,[33 20] ; [110  26],[40.1005291 12.8994709] ; [102.8994709  33.1005291],0
s1,1,0.008212,6.98655,[ 6 47] ; [  3 133],[ 2.52380952 50.47619048] ; [  6.47619048 129.52380952],0
s6,1,0.008743,6.874667,[17 35] ; [73 62],[25.02673797 26.97326203] ; [64.97326203 70.02673797],0
s8,1,0.009162,6.791063,[ 7 45] ; [44 92],[14.10638298 37.89361702] ; [36.89361702 99.10638298],0
d3,1,0.013589,6.090822,[25 28] ; [90 45],[32.42021277 20.57978723] ; [82.57978723 52.42021277],0
p8,1,0.022345,5.218716,[16 36] ; [67 69],[22.95744681 29.04255319] ; [60.04255319 75.95744681],0
r2,1,0.030378,4.687785,[40 13] ; [119  16],[44.82446809  8.17553191] ; [114.17553191  20.82446809],0
r3,1,0.034153,4.487046,[43 10] ; [125  11],[47.11111111  5.88888889] ; [120.88888889  15.11111111],0
n6,1,0.052548,3.758228,[26 27] ; [87 48],[31.85638298 21.14361702] ; [81.14361702 53.85638298],0
n5,1,0.054776,3.688881,[12 41] ; [50 84],[17.57219251 35.42780749] ; [44.42780749 89.57219251],0
v3,1,0.067469,3.343544,[ 8 44] ; [36 91],[12.78212291 39.21787709] ; [31.21787709 95.78212291],0
s7,1,0.077792,3.110432,[ 8 43] ; [37 94],[12.60989011 38.39010989] ; [32.39010989 98.60989011],0
b1,1,0.081633,3.032081,[26 27] ; [48 88],[20.75132275 32.24867725] ; [53.24867725 82.75132275],0
s3,1,0.092834,2.824533,[17 36] ; [61 73],[22.10695187 30.89304813] ; [55.89304813 78.10695187],0
s5,1,0.137352,2.207378,[ 8 44] ; [34 99],[11.80540541 40.19459459] ; [ 30.19459459 102.80540541],0
n2,1,0.141503,2.16154,[13 11] ; [33 13],[15.77142857  8.22857143] ; [30.22857143 15.77142857],0
a6,1,0.142789,2.147643,[29 24] ; [90 46],[33.37037037 19.62962963] ; [85.62962963 50.37037037],0
s2,1,0.172582,1.860374,[14 38] ; [51 85],[17.9787234 34.0212766] ; [47.0212766 88.9787234],0
b5,1,0.174653,1.842547,[27 26] ; [84 52],[31.12698413 21.87301587] ; [79.87301587 56.12698413],0
p4,1,0.244054,1.357024,[19 34] ; [61 74],[22.55319149 30.44680851] ; [57.44680851 77.55319149],0
a5,1,0.261668,1.259913,[26 27] ; [79 57],[29.44444444 23.55555556] ; [75.55555556 60.44444444],0
a1,1,0.317303,1.000033,[ 1 52] ; [  7 129],[ 2.24338624 50.75661376] ; [  5.75661376 130.24338624],0
p7,1,0.337705,0.919124,[25 28] ; [72 59],[27.94021739 25.05978261] ; [69.05978261 61.94021739],0
r1,1,0.352554,0.864242,[34 19] ; [96 39],[36.64893617 16.35106383] ; [93.35106383 41.64893617],0
b3,1,0.378174,0.77663,[ 7 23] ; [20 42],[ 8.80434783 21.19565217] ; [18.19565217 43.80434783],0
b2,1,0.378174,0.77663,[ 7 23] ; [20 42],[ 8.80434783 21.19565217] ; [18.19565217 43.80434783],0
a4,1,0.611129,0.258534,[18 35] ; [41 95],[16.54497354 36.45502646] ; [42.45502646 93.54497354],0
v2,1,0.618429,0.248082,[23 28] ; [63 65],[24.5027933 26.4972067] ; [61.4972067 66.5027933],0
n3,1,0.682367,0.167474,[15  9] ; [31 15],[15.77142857  8.22857143] ; [30.22857143 15.77142857],0
d4,1,0.706518,0.14178,[38 14] ; [103  33],[39. 13.] ; [102.  34.],0
d1,1,0.742566,0.107884,[24 29] ; [58 78],[22.99470899 30.00529101] ; [59.00529101 76.99470899],0
a3,1,0.744807,0.105947,[32 21] ; [78 57],[31.0106383 21.9893617] ; [78.9893617 56.0106383],0
d5,1,0.75679,0.095914,[35 18] ; [93 43],[35.89417989 17.10582011] ; [92.10582011 43.89417989],0
u1,1,0.777056,0.080178,[ 4 49] ; [ 12 124],[ 4.48677249 48.51322751] ; [ 11.51322751 124.48677249],0
p6,1,0.785246,0.074251,[ 9 42] ; [ 26 108],[ 9.64864865 41.35135135] ; [ 25.35135135 108.64864865],0
a2,1,0.79145,0.069922,[ 7 46] ; [ 20 116],[ 7.57142857 45.42857143] ; [ 19.42857143 116.57142857],0
p1,1,0.82288,0.050105,[ 2 51] ; [  6 127],[ 2.27956989 50.72043011] ; [  5.72043011 127.27956989],0
u3,1,0.888237,0.01975,[12  9] ; [31 25],[11.72727273  9.27272727] ; [31.27272727 24.72727273],0
n1,1,0.919816,0.010134,[ 6 18] ; [11 35],[ 5.82857143 18.17142857] ; [11.17142857 34.82857143],0
b4,1,0.925515,0.00874,[30 23] ; [78 58],[30.28571429 22.71428571] ; [77.71428571 58.28571429],0
a8,1,0.931219,0.00745,[ 3 47] ; [  8 118],[ 3.125 46.875] ; [  7.875 118.125],0
u2,1,1.0,0.0,[12  9] ; [32 24],[12.  9.] ; [32. 24.],0
