Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.576808,[ 5 40] ; [22 13],[15.1875 29.8125] ; [11.8125 23.1875],1
s7,1,0.002555,9.100958,[13 30] ; [22 12],[19.54545455 23.45454545] ; [15.45454545 18.54545455],0
s6,1,0.003169,8.707535,[19 26] ; [25  8],[25.38461538 19.61538462] ; [18.61538462 14.38461538],0
s8,1,0.010504,6.547345,[11 35] ; [18 17],[16.4691358 29.5308642] ; [12.5308642 22.4691358],0
n4,1,0.014031,6.03425,[28 18] ; [30  5],[32.9382716 13.0617284] ; [25.0617284  9.9382716],0
s5,1,0.021008,5.326163,[ 9 36] ; [15 19],[13.67088608 31.32911392] ; [10.32911392 23.67088608],0
b5,1,0.119992,2.417422,[29 17] ; [16 19],[25.55555556 20.44444444] ; [19.44444444 15.55555556],0
r3,1,0.172569,1.860484,[41  5] ; [34  1],[42.59259259  3.40740741] ; [32.40740741  2.59259259],0
u2,1,0.180592,1.792743,[14 12] ; [ 8 15],[11.67346939 14.32653061] ; [10.32653061 12.67346939],0
r2,1,0.191465,1.706311,[39  7] ; [32  2],[40.825  5.175] ; [30.175  3.825],0
d2,1,0.196351,1.669312,[12 34] ; [ 5 30],[ 9.65432099 36.34567901] ; [ 7.34567901 27.65432099],0
a8,1,0.199454,1.646367,[ 2 41] ; [ 4 27],[ 3.48648649 39.51351351] ; [ 2.51351351 28.48648649],0
n5,1,0.206291,1.597263,[31 15] ; [28  7],[33.50617284 12.49382716] ; [25.49382716  9.50617284],0
a6,1,0.229319,1.445082,[31 15] ; [19 16],[28.39506173 17.60493827] ; [21.60493827 13.39506173],0
v3,1,0.235027,1.410178,[14 31] ; [15 19],[16.51898734 28.48101266] ; [12.48101266 21.51898734],0
n6,1,0.242083,1.368422,[33 13] ; [29  6],[35.20987654 10.79012346] ; [26.79012346  8.20987654],0
a4,1,0.242083,1.368422,[13 33] ; [ 6 29],[10.79012346 35.20987654] ; [ 8.20987654 26.79012346],0
p2,1,0.245769,1.347195,[36 10] ; [30  4],[37.95  8.05] ; [28.05  5.95],0
a7,1,0.248007,1.334498,[32 14] ; [20 15],[29.5308642 16.4691358] ; [22.4691358 12.5308642],0
s4,1,0.259796,1.269841,[ 7 38] ; [ 9 26],[ 9. 36.] ; [ 7. 28.],0
u3,1,0.282716,1.153986,[13 13] ; [ 8 15],[11.14285714 14.85714286] ; [ 9.85714286 13.14285714],0
v4,1,0.307756,1.040281,[42  4] ; [32  1],[43.08860759  2.91139241] ; [30.91139241  2.08860759],0
p7,1,0.308799,1.035806,[35 11] ; [29  5],[36.8  9.2] ; [27.2  6.8],0
p6,1,0.318793,0.99389,[16 30] ; [16 19],[18.17283951 27.82716049] ; [13.82716049 21.17283951],0
p5,1,0.384199,0.757222,[ 5 41] ; [ 6 28],[ 6.325 39.675] ; [ 4.675 29.325],0
r4,1,0.392304,0.73179,[36 10] ; [30  5],[37.48148148  8.51851852] ; [28.51851852  6.48148148],0
a3,1,0.401842,0.702808,[20 26] ; [12 23],[18.17283951 27.82716049] ; [13.82716049 21.17283951],0
p1,1,0.497457,0.460358,[ 8 38] ; [ 8 26],[ 9.2 36.8] ; [ 6.8 27.2],0
a5,1,0.514391,0.425124,[27 19] ; [18 17],[25.55555556 20.44444444] ; [19.44444444 15.55555556],0
d5,1,0.519714,0.414462,[19 27] ; [12 23],[17.60493827 28.39506173] ; [13.39506173 21.60493827],0
v2,1,0.553712,0.350709,[23 21] ; [15 18],[21.71428571 22.28571429] ; [16.28571429 16.71428571],0
b4,1,0.606264,0.265651,[21 25] ; [18 17],[22.14814815 23.85185185] ; [16.85185185 18.14814815],0
b1,1,0.610966,0.258771,[21 25] ; [14 21],[19.87654321 26.12345679] ; [15.12345679 19.87654321],0
n3,1,0.622252,0.242716,[8 3] ; [5 1],[8.41176471 2.58823529] ; [4.58823529 1.41176471],0
n2,1,0.622252,0.242716,[8 3] ; [5 1],[8.41176471 2.58823529] ; [4.58823529 1.41176471],0
p9,1,0.706024,0.142281,[38  8] ; [30  5],[38.61728395  7.38271605] ; [29.38271605  5.61728395],0
s1,1,0.710851,0.137429,[ 2 43] ; [ 1 34],[ 1.6875 43.3125] ; [ 1.3125 33.6875],0
p12,1,0.731283,0.117937,[ 5 41] ; [ 3 32],[ 4.54320988 41.45679012] ; [ 3.45679012 31.54320988],0
p3,1,0.742257,0.108153,[24 22] ; [19 15],[24.725 21.275] ; [18.275 15.725],0
d3,1,0.757106,0.095656,[13 33] ; [11 24],[13.62962963 32.37037037] ; [10.37037037 24.62962963],0
p11,1,0.76463,0.089644,[38  8] ; [28  7],[37.48148148  8.51851852] ; [28.51851852  6.48148148],0
u1,1,0.778576,0.079059,[ 2 44] ; [ 2 33],[ 2.27160494 43.72839506] ; [ 1.72839506 33.27160494],0
n1,1,0.857596,0.032197,[5 6] ; [3 3],[5.17647059 5.82352941] ; [2.82352941 3.17647059],0
b2,1,0.879517,0.022977,[ 6 20] ; [ 5 15],[ 6.2173913 19.7826087] ; [ 4.7826087 15.2173913],0
b3,1,0.879517,0.022977,[ 6 20] ; [ 5 15],[ 6.2173913 19.7826087] ; [ 4.7826087 15.2173913],0
d1,1,0.881094,0.022375,[ 3 43] ; [ 2 33],[ 2.83950617 43.16049383] ; [ 2.16049383 32.83950617],0
p4,1,0.888442,0.019677,[27 19] ; [20 15],[26.69135802 19.30864198] ; [20.30864198 14.69135802],0
r1,1,0.91027,0.012701,[31 15] ; [24 11],[31.2345679 14.7654321] ; [23.7654321 11.2345679],0
p10,1,0.976257,0.000886,[38  8] ; [28  6],[37.95  8.05] ; [28.05  5.95],0
v1,1,0.990836,0.000132,[19 27] ; [14 20],[18.975 27.025] ; [14.025 19.975],0
