Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,85.282078,[185 138] ; [ 38 180],[133.14048059 189.85951941] ; [ 89.85951941 128.14048059],1
v1,1,0.0,41.765681,[227  97] ; [ 91 125],[190.8 133.2] ; [127.2  88.8],1
r1,1,0.001258,10.403246,[295  34] ; [174  44],[282.08592322  46.91407678] ; [186.91407678  31.08592322],0
s4,1,0.001431,10.165543,[ 38 291] ; [ 47 170],[ 51.21794872 277.78205128] ; [ 33.78205128 183.21794872],0
d1,1,0.002773,8.950815,[239  92] ; [132  88],[222.86932849 108.13067151] ; [148.13067151  71.86932849],0
r3,1,0.005209,7.80542,[323   6] ; [205  14],[316.99270073  12.00729927] ; [211.00729927   7.99270073],0
p3,1,0.010199,6.599819,[200 131] ; [108 111],[185.36 145.64] ; [122.64  96.36],0
d4,1,0.010769,6.50297,[297  34] ; [180  39],[287.06727273  43.93272727] ; [189.93272727  29.06727273],0
u1,1,0.011411,6.400211,[ 86 245] ; [ 37 183],[ 73.8892922 257.1107078] ; [ 49.1107078 170.8892922],0
a7,1,0.015605,5.846854,[259  72] ; [152  68],[246.89836661  84.10163339] ; [164.10163339  55.89836661],0
d5,1,0.015968,5.806354,[297  34] ; [181  38],[287.66909091  43.33090909] ; [190.33090909  28.66909091],0
p9,1,0.026994,4.891224,[300  27] ; [187  31],[292.2  34.8] ; [194.8  23.2],0
s7,1,0.028766,4.781574,[183 131] ; [102 108],[170.78244275 143.21755725] ; [114.21755725  95.78244275],0
n2,1,0.0455,4.0,[45  9] ; [36 18],[40.5 13.5] ; [40.5 13.5],0
b1,1,0.058538,3.578315,[115 216] ; [ 94 126],[125.55172414 205.44827586] ; [ 83.44827586 136.55172414],0
a6,1,0.061167,3.505452,[249  81] ; [150  70],[239.4  90.6] ; [159.6  60.4],0
d3,1,0.067188,3.350412,[252  79] ; [152  68],[242.69328494  88.30671506] ; [161.30671506  58.69328494],0
a3,1,0.081723,3.030303,[272  58] ; [168  52],[264.  66.] ; [176.  44.],0
p10,1,0.08604,2.946954,[290  39] ; [180  37],[283.20512821  45.79487179] ; [186.79487179  30.20512821],0
a2,1,0.088982,2.892698,[113 218] ; [ 60 160],[103.92558984 227.07441016] ; [ 69.07441016 150.92558984],0
s2,1,0.098996,2.72165,[182 144] ; [106 112],[172.58823529 153.41176471] ; [115.41176471 102.58823529],0
s8,1,0.104533,2.634986,[168 159] ; [ 97 122],[158.70879121 168.29120879] ; [106.29120879 112.70879121],0
s1,1,0.106025,2.612485,[  6 320] ; [  9 207],[  9.02214022 316.97785978] ; [  5.97785978 210.02214022],0
d2,1,0.130444,2.287213,[197 133] ; [117 103],[188.4 141.6] ; [125.6  94.4],0
r2,1,0.146212,2.111333,[315  11] ; [204  13],[311.59116022  14.40883978] ; [207.40883978   9.59116022],0
n3,1,0.152268,2.04938,[44 11] ; [36 17],[40.74074074 14.25925926] ; [39.25925926 13.74074074],0
a8,1,0.162959,1.946554,[ 47 241] ; [ 24 179],[ 41.64562118 246.35437882] ; [ 29.35437882 173.64562118],0
b4,1,0.170891,1.875109,[200 131] ; [120 100],[192.2323049 138.7676951] ; [127.7676951  92.2323049],0
p7,1,0.171506,1.869733,[235  90] ; [145  72],[227.8597786  97.1402214] ; [152.1402214  64.8597786],0
r4,1,0.176787,1.824425,[311  20] ; [200  20],[306.97096189  24.02903811] ; [204.02903811  15.97096189],0
p8,1,0.180296,1.795181,[200 123] ; [123  96],[192.48892989 130.51107011] ; [130.51107011  88.48892989],0
p4,1,0.187647,1.735996,[230  99] ; [142  78],[222.92896175 106.07103825] ; [149.07103825  70.92896175],0
n6,1,0.211466,1.561361,[291  36] ; [187  32],[286.27472527  40.72527473] ; [191.72527473  27.27472527],0
p12,1,0.21181,1.559012,[ 33 297] ; [ 15 202],[ 28.95795247 301.04204753] ; [ 19.04204753 197.95795247],0
n5,1,0.258225,1.278248,[259  67] ; [165  54],[253.62201835  72.37798165] ; [170.37798165  48.62201835],0
s5,1,0.287836,1.129716,[125 192] ; [ 75 140],[119.17293233 197.82706767] ; [ 80.82706767 134.17293233],0
p11,1,0.291295,1.113625,[282  49] ; [180  40],[277.5353902  53.4646098] ; [184.4646098  35.5353902],0
b5,1,0.341709,0.90401,[203 128] ; [126  94],[197.63883848 133.36116152] ; [131.36116152  88.63883848],0
u4,1,0.386671,0.749385,[  8 323] ; [  3 217],[  6.60798548 324.39201452] ; [  4.39201452 215.60798548],0
n4,1,0.441171,0.593235,[278  52] ; [179  40],[274.69945355  55.30054645] ; [182.30054645  36.69945355],0
a1,1,0.473117,0.514688,[ 18 313] ; [  9 211],[ 16.21960073 314.78039927] ; [ 10.78039927 209.21960073],0
b2,1,0.488376,0.480102,[ 86 118] ; [53 85],[ 82.9122807 121.0877193] ; [56.0877193 81.9122807],0
b3,1,0.488376,0.480102,[ 86 118] ; [53 85],[ 82.9122807 121.0877193] ; [56.0877193 81.9122807],0
s3,1,0.687477,0.16183,[185 137] ; [122  97],[182.7245841 139.2754159] ; [124.2754159  94.7245841],0
v4,1,0.793358,0.068619,[315  12] ; [210   9],[314.42307692  12.57692308] ; [210.57692308   8.42307692],0
n1,1,0.840377,0.040566,[19 34] ; [20 33],[19.5 33.5] ; [19.5 33.5],0
p5,1,0.862203,0.030127,[ 39 292] ; [ 27 193],[ 39.64791289 291.35208711] ; [ 26.35208711 193.64791289],0
u3,1,0.875944,0.024371,[35 24] ; [31 20],[35.4 23.6] ; [30.6 20.4],0
u2,1,0.932873,0.007095,[33 25] ; [30 22],[33.21818182 24.78181818] ; [29.78181818 22.21818182],0
a4,1,0.955871,0.003062,[174 156] ; [116 103],[174.31693989 155.68306011] ; [115.68306011 103.31693989],0
p6,1,0.979251,0.000676,[133 193] ; [ 90 130],[133.14652015 192.85347985] ; [ 89.85347985 130.14652015],0
p1,1,0.987533,0.000244,[ 27 303] ; [ 18 201],[ 27.04918033 302.95081967] ; [ 17.95081967 201.04918033],0
s6,1,0.993724,6.2e-05,[227  97] ; [150  64],[227.04089219  96.95910781] ; [149.95910781  64.04089219],0
