Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,26.026194,[10 27] ; [49 13],[22.05050505 14.94949495] ; [36.94949495 25.05050505],1
d1,1,1e-06,24.944202,[ 1 36] ; [32 30],[12.33333333 24.66666667] ; [20.66666667 41.33333333],1
d3,1,0.000187,13.957373,[ 8 28] ; [38 24],[16.89795918 19.10204082] ; [29.10204082 32.89795918],1
a3,1,0.002893,8.873983,[13 23] ; [41 20],[20.04123711 15.95876289] ; [33.95876289 27.04123711],0
s3,1,0.006693,7.353657,[ 2 34] ; [17 43],[ 7.125 28.875] ; [11.875 48.125],0
a5,1,0.011761,6.346479,[13 24] ; [38 24],[19.06060606 17.93939394] ; [31.93939394 30.06060606],0
a4,1,0.016081,5.793951,[ 7 30] ; [26 35],[12.45918367 24.54081633] ; [20.54081633 40.45918367],0
p3,1,0.022889,5.176895,[ 3 34] ; [16 43],[ 7.32291667 29.67708333] ; [11.67708333 47.32291667],0
s7,1,0.027568,4.854854,[ 3 32] ; [16 42],[ 7.15053763 27.84946237] ; [11.84946237 46.15053763],0
n5,1,0.028011,4.82741,[27  9] ; [32 29],[21.89690722 14.10309278] ; [37.10309278 23.89690722],0
d2,1,0.044297,4.045199,[10 27] ; [29 32],[14.7244898 22.2755102] ; [24.2755102 36.7244898],0
r1,1,0.046826,3.951613,[ 6 30] ; [22 40],[10.28571429 25.71428571] ; [17.71428571 44.28571429],0
s5,1,0.056053,3.650477,[ 1 36] ; [ 9 52],[ 3.7755102 33.2244898] ; [ 6.2244898 54.7755102],0
a7,1,0.067154,3.35126,[14 22] ; [36 26],[18.36734694 17.63265306] ; [31.63265306 30.36734694],0
s6,1,0.076913,3.128962,[ 5 32] ; [18 44],[ 8.5959596 28.4040404] ; [14.4040404 47.5959596],0
b4,1,0.086385,2.940482,[18 19] ; [41 21],[22.05050505 14.94949495] ; [36.94949495 25.05050505],0
p5,1,0.090029,2.873862,[ 1 35] ; [ 8 53],[ 3.34020619 32.65979381] ; [ 5.65979381 55.34020619],0
a2,1,0.113733,2.501563,[ 2 35] ; [10 52],[ 4.48484848 32.51515152] ; [ 7.51515152 54.48484848],0
p6,1,0.12635,2.336787,[ 7 29] ; [ 5 53],[ 4.59574468 31.40425532] ; [ 7.40425532 50.59574468],0
v3,1,0.157481,1.998248,[ 4 32] ; [14 48],[ 6.6122449 29.3877551] ; [11.3877551 50.6122449],0
r3,1,0.169942,1.883456,[13 22] ; [32 30],[16.2371134 18.7628866] ; [28.7628866 33.2371134],0
p7,1,0.18376,1.766948,[14 22] ; [15 43],[11.10638298 24.89361702] ; [17.89361702 40.10638298],0
v2,1,0.215081,1.53689,[ 8 27] ; [21 39],[10.68421053 24.31578947] ; [18.31578947 41.68421053],0
n6,1,0.259653,1.270604,[17 19] ; [36 25],[19.67010309 16.32989691] ; [33.32989691 27.67010309],0
b5,1,0.264251,1.246347,[16 21] ; [34 28],[18.68686869 18.31313131] ; [31.31313131 30.68686869],0
v4,1,0.278962,1.172139,[19 17] ; [39 22],[21.5257732 14.4742268] ; [36.4742268 24.5257732],0
n3,1,0.282716,1.153986,[13  8] ; [13 15],[11.14285714  9.85714286] ; [14.85714286 13.14285714],0
a6,1,0.306806,1.044377,[14 23] ; [30 32],[16.44444444 20.55555556] ; [27.55555556 34.44444444],0
p8,1,0.308064,1.038957,[11 25] ; [13 48],[ 8.90721649 27.09278351] ; [15.09278351 45.90721649],0
b2,1,0.31197,1.022319,[10 11] ; [13 25],[ 8.18644068 12.81355932] ; [14.81355932 23.18644068],0
b3,1,0.31197,1.022319,[10 11] ; [13 25],[ 8.18644068 12.81355932] ; [14.81355932 23.18644068],0
s4,1,0.33484,0.930087,[ 6 31] ; [ 6 56],[ 4.48484848 32.51515152] ; [ 7.51515152 54.48484848],0
n1,1,0.349368,0.875753,[10 11] ; [10 19],[ 8.4 12.6] ; [11.6 17.4],0
a1,1,0.384063,0.757656,[ 5 32] ; [ 5 57],[ 3.73737374 33.26262626] ; [ 6.26262626 55.73737374],0
u1,1,0.450526,0.569328,[ 2 35] ; [ 6 56],[ 2.98989899 34.01010101] ; [ 5.01010101 56.98989899],0
p2,1,0.529274,0.395786,[20 17] ; [28 31],[18.5 18.5] ; [29.5 29.5],0
p4,1,0.544629,0.367027,[ 9 28] ; [18 42],[10.29896907 26.70103093] ; [16.70103093 43.29896907],0
p9,1,0.544957,0.366429,[17 18] ; [33 27],[18.42105263 16.57894737] ; [31.57894737 28.42105263],0
n2,1,0.597746,0.278409,[10 11] ; [16 13],[10.92 10.08] ; [15.08 13.92],0
s8,1,0.611219,0.258403,[ 3 34] ; [ 7 55],[ 3.73737374 33.26262626] ; [ 6.26262626 55.73737374],0
p1,1,0.645622,0.211465,[ 4 33] ; [ 5 57],[ 3.36363636 33.63636364] ; [ 5.63636364 56.36363636],0
n4,1,0.652144,0.203208,[22 14] ; [35 27],[20.93877551 15.06122449] ; [36.06122449 25.93877551],0
p10,1,0.655702,0.198786,[16 20] ; [29 30],[17.05263158 18.94736842] ; [27.94736842 31.05263158],0
v1,1,0.670748,0.180728,[11 26] ; [20 39],[11.94791667 25.05208333] ; [19.05208333 39.94791667],0
r2,1,0.680994,0.169009,[19 17] ; [32 24],[19.95652174 16.04347826] ; [31.04347826 24.95652174],0
s1,1,0.727318,0.121588,[ 3 33] ; [ 4 58],[ 2.57142857 33.42857143] ; [ 4.42857143 57.57142857],0
b1,1,0.852595,0.034525,[21 16] ; [34 28],[20.55555556 16.44444444] ; [34.44444444 27.55555556],0
p12,1,0.861656,0.030369,[ 1 36] ; [ 2 58],[ 1.1443299 35.8556701] ; [ 1.8556701 58.1443299],0
u2,1,0.910853,0.012536,[10 14] ; [ 8 12],[ 9.81818182 14.18181818] ; [ 8.18181818 11.81818182],0
a8,1,0.926169,0.008587,[ 2 33] ; [ 3 54],[ 1.90217391 33.09782609] ; [ 3.09782609 53.90217391],0
p11,1,0.939534,0.005754,[17 20] ; [28 34],[16.81818182 20.18181818] ; [28.18181818 33.81818182],0
u3,1,1.0,0.0,[ 6 18] ; [ 5 15],[ 6. 18.] ; [ 5. 15.],0
