Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,25.413334,[17 83] ; [49 47],[33.67346939 66.32653061] ; [32.32653061 63.67346939],1
v1,1,0.001524,10.049458,[40 59] ; [60 35],[51.03092784 47.96907216] ; [48.96907216 46.03092784],0
p6,1,0.00295,8.83799,[34 67] ; [53 44],[44.37878788 56.62121212] ; [42.62121212 54.37878788],0
r3,1,0.007048,7.260664,[89 12] ; [95  2],[93.85858586  7.14141414] ; [90.14141414  6.85858586],0
n5,1,0.0188,5.519981,[69 31] ; [80 16],[76.02040816 23.97959184] ; [72.97959184 23.02040816],0
s4,1,0.020339,5.382562,[21 78] ; [ 9 88],[15.15306122 83.84693878] ; [14.84693878 82.15306122],0
r1,1,0.026373,4.931398,[64 36] ; [76 21],[71.06598985 28.93401015] ; [68.93401015 28.06598985],0
n3,1,0.030894,4.658824,[14  8] ; [20  2],[17.  5.] ; [17.  5.],0
p12,1,0.037134,4.34425,[ 3 98] ; [10 87],[ 6.63131313 94.36868687] ; [ 6.36868687 90.63131313],0
p8,1,0.037616,4.322288,[53 46] ; [66 31],[60.10714286 38.89285714] ; [58.89285714 38.10714286],0
r2,1,0.038199,4.296126,[83 17] ; [89  7],[87.75510204 12.24489796] ; [84.24489796 11.75510204],0
r4,1,0.042441,4.117511,[80 21] ; [87 10],[85.18686869 15.81313131] ; [81.81313131 15.18686869],0
p5,1,0.068185,3.326175,[11 88] ; [20 77],[15.65816327 83.34183673] ; [15.34183673 81.65816327],0
b1,1,0.07866,3.092381,[50 51] ; [36 61],[43.86868687 57.13131313] ; [42.13131313 54.86868687],0
a8,1,0.088562,2.900325,[17 78] ; [ 8 79],[13.04945055 81.95054945] ; [11.95054945 75.04945055],0
d5,1,0.097851,2.740223,[55 46] ; [64 33],[60.7020202 40.2979798] ; [58.2979798 38.7020202],0
n4,1,0.101463,2.6824,[68 32] ; [76 21],[73.0964467 26.9035533] ; [70.9035533 26.0964467],0
a3,1,0.105172,2.625313,[52 49] ; [61 36],[57.64141414 43.35858586] ; [55.35858586 41.64141414],0
s1,1,0.152902,2.043054,[ 6 92] ; [ 2 95],[ 4.02051282 93.97948718] ; [ 3.97948718 93.02051282],0
p11,1,0.178641,1.808897,[73 28] ; [78 19],[77.02525253 23.97474747] ; [73.97474747 23.02525253],0
s2,1,0.184694,1.759446,[49 51] ; [38 58],[44.3877551 55.6122449] ; [42.6122449 53.3877551],0
b2,1,0.214706,1.539405,[17 45] ; [21 34],[20.13675214 41.86324786] ; [17.86324786 37.13675214],0
b3,1,0.214706,1.539405,[17 45] ; [21 34],[20.13675214 41.86324786] ; [17.86324786 37.13675214],0
p10,1,0.223448,1.48209,[75 23] ; [81 16],[78.4 19.6] ; [77.6 19.4],0
s8,1,0.27073,1.213043,[35 66] ; [41 56],[38.76767677 62.23232323] ; [37.23232323 59.76767677],0
p3,1,0.272736,1.202935,[59 42] ; [64 33],[62.74242424 38.25757576] ; [60.25757576 36.74242424],0
a5,1,0.282492,1.155064,[57 44] ; [62 35],[60.7020202 40.2979798] ; [58.2979798 38.7020202],0
n2,1,0.29627,1.090909,[15  7] ; [18  4],[16.5  5.5] ; [16.5  5.5],0
s5,1,0.321237,0.983902,[26 70] ; [32 63],[29.15183246 66.84816754] ; [28.84816754 66.15183246],0
a4,1,0.335262,0.928465,[32 68] ; [25 72],[28.93401015 71.06598985] ; [28.06598985 68.93401015],0
b4,1,0.373423,0.792243,[53 48] ; [57 40],[56.11111111 44.88888889] ; [53.88888889 43.11111111],0
s3,1,0.397351,0.716329,[55 45] ; [47 49],[52.04081633 47.95918367] ; [49.95918367 46.04081633],0
b5,1,0.414341,0.66631,[62 39] ; [54 43],[59.17171717 41.82828283] ; [56.82828283 40.17171717],0
p9,1,0.438073,0.601324,[80 21] ; [81 16],[82.12626263 18.87373737] ; [78.87373737 18.12626263],0
s7,1,0.466047,0.531334,[45 51] ; [47 43],[47.48387097 48.51612903] ; [44.51612903 45.48387097],0
d3,1,0.498143,0.45889,[41 60] ; [44 53],[43.35858586 57.64141414] ; [41.64141414 55.35858586],0
n6,1,0.554088,0.350045,[82 19] ; [81 15],[83.56852792 17.43147208] ; [79.43147208 16.56852792],0
p7,1,0.574571,0.315095,[71 28] ; [73 24],[72.73469388 26.26530612] ; [71.26530612 25.73469388],0
u2,1,0.613893,0.254545,[24 24] ; [20 16],[25.14285714 22.85714286] ; [18.85714286 17.14285714],0
a7,1,0.619629,0.246389,[65 36] ; [65 31],[66.64974619 34.35025381] ; [63.35025381 32.64974619],0
d4,1,0.642378,0.215645,[55 46] ; [56 41],[56.62121212 44.37878788] ; [54.37878788 42.62121212],0
a1,1,0.660417,0.193018,[ 3 98] ; [ 4 93],[ 3.57070707 97.42929293] ; [ 3.42929293 93.57070707],0
u3,1,0.67148,0.179876,[27 20] ; [19 17],[26.04819277 20.95180723] ; [19.95180723 16.04819277],0
v4,1,0.710624,0.137654,[94  7] ; [88  8],[93.30964467  7.69035533] ; [88.69035533  7.30964467],0
a2,1,0.726317,0.122521,[ 7 94] ; [ 8 89],[ 7.65151515 93.34848485] ; [ 7.34848485 89.65151515],0
p2,1,0.756275,0.096333,[87 14] ; [85 12],[87.73737374 13.26262626] ; [84.26262626 12.73737374],0
a6,1,0.83319,0.044358,[61 40] ; [60 37],[61.72222222 39.27777778] ; [59.27777778 37.72222222],0
n1,1,0.875931,0.024376,[11 11] ; [11 10],[11.25581395 10.74418605] ; [10.74418605 10.25581395],0
p1,1,0.894263,0.017666,[11 90] ; [10 87],[10.71212121 90.28787879] ; [10.28787879 86.71212121],0
d2,1,0.941722,0.005344,[16 85] ; [15 82],[15.81313131 85.18686869] ; [15.18686869 81.81313131],0
u4,1,0.977087,0.000825,[  1 100] ; [ 1 96],[ 1.02020202 99.97979798] ; [ 0.97979798 96.02020202],0
s6,1,0.998741,2e-06,[65 33] ; [63 32],[64.99481865 33.00518135] ; [63.00518135 31.99481865],0
