Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.399843,[269  82] ; [59 88],[231.18072289 119.81927711] ; [96.81927711 50.18072289],1
d3,1,0.0,60.936351,[282  70] ; [66 81],[245.48296593 106.51703407] ; [102.51703407  44.48296593],1
a2,1,2e-06,23.11753,[108 246] ; [ 15 132],[ 86.91017964 267.08982036] ; [ 36.08982036 110.91017964],1
u1,1,8e-06,20.016985,[ 85 269] ; [ 10 137],[ 67.1257485 286.8742515] ; [ 27.8742515 119.1257485],1
d1,1,0.000437,12.367071,[233 121] ; [72 75],[215.50898204 138.49101796] ; [89.49101796 57.50898204],1
b5,1,0.000463,12.257399,[226 128] ; [69 78],[208.44311377 145.55688623] ; [86.55688623 60.44311377],1
r2,1,0.006821,7.319458,[343   7] ; [136  10],[338.00403226  11.99596774] ; [140.99596774   5.00403226],0
n6,1,0.016428,5.756527,[302  49] ; [112  33],[292.97177419  58.02822581] ; [121.02822581  23.97177419],0
r1,1,0.020107,5.402621,[298  53] ; [112  35],[288.97590361  62.02409639] ; [121.02409639  25.97590361],0
r4,1,0.021168,5.312937,[334  20] ; [130  17],[327.85628743  26.14371257] ; [136.14371257  10.85628743],0
v2,1,0.021936,5.250865,[201 134] ; [68 72],[189.71578947 145.28421053] ; [79.28421053 60.71578947],0
b1,1,0.023361,5.141463,[130 224] ; [70 77],[141.31736527 212.68263473] ; [58.68263473 88.31736527],0
d4,1,0.031779,4.610399,[302  50] ; [113  32],[293.92354125  58.07645875] ; [121.07645875  23.92354125],0
d5,1,0.033315,4.529519,[292  60] ; [109  37],[283.437751  68.562249] ; [117.562249  28.437751],0
v4,1,0.05428,3.704065,[342  11] ; [134  10],[338.08450704  14.91549296] ; [137.91549296   6.08450704],0
s2,1,0.056547,3.635869,[285  69] ; [107  40],[276.98203593  77.01796407] ; [115.01796407  31.98203593],0
p2,1,0.058837,3.569859,[304  49] ; [115  30],[297.00200803  55.99799197] ; [121.99799197  23.00200803],0
a5,1,0.05974,3.54459,[263  91] ; [97 50],[254.37125749  99.62874251] ; [105.62874251  41.37125749],0
p9,1,0.078402,3.097717,[307  44] ; [118  27],[300.75604839  50.24395161] ; [124.24395161  20.75604839],0
u3,1,0.086628,2.935941,[65 32] ; [20 19],[60.625 36.375] ; [24.375 14.625],0
n1,1,0.087229,2.924781,[25 43] ; [20 17],[29.14285714 38.85714286] ; [15.85714286 21.14285714],0
s7,1,0.099566,2.712486,[210 131] ; [98 43],[217.90041494 123.09958506] ; [90.09958506 50.90041494],0
p10,1,0.102631,2.66417,[296  54] ; [113  31],[289.77732794  60.22267206] ; [119.22267206  24.77732794],0
s6,1,0.139888,2.179186,[299  51] ; [112  28],[293.57142857  56.42857143] ; [117.42857143  22.57142857],0
b2,1,0.161979,1.955655,[ 72 131] ; [45 58],[ 77.61764706 125.38235294] ; [39.38235294 63.61764706],0
b3,1,0.161979,1.955655,[ 72 131] ; [45 58],[ 77.61764706 125.38235294] ; [39.38235294 63.61764706],0
s8,1,0.16232,1.952475,[194 158] ; [91 56],[201.04208417 150.95791583] ; [83.95791583 63.04208417],0
p4,1,0.225234,1.470708,[222 130] ; [83 62],[216.01609658 135.98390342] ; [88.98390342 56.01609658],0
p12,1,0.226766,1.46103,[ 40 313] ; [ 11 132],[ 36.29637097 316.70362903] ; [ 14.70362903 128.29637097],0
a1,1,0.229833,1.441892,[ 15 339] ; [ 10 137],[ 17.66467066 336.33532934] ; [  7.33532934 139.66467066],0
s1,1,0.241413,1.372322,[ 18 332] ; [  4 141],[ 15.55555556 334.44444444] ; [  6.44444444 138.55555556],0
s5,1,0.249463,1.326311,[134 201] ; [64 76],[139.64210526 195.35789474] ; [58.35789474 81.64210526],0
b4,1,0.267814,1.227909,[214 140] ; [81 66],[208.44311377 145.55688623] ; [86.55688623 60.44311377],0
n2,1,0.28631,1.136894,[52 17] ; [32  6],[54.1682243 14.8317757] ; [29.8317757  8.1682243],0
p7,1,0.323096,0.976372,[225 117] ; [100  42],[229.64876033 112.35123967] ; [95.35123967 46.64876033],0
v1,1,0.348825,0.877725,[181 158] ; [83 60],[185.67634855 153.32365145] ; [78.32365145 64.67634855],0
s4,1,0.434381,0.61108,[ 73 278] ; [ 35 111],[ 76.27364185 274.72635815] ; [ 31.72635815 114.27364185],0
u2,1,0.454549,0.559284,[59 38] ; [21 18],[57.05882353 39.94117647] ; [22.94117647 16.05882353],0
n3,1,0.461245,0.542872,[53 16] ; [26 11],[51.4245283 17.5754717] ; [27.5754717  9.4245283],0
p5,1,0.504356,0.445759,[ 41 309] ; [ 20 124],[ 43.21862348 306.78137652] ; [ 17.78137652 126.21862348],0
n4,1,0.513643,0.426639,[271  82] ; [116  30],[273.76953908  79.23046092] ; [113.23046092  32.76953908],0
a8,1,0.627447,0.235539,[ 52 274] ; [ 20 121],[ 50.26124197 275.73875803] ; [ 21.73875803 119.26124197],0
d2,1,0.660463,0.192962,[180 172] ; [72 75],[177.76352705 174.23647295] ; [74.23647295 72.76352705],0
a4,1,0.666642,0.185556,[155 199] ; [67 79],[157.176 196.824] ; [64.824 81.176],0
p1,1,0.675617,0.175102,[ 33 318] ; [ 12 134],[ 31.7806841 319.2193159] ; [ 13.2193159 132.7806841],0
a3,1,0.692168,0.156748,[255  98] ; [108  38],[256.79158317  96.20841683] ; [106.20841683  39.79158317],0
p11,1,0.791244,0.070064,[278  76] ; [117  30],[279.10179641  74.89820359] ; [115.89820359  31.10179641],0
p3,1,0.81161,0.05681,[181 170] ; [77 69],[182.20925553 168.79074447] ; [75.79074447 70.20925553],0
p6,1,0.840501,0.040503,[135 216] ; [56 86],[135.98580122 215.01419878] ; [55.01419878 86.98580122],0
p8,1,0.858062,0.031984,[184 168] ; [74 70],[183.09677419 168.90322581] ; [74.90322581 69.09677419],0
v3,1,0.873252,0.02545,[136 200] ; [59 84],[136.78496868 199.21503132] ; [58.21503132 84.78496868],0
n5,1,0.944502,0.004846,[269  85] ; [109  35],[268.69879518  85.30120482] ; [109.30120482  34.69879518],0
u4,1,0.994822,4.2e-05,[ 12 342] ; [  5 142],[ 12.01197605 341.98802395] ; [  4.98802395 142.01197605],0
