Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,39.314126,[33  8] ; [ 5 37],[18.77108434 22.22891566] ; [19.22891566 22.77108434],1
s8,1,5e-06,20.871687,[25 15] ; [ 6 37],[14.93975904 25.06024096] ; [16.06024096 26.93975904],1
s6,1,7e-06,20.244113,[33  7] ; [14 28],[22.92682927 17.07317073] ; [24.07317073 17.92682927],1
s7,1,0.000161,14.239102,[25 15] ; [ 9 33],[16.58536585 23.41463415] ; [17.41463415 24.58536585],1
d2,1,0.000354,12.761456,[28 13] ; [13 31],[19.77647059 21.22352941] ; [21.22352941 22.77647059],1
a3,1,0.002401,9.214167,[31 10] ; [19 25],[24.11764706 16.88235294] ; [25.88235294 18.11764706],0
d1,1,0.00272,8.986393,[30 11] ; [18 26],[23.15294118 17.84705882] ; [24.84705882 19.15294118],0
r4,1,0.009995,6.635717,[40  1] ; [35  9],[36.17647059  4.82352941] ; [38.82352941  5.17647059],0
n4,1,0.015953,5.808019,[34  7] ; [26 18],[28.94117647 12.05882353] ; [31.05882353 12.94117647],0
p12,1,0.041328,4.162533,[ 6 35] ; [ 1 42],[ 3.41666667 37.58333333] ; [ 3.58333333 39.41666667],0
u1,1,0.045266,4.0087,[ 9 32] ; [ 3 41],[ 5.78823529 35.21176471] ; [ 6.21176471 37.78823529],0
p6,1,0.087286,2.923735,[12 29] ; [ 6 37],[ 8.78571429 32.21428571] ; [ 9.21428571 33.78571429],0
v3,1,0.090627,2.863208,[18 23] ; [11 31],[14.3253012 26.6746988] ; [14.6746988 27.3253012],0
p4,1,0.092125,2.836841,[27 14] ; [21 23],[23.15294118 17.84705882] ; [24.84705882 19.15294118],0
p2,1,0.107165,2.59554,[37  4] ; [34 10],[34.24705882  6.75294118] ; [36.75294118  7.24705882],0
r2,1,0.108451,2.576652,[40  1] ; [39  5],[38.10588235  2.89411765] ; [40.89411765  3.10588235],0
