Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.451772,[92  6] ; [15 16],[81.28682171 16.71317829] ; [25.71317829  5.28682171],1
a5,1,0.000152,14.352205,[74 24] ; [12 19],[65.33333333 32.66666667] ; [20.66666667 10.33333333],1
s5,1,0.000244,13.460773,[43 50] ; [ 2 25],[34.875 58.125] ; [10.125 16.875],1
s6,1,0.001053,10.731202,[72 22] ; [14 17],[64.672 29.328] ; [21.328  9.672],0
n6,1,0.003107,8.743696,[88 10] ; [21 10],[82.80620155 15.19379845] ; [26.19379845  4.80620155],0
p4,1,0.0064,7.434215,[78 20] ; [17 14],[72.17054264 25.82945736] ; [22.82945736  8.17054264],0
p2,1,0.009389,6.747348,[90  8] ; [23  8],[85.84496124 12.15503876] ; [27.15503876  3.84496124],0
v3,1,0.023926,5.100002,[30 68] ; [ 3 27],[25.265625 72.734375] ; [ 7.734375 22.265625],0
p3,1,0.026535,4.920799,[66 32] ; [14 17],[60.7751938 37.2248062] ; [19.2248062 11.7751938],0
p7,1,0.028854,4.776324,[82 14] ; [21 10],[77.85826772 18.14173228] ; [25.14173228  5.85826772],0
b5,1,0.0322,4.587804,[48 50] ; [22  9],[53.17829457 44.82170543] ; [16.82170543 14.17829457],0
a3,1,0.037852,4.31165,[73 25] ; [17 14],[68.37209302 29.62790698] ; [21.62790698  9.37209302],0
n4,1,0.039741,4.228923,[78 20] ; [19 12],[73.68992248 24.31007752] ; [23.31007752  7.68992248],0
r1,1,0.045729,3.991556,[75 23] ; [18 13],[70.65116279 27.34883721] ; [22.34883721  8.65116279],0
s2,1,0.051129,3.804036,[60 37] ; [13 18],[55.3203125 41.6796875] ; [17.6796875 13.3203125],0
s8,1,0.057757,3.600657,[47 50] ; [ 9 22],[42.4375 54.5625] ; [13.5625 17.4375],0
n1,1,0.065792,3.385013,[ 6 19] ; [7 6],[ 8.55263158 16.44736842] ; [4.44736842 8.55263158],0
p11,1,0.073273,3.20814,[76 22] ; [19 12],[72.17054264 25.82945736] ; [22.82945736  8.17054264],0
a2,1,0.077232,3.122217,[24 74] ; [ 3 28],[20.51162791 77.48837209] ; [ 6.48837209 24.51162791],0
s7,1,0.084161,2.982651,[57 36] ; [13 17],[52.92682927 40.07317073] ; [17.07317073 12.92682927],0
a6,1,0.089609,2.881387,[67 31] ; [16 15],[63.05426357 34.94573643] ; [19.94573643 11.05426357],0
d3,1,0.09982,2.708423,[68 28] ; [17 14],[64.2519685 31.7480315] ; [20.7480315 10.2519685],0
s1,1,0.104371,2.637447,[ 3 95] ; [ 3 26],[ 4.62992126 93.37007874] ; [ 1.37007874 27.62992126],0
p5,1,0.110121,2.552481,[18 80] ; [ 2 29],[15.19379845 82.80620155] ; [ 4.80620155 26.19379845],0
p8,1,0.139617,2.182181,[65 33] ; [16 15],[61.53488372 36.46511628] ; [19.46511628 11.53488372],0
n5,1,0.156692,2.005862,[73 25] ; [19 12],[69.89147287 28.10852713] ; [22.10852713  8.89147287],0
b2,1,0.161471,1.9604,[23 35] ; [10  7],[25.52 32.48] ; [7.48 9.52],0
b3,1,0.161471,1.9604,[23 35] ; [10  7],[25.52 32.48] ; [7.48 9.52],0
r4,1,0.177901,1.815069,[88 10] ; [25  6],[85.84496124 12.15503876] ; [27.15503876  3.84496124],0
v4,1,0.236455,1.401606,[93  4] ; [28  3],[91.6953125  5.3046875] ; [29.3046875  1.6953125],0
d5,1,0.242782,1.364365,[73 24] ; [20 11],[70.4765625 26.5234375] ; [22.5234375  8.4765625],0
s3,1,0.264374,1.245705,[61 36] ; [16 15],[58.3515625 38.6484375] ; [18.6484375 12.3515625],0
b4,1,0.326678,0.962023,[51 47] ; [13 18],[48.62015504 49.37984496] ; [15.37984496 15.62015504],0
r2,1,0.339742,0.911406,[92  5] ; [27  3],[90.88976378  6.11023622] ; [28.11023622  1.88976378],0
u2,1,0.34509,0.891429,[18  7] ; [8 6],[16.66666667  8.33333333] ; [9.33333333 4.66666667],0
u3,1,0.393854,0.727011,[16  9] ; [7 7],[14.74358974 10.25641026] ; [8.25641026 5.74358974],0
v2,1,0.396324,0.71945,[37 59] ; [ 9 21],[35.04761905 60.95238095] ; [10.95238095 19.04761905],0
d1,1,0.451139,0.56779,[55 43] ; [15 16],[53.17829457 44.82170543] ; [16.82170543 14.17829457],0
n2,1,0.481582,0.495278,[17  8] ; [11  3],[17.94871795  7.05128205] ; [10.05128205  3.94871795],0
a4,1,0.557826,0.343482,[47 51] ; [13 18],[45.58139535 52.41860465] ; [14.41860465 16.58139535],0
s4,1,0.585111,0.298044,[27 68] ; [ 7 23],[25.84 69.16] ; [ 8.16 21.84],0
b1,1,0.588929,0.29202,[42 56] ; [15 16],[43.30232558 54.69767442] ; [13.69767442 17.30232558],0
a8,1,0.607324,0.26409,[12 79] ; [ 3 28],[11.18852459 79.81147541] ; [ 3.81147541 27.18852459],0
