Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,26.983838,[58 12] ; [67 80],[40.32258065 29.67741935] ; [84.67741935 62.32258065],1
s2,1,3e-06,22.050057,[39 32] ; [ 34 114],[23.66666667 47.33333333] ; [49.33333333 98.66666667],1
p5,1,1.8e-05,18.401452,[19 52] ; [  9 139],[ 9.07762557 61.92237443] ; [ 18.92237443 129.07762557],1
s4,1,0.005041,7.864552,[19 50] ; [ 18 130],[11.76497696 57.23502304] ; [ 25.23502304 122.76497696],0
a7,1,0.005742,7.629691,[46 25] ; [121  27],[54.14155251 16.85844749] ; [112.85844749  35.14155251],0
s7,1,0.00846,6.933356,[31 35] ; [39 99],[22.64705882 43.35294118] ; [47.35294118 90.64705882],0
s3,1,0.009179,6.787584,[39 32] ; [53 93],[30.10138249 40.89861751] ; [61.89861751 84.10138249],0
b5,1,0.012933,6.178286,[31 40] ; [91 57],[39.55251142 31.44748858] ; [82.44748858 65.55251142],0
p9,1,0.01526,5.886244,[64  7] ; [113  35],[57.38356164 13.61643836] ; [119.61643836  28.38356164],0
d4,1,0.036109,4.391973,[62  9] ; [111  37],[56.08675799 14.91324201] ; [116.91324201  31.08675799],0
p4,1,0.045833,3.987724,[62  9] ; [112  36],[56.4109589 14.5890411] ; [117.5890411  30.4109589],0
p1,1,0.065775,3.385436,[11 60] ; [ 11 136],[ 7.16513761 63.83486239] ; [ 14.83486239 132.16513761],0
b4,1,0.067134,3.351736,[49 22] ; [83 65],[42.79452055 28.20547945] ; [89.20547945 58.79452055],0
p6,1,0.068697,3.313882,[34 36] ; [52 94],[27.87037037 42.12962963] ; [58.12962963 87.87037037],0
p10,1,0.069117,3.303877,[62  9] ; [113  34],[56.99541284 14.00458716] ; [118.00458716  28.99541284],0
a6,1,0.077944,3.107262,[44 27] ; [109  39],[49.60273973 21.39726027] ; [103.39726027  44.60273973],0
n3,1,0.109443,2.562245,[6 4] ; [18  3],[7.74193548 2.25806452] ; [16.25806452  4.74193548],0
p12,1,0.146368,2.109695,[ 7 64] ; [  7 141],[ 4.53881279 66.46118721] ; [  9.46118721 138.53881279],0
d3,1,0.17446,1.844198,[53 18] ; [97 51],[48.63013699 22.36986301] ; [101.36986301  46.63013699],0
s1,1,0.176604,1.825973,[ 3 67] ; [  2 146],[ 1.60550459 68.39449541] ; [  3.39449541 144.60550459],0
a3,1,0.178079,1.813586,[51 20] ; [92 55],[46.5733945 24.4266055] ; [96.4266055 50.5733945],0
v1,1,0.180567,1.79295,[33 37] ; [83 63],[37.59259259 32.40740741] ; [78.40740741 67.59259259],0
a4,1,0.184389,1.761891,[37 34] ; [63 85],[32.42009132 38.57990868] ; [67.57990868 80.42009132],0
