Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.025877,4.964189,[2 4] ; [ 20 236],[0.50381679 5.49618321] ; [ 21.49618321 234.50381679],0
r2,1,0.071819,3.24096,[5 1] ; [248   8],[5.79389313 0.20610687] ; [247.20610687   8.79389313],0
b1,1,0.118554,2.436323,[4 2] ; [ 92 166],[2.18181818 3.81818182] ; [ 93.81818182 164.18181818],0
s6,1,0.130496,2.286595,[4 2] ; [219  31],[5.2265625 0.7734375] ; [217.7734375  32.2265625],0
p3,1,0.158122,1.992099,[5 1] ; [138 116],[3.3 2.7] ; [139.7 114.3],0
p8,1,0.16159,1.959286,[5 1] ; [137 114],[3.3151751 2.6848249] ; [138.6848249 112.3151751],0
s3,1,0.1754,1.836176,[4 2] ; [219  35],[5.14615385 0.85384615] ; [217.85384615  36.14615385],0
v3,1,0.200557,1.638315,[2 4] ; [149 102],[3.52529183 2.47470817] ; [147.47470817 103.52529183],0
r1,1,0.227748,1.454868,[4 2] ; [217  39],[5.0610687 0.9389313] ; [215.9389313  40.0610687],0
b5,1,0.242089,1.368386,[5 1] ; [154 104],[3.61363636 2.38636364] ; [155.38636364 102.61363636],0
b4,1,0.263571,1.249903,[5 1] ; [157 101],[3.68181818 2.31818182] ; [158.31818182  99.68181818],0
p6,1,0.301988,1.065397,[4 2] ; [114 137],[2.75486381 3.24513619] ; [115.24513619 135.75486381],0
p4,1,0.355757,0.852814,[5 1] ; [165  88],[3.93822394 2.06177606] ; [166.06177606  86.93822394],0
b3,1,0.373231,0.792877,[1 4] ; [62 94],[1.95652174 3.04347826] ; [61.04347826 94.95652174],0
b2,1,0.373231,0.792877,[1 4] ; [62 94],[1.95652174 3.04347826] ; [61.04347826 94.95652174],0
r4,1,0.455011,0.55814,[5 1] ; [237  21],[5.5 0.5] ; [236.5  21.5],0
d1,1,0.462207,0.540546,[5 1] ; [179  79],[4.18181818 1.81818182] ; [179.81818182  78.18181818],0
p11,1,0.479478,0.50005,[4 2] ; [203  55],[4.70454545 1.29545455] ; [202.29545455  55.70454545],0
d3,1,0.523941,0.406128,[5 1] ; [183  73],[4.30534351 1.69465649] ; [183.69465649  72.30534351],0
a2,1,0.542831,0.370318,[1 5] ; [ 72 186],[1.65909091 4.34090909] ; [ 71.34090909 186.65909091],0
a7,1,0.57352,0.316829,[5 1] ; [187  69],[4.39694656 1.60305344] ; [187.60305344  68.39694656],0
p9,1,0.615575,0.252136,[5 1] ; [226  26],[5.37209302 0.62790698] ; [225.62790698  26.37209302],0
u1,1,0.633466,0.22739,[1 5] ; [ 65 193],[1.5 4.5] ; [ 64.5 193.5],0
d4,1,0.658387,0.195489,[5 1] ; [228  28],[5.33587786 0.66412214] ; [227.66412214  28.33587786],0
s7,1,0.664601,0.187982,[4 2] ; [184  63],[4.45849802 1.54150198] ; [183.54150198  63.45849802],0
n3,1,0.67987,0.170272,[2 1] ; [37 11],[2.29411765 0.70588235] ; [36.70588235 11.29411765],0
a3,1,0.713137,0.135164,[5 1] ; [197  59],[4.6259542 1.3740458] ; [197.3740458  58.6259542],0
p5,1,0.713729,0.13458,[1 5] ; [ 30 225],[0.71264368 5.28735632] ; [ 30.28735632 224.71264368],0
d2,1,0.731032,0.118166,[3 3] ; [146 110],[3.41221374 2.58778626] ; [145.58778626 110.41221374],0
p10,1,0.815977,0.05416,[5 1] ; [220  34],[5.19230769 0.80769231] ; [219.80769231  34.19230769],0
d5,1,0.829987,0.046104,[5 1] ; [222  35],[5.17870722 0.82129278] ; [221.82129278  35.17870722],0
p12,1,0.839618,0.040958,[1 5] ; [ 35 219],[0.83076923 5.16923077] ; [ 35.16923077 218.83076923],0
p7,1,0.875902,0.024388,[4 2] ; [172  75],[4.17391304 1.82608696] ; [171.82608696  75.17391304],0
s4,1,0.882289,0.021924,[1 5] ; [ 49 208],[1.14068441 4.85931559] ; [ 48.85931559 208.14068441],0
a5,1,0.900505,0.015631,[5 1] ; [209  48],[4.88212928 1.11787072] ; [209.11787072  47.88212928],0
a4,1,0.902398,0.015039,[3 3] ; [122 135],[2.85171103 3.14828897] ; [122.14828897 134.85171103],0
a6,1,0.936478,0.006352,[4 2] ; [166  89],[3.90804598 2.09195402] ; [166.09195402  88.90804598],0
v1,1,0.961504,0.00233,[4 2] ; [169  81],[4.0546875 1.9453125] ; [168.9453125  81.0546875],0
s5,1,0.968093,0.0016,[3 3] ; [123 119],[3.0483871 2.9516129] ; [122.9516129 119.0483871],0
s8,1,0.973448,0.001108,[4 2] ; [169  87],[3.96183206 2.03816794] ; [169.03816794  86.96183206],0
p2,1,0.989789,0.000164,[5 1] ; [213  42],[5.01149425 0.98850575] ; [212.98850575  42.01149425],0
