Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.20826,[192  77] ; [25 42],[173.72916667  95.27083333] ; [43.27083333 23.72916667],1
p10,1,7.5e-05,15.677038,[208  60] ; [34 30],[195.34939759  72.65060241] ; [46.65060241 17.34939759],1
n4,1,0.00019,13.924891,[197  73] ; [33 34],[184.27299703  85.72700297] ; [45.72700297 21.27299703],1
p9,1,0.00118,10.521228,[217  46] ; [41 23],[207.50458716  55.49541284] ; [50.49541284 13.50458716],0
p11,1,0.001501,10.077457,[212  58] ; [40 27],[201.89910979  68.10089021] ; [50.10089021 16.89910979],0
p7,1,0.008987,6.825353,[139 122] ; [22 41],[129.69444444 131.30555556] ; [31.30555556 31.69444444],0
b3,1,0.034705,4.459617,[59 95] ; [ 6 26],[ 53.8172043 100.1827957] ; [11.1827957 20.8172043],0
b2,1,0.034705,4.459617,[59 95] ; [ 6 26],[ 53.8172043 100.1827957] ; [11.1827957 20.8172043],0
s6,1,0.03896,4.262625,[161 103] ; [31 35],[153.6 110.4] ; [38.4 27.6],0
u3,1,0.05015,3.836424,[45 43] ; [17  6],[49.15315315 38.84684685] ; [12.84684685 10.15315315],0
s5,1,0.059414,3.553662,[ 77 183] ; [11 51],[ 71.05590062 188.94409938] ; [16.94409938 45.05590062],0
r1,1,0.08522,2.962417,[216  52] ; [60  7],[220.8  47.2] ; [55.2 11.8],0
u2,1,0.085912,2.949355,[42 46] ; [15  7],[45.6 42.4] ; [11.4 10.6],0
v2,1,0.087725,2.915631,[138 118] ; [25 35],[132.05063291 123.94936709] ; [30.94936709 29.05063291],0
s8,1,0.112552,2.518024,[104 164] ; [19 48],[ 98.4 169.6] ; [24.6 42.4],0
d1,1,0.113025,2.511404,[138 132] ; [27 40],[132.1958457 137.8041543] ; [32.8041543 34.1958457],0
a2,1,0.11314,2.509805,[ 55 215] ; [ 8 59],[ 50.47477745 219.52522255] ; [12.52522255 54.47477745],0
r2,1,0.12514,2.351775,[265   4] ; [64  3],[263.39583333   5.60416667] ; [65.60416667  1.39583333],0
v3,1,0.16407,1.936308,[ 95 168] ; [16 44],[ 90.38080495 172.61919505] ; [20.61919505 39.38080495],0
a5,1,0.170258,1.880668,[185  85] ; [40 27],[180.26706231  89.73293769] ; [44.73293769 22.26706231],0
d2,1,0.179925,1.79824,[114 155] ; [22 44],[109.20597015 159.79402985] ; [26.79402985 39.20597015],0
p6,1,0.205468,1.603075,[ 52 214] ; [ 8 55],[ 48.5106383 217.4893617] ; [11.4893617 51.5106383],0
b5,1,0.226856,1.460466,[168 102] ; [47 20],[172.25519288  97.74480712] ; [42.74480712 24.25519288],0
u1,1,0.265652,1.239062,[ 38 232] ; [ 6 61],[ 35.25222552 234.74777448] ; [ 8.74777448 58.25222552],0
p2,1,0.283776,1.148915,[199  71] ; [45 22],[195.48961424  74.51038576] ; [48.51038576 18.48961424],0
a4,1,0.325592,0.966349,[110 159] ; [23 44],[106.47916667 162.52083333] ; [26.52083333 40.47916667],0
s7,1,0.327969,0.956899,[104 159] ; [20 41],[100.65432099 162.34567901] ; [23.34567901 37.65432099],0
s3,1,0.3533,0.86157,[134 132] ; [38 29],[137.39339339 128.60660661] ; [34.60660661 32.39339339],0
p5,1,0.379171,0.773388,[ 10 260] ; [ 1 64],[  8.86567164 261.13432836] ; [ 2.13432836 62.86567164],0
s1,1,0.402232,0.701643,[  7 259] ; [ 3 62],[  8.03625378 257.96374622] ; [ 1.96374622 63.03625378],0
p12,1,0.420176,0.649824,[ 15 253] ; [ 2 62],[ 13.72289157 254.27710843] ; [ 3.27710843 60.72289157],0
n2,1,0.43234,0.61653,[58 14] ; [16  6],[56.68085106 15.31914894] ; [17.31914894  4.68085106],0
b1,1,0.470411,0.521011,[ 96 174] ; [27 40],[ 98.54599407 171.45400593] ; [24.45400593 42.54599407],0
d5,1,0.47072,0.520285,[207  62] ; [48 18],[204.76119403  64.23880597] ; [50.23880597 15.76119403],0
p3,1,0.501564,0.451625,[ 62 208] ; [18 49],[ 64.09495549 205.90504451] ; [15.90504451 51.09495549],0
s2,1,0.528621,0.397042,[119 148] ; [27 40],[116.71257485 150.28742515] ; [29.28742515 37.71257485],0
p8,1,0.540597,0.374434,[ 96 168] ; [21 44],[ 93.88449848 170.11550152] ; [23.11550152 41.88449848],0
r3,1,0.606778,0.264893,[263   7] ; [65  1],[263.57142857   6.42857143] ; [64.42857143  1.57142857],0
v4,1,0.617558,0.249315,[261   9] ; [62  3],[260.32835821   9.67164179] ; [62.67164179  2.32835821],0
d3,1,0.649555,0.206461,[163 106] ; [42 24],[164.6119403 104.3880597] ; [40.3880597 25.6119403],0
p1,1,0.683803,0.165877,[ 13 256] ; [ 4 62],[ 13.65074627 255.34925373] ; [ 3.34925373 62.65074627],0
a3,1,0.726455,0.122392,[182  86] ; [44 23],[180.8  87.2] ; [45.2 21.8],0
d4,1,0.744194,0.106475,[211  59] ; [52 13],[211.97014925  58.02985075] ; [51.02985075 13.97014925],0
v1,1,0.752393,0.099531,[117 149] ; [30 35],[118.13293051 147.86706949] ; [28.86706949 36.13293051],0
a6,1,0.756333,0.096286,[178  91] ; [45 21],[179.06567164  89.93432836] ; [43.93432836 22.06567164],0
n1,1,0.778841,0.078865,[28 43] ; [ 9 12],[28.55434783 42.44565217] ; [ 8.44565217 12.55434783],0
b4,1,0.862204,0.030126,[154 116] ; [39 28],[154.62908012 115.37091988] ; [38.37091988 28.62908012],0
n3,1,0.900416,0.015659,[53 19] ; [15  5],[53.2173913 18.7826087] ; [14.7826087  5.2173913],0
a7,1,0.938343,0.005984,[186  83] ; [46 21],[185.73809524  83.26190476] ; [46.26190476 20.73809524],0
a8,1,0.981565,0.000534,[ 36 214] ; [ 9 54],[ 35.94249201 214.05750799] ; [ 9.05750799 53.94249201],0
s4,1,0.990319,0.000147,[ 44 223] ; [11 56],[ 43.96706587 223.03293413] ; [11.03293413 55.96706587],0
a1,1,0.992382,9.1e-05,[  8 262] ; [ 2 65],[  8.01186944 261.98813056] ; [ 1.98813056 65.01186944],0
u4,1,0.994654,4.5e-05,[  4 266] ; [ 1 66],[  4.00593472 265.99406528] ; [ 0.99406528 66.00593472],0
