Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,112.722678,[241  34] ; [35 70],[199.73684211  75.26315789] ; [76.26315789 28.73684211],1
v1,1,5.6e-05,16.249393,[149 121] ; [32 69],[131.72506739 138.27493261] ; [49.27493261 51.72506739],1
a2,1,0.001936,9.6092,[ 58 217] ; [ 8 97],[ 47.76315789 227.23684211] ; [18.23684211 86.76315789],0
p10,1,0.003053,8.775474,[222  51] ; [69 34],[211.28457447  61.71542553] ; [79.71542553 23.28457447],0
d5,1,0.004254,8.172226,[223  52] ; [70 34],[212.59894459  62.40105541] ; [80.40105541 23.59894459],0
p4,1,0.006261,7.473591,[148 125] ; [40 64],[136.13793103 136.86206897] ; [51.86206897 52.13793103],0
a5,1,0.007384,7.176992,[192  83] ; [58 47],[180.92105263  94.07894737] ; [69.07894737 35.92105263],0
d2,1,0.009591,6.709401,[125 146] ; [33 72],[113.87765957 157.12234043] ; [44.12234043 60.87765957],0
r1,1,0.021384,5.295235,[208  64] ; [68 37],[199.12997347  72.87002653] ; [76.87002653 28.12997347],0
r4,1,0.027007,4.890357,[246  29] ; [85 20],[239.53947368  35.46052632] ; [91.46052632 13.53947368],0
u1,1,0.027261,4.874178,[ 38 237] ; [ 6 99],[ 31.84210526 243.15789474] ; [12.15789474 92.84210526],0
p3,1,0.028083,4.822935,[120 154] ; [33 72],[110.6121372 163.3878628] ; [42.3878628 62.6121372],0
v3,1,0.053956,3.714065,[ 91 175] ; [24 77],[ 83.35149864 182.64850136] ; [31.64850136 69.35149864],0
a4,1,0.061377,3.499787,[114 158] ; [33 72],[106.05835544 165.94164456] ; [40.94164456 64.05835544],0
n1,1,0.06655,3.36612,[21 35] ; [ 6 26],[17.18181818 38.81818182] ; [ 9.81818182 22.18181818],0
a8,1,0.074101,3.189752,[ 32 219] ; [ 6 92],[ 27.32951289 223.67048711] ; [10.67048711 87.32951289],0
p11,1,0.085293,2.961039,[226  49] ; [78 27],[220.  55.] ; [84. 21.],0
p8,1,0.088876,2.894608,[136 135] ; [42 62],[128.63466667 142.36533333] ; [49.36533333 54.63466667],0
a6,1,0.099288,2.716939,[192  83] ; [64 41],[185.26315789  89.73684211] ; [70.73684211 34.26315789],0
b3,1,0.152374,2.048326,[55 97] ; [12 36],[ 50.92 101.08] ; [16.08 31.92],0
b2,1,0.152374,2.048326,[55 97] ; [12 36],[ 50.92 101.08] ; [16.08 31.92],0
a3,1,0.154964,2.022695,[167 107] ; [55 49],[160.92063492 113.07936508] ; [61.07936508 42.92063492],0
d1,1,0.181217,1.787618,[152 123] ; [50 55],[146.18421053 128.81578947] ; [55.81578947 49.18421053],0
p6,1,0.199164,1.648494,[ 78 194] ; [23 81],[ 73.06382979 198.93617021] ; [27.93617021 76.06382979],0
p9,1,0.225832,1.466923,[221  50] ; [79 25],[216.8  54.2] ; [83.2 20.8],0
p1,1,0.242798,1.364272,[ 23 251] ; [ 5 98],[ 20.35013263 253.64986737] ; [ 7.64986737 95.35013263],0
v4,1,0.270095,1.216267,[255  19] ; [99  4],[257.28381963  16.71618037] ; [96.71618037  6.28381963],0
a7,1,0.276977,1.181863,[192  81] ; [79 25],[196.24137931  76.75862069] ; [74.75862069 29.24137931],0
p5,1,0.277444,1.179566,[ 22 252] ; [ 5 99],[ 19.57142857 254.42857143] ; [ 7.42857143 96.57142857],0
b1,1,0.281091,1.161807,[100 175] ; [32 73],[ 95.52631579 179.47368421] ; [36.47368421 68.52631579],0
s2,1,0.312276,1.021026,[ 74 196] ; [34 70],[ 77.96791444 192.03208556] ; [30.03208556 73.96791444],0
