Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.007121,7.242279,[6 3] ; [ 70 199],[2.46043165 6.53956835] ; [ 73.53956835 195.46043165],0
s3,1,0.035387,4.426424,[2 8] ; [148 127],[5.26315789 4.73684211] ; [144.73684211 130.26315789],0
s1,1,0.044722,4.029085,[1 9] ; [  4 268],[0.17730496 9.82269504] ; [  4.82269504 267.17730496],0
a5,1,0.07893,3.086794,[9 1] ; [174 103],[6.37630662 3.62369338] ; [176.62369338 100.37630662],0
p8,1,0.089156,2.889554,[6 3] ; [104 166],[3.5483871 5.4516129] ; [106.4516129 163.5483871],0
n4,1,0.117096,2.455746,[9 1] ; [183  93],[6.71328671 3.28671329] ; [185.28671329  90.71328671],0
s2,1,0.143581,2.139158,[2 8] ; [119 156],[4.24561404 5.75438596] ; [116.75438596 158.24561404],0
p3,1,0.205047,1.606055,[4 6] ; [ 63 214],[2.33449477 7.66550523] ; [ 64.66550523 212.33449477],0
b3,1,0.232645,1.424617,[4 3] ; [50 93],[2.52 4.48] ; [51.48 91.52],0
b2,1,0.232645,1.424617,[4 3] ; [50 93],[2.52 4.48] ; [51.48 91.52],0
s7,1,0.246304,1.344148,[5 4] ; [ 98 170],[3.3465704 5.6534296] ; [ 99.6534296 168.3465704],0
p12,1,0.254473,1.298576,[1 8] ; [ 10 264],[0.34982332 8.65017668] ; [ 10.65017668 263.34982332],0
a6,1,0.310134,1.030104,[5 5] ; [181  95],[6.5034965 3.4965035] ; [179.4965035  96.5034965],0
p11,1,0.330707,0.946126,[9 1] ; [213  64],[7.73519164 2.26480836] ; [214.26480836  62.73519164],0
p10,1,0.348627,0.878447,[8 1] ; [207  68],[6.81338028 2.18661972] ; [208.18661972  66.81338028],0
n5,1,0.357791,0.845632,[5 5] ; [176  98],[6.37323944 3.62676056] ; [174.62676056  99.37323944],0
d4,1,0.35905,0.841212,[9 1] ; [214  61],[7.8245614 2.1754386] ; [215.1754386  59.8245614],0
n6,1,0.380189,0.770092,[9 1] ; [215  59],[7.88732394 2.11267606] ; [216.11267606  57.88732394],0
b1,1,0.381759,0.765031,[2 8] ; [ 92 185],[3.27526132 6.72473868] ; [ 90.72473868 186.27526132],0
a8,1,0.38866,0.743131,[2 6] ; [ 36 219],[1.15589354 6.84410646] ; [ 36.84410646 218.15589354],0
a7,1,0.410062,0.67862,[8 2] ; [186  89],[6.80701754 3.19298246] ; [187.19298246  87.80701754],0
b4,1,0.440815,0.594161,[7 3] ; [160 117],[5.81881533 4.18118467] ; [161.18118467 115.81881533],0
p7,1,0.450644,0.569032,[6 3] ; [144 123],[4.89130435 4.10869565] ; [145.10869565 121.89130435],0
v2,1,0.467093,0.528845,[4 6] ; [136 127],[5.12820513 4.87179487] ; [134.87179487 128.12820513],0
v4,1,0.499432,0.456143,[9 1] ; [259  14],[9.46996466 0.53003534] ; [258.53003534  14.46996466],0
r3,1,0.499432,0.456143,[9 1] ; [259  14],[9.46996466 0.53003534] ; [258.53003534  14.46996466],0
u2,1,0.50778,0.43864,[1 2] ; [48 43],[1.56382979 1.43617021] ; [47.43617021 43.56382979],0
s6,1,0.541161,0.373392,[6 3] ; [154 119],[5.10638298 3.89361702] ; [154.89361702 118.10638298],0
d2,1,0.560544,0.338764,[3 7] ; [108 168],[3.88111888 6.11888112] ; [107.11888112 168.88111888],0
a2,1,0.561905,0.336417,[1 9] ; [ 47 230],[1.67247387 8.32752613] ; [ 46.32752613 230.67247387],0
v1,1,0.567489,0.326902,[5 4] ; [123 145],[4.15884477 4.84115523] ; [123.84115523 144.15884477],0
u3,1,0.569775,0.323058,[1 2] ; [47 47],[1.48453608 1.51546392] ; [46.51546392 47.48453608],0
r2,1,0.592154,0.286993,[8 1] ; [256  18],[8.39575972 0.60424028] ; [255.60424028  18.39575972],0
r4,1,0.650897,0.204771,[8 2] ; [236  41],[8.50174216 1.49825784] ; [235.49825784  41.50174216],0
a4,1,0.659879,0.193671,[3 7] ; [102 175],[3.65853659 6.34146341] ; [101.34146341 175.65853659],0
r1,1,0.66349,0.189312,[7 3] ; [209  66],[7.57894737 2.42105263] ; [208.42105263  66.57894737],0
d1,1,0.666016,0.186298,[4 6] ; [130 147],[4.66898955 5.33101045] ; [129.33101045 147.66898955],0
n2,1,0.754845,0.097504,[2 1] ; [59 20],[2.23170732 0.76829268] ; [58.76829268 20.23170732],0
d5,1,0.756238,0.096363,[8 2] ; [209  67],[7.58741259 2.41258741] ; [209.41258741  66.58741259],0
p6,1,0.778948,0.078787,[2 7] ; [ 50 220],[1.67741935 7.32258065] ; [ 50.32258065 219.67741935],0
a3,1,0.819929,0.051818,[7 3] ; [183  92],[6.66666667 3.33333333] ; [183.33333333  91.66666667],0
b5,1,0.837963,0.04182,[6 4] ; [175 102],[6.30662021 3.69337979] ; [174.69337979 102.30662021],0
n1,1,0.897817,0.016491,[1 2] ; [23 54],[0.9 2.1] ; [23.1 53.9],0
v3,1,0.913918,0.011685,[3 7] ; [ 86 186],[3.15602837 6.84397163] ; [ 85.84397163 186.15602837],0
s8,1,0.952245,0.003587,[3 6] ; [ 95 182],[3.08391608 5.91608392] ; [ 94.91608392 182.08391608],0
d3,1,0.963107,0.002139,[6 4] ; [167 108],[6.07017544 3.92982456] ; [166.92982456 108.07017544],0
