Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,46.12662,[162   4] ; [19 12],[152.5177665  13.4822335] ; [28.4822335  2.5177665],1
r3,1,0.0,38.803596,[165   2] ; [25 10],[157.07920792   9.92079208] ; [32.92079208  2.07920792],1
r1,1,0.0,35.081367,[137  29] ; [12 23],[123.05472637  42.94527363] ; [25.94527363  9.05472637],1
v4,1,9e-06,19.733161,[157   9] ; [23 10],[150.15075377  15.84924623] ; [29.84924623  3.15075377],1
p9,1,5.9e-05,16.127737,[123  39] ; [14 20],[113.23469388  48.76530612] ; [23.76530612 10.23469388],1
p10,1,0.001089,10.669256,[117  46] ; [14 19],[108.94387755  54.05612245] ; [22.05612245 10.94387755],0
s8,1,0.003002,8.806273,[ 62 104] ; [ 4 31],[ 54.50746269 111.49253731] ; [11.49253731 23.50746269],0
p7,1,0.003173,8.70522,[89 75] ; [ 9 25],[81.17171717 82.82828283] ; [16.82828283 17.17171717],0
p11,1,0.007032,7.264651,[112  55] ; [15 20],[104.9950495  62.0049505] ; [22.0049505 12.9950495],0
n2,1,0.012,6.310905,[33 14] ; [ 7 12],[28.48484848 18.51515152] ; [11.51515152  7.48484848],0
p2,1,0.014461,5.980927,[126  39] ; [19 15],[120.22613065  44.77386935] ; [24.77386935  9.22613065],0
p6,1,0.015072,5.908056,[ 48 115] ; [ 3 30],[ 42.41326531 120.58673469] ; [ 8.58673469 24.41326531],0
b1,1,0.020859,5.338552,[ 56 111] ; [19 16],[ 62.0049505 104.9950495] ; [12.9950495 22.0049505],0
p8,1,0.021464,5.288748,[74 91] ; [ 8 26],[67.98994975 97.01005025] ; [14.01005025 19.98994975],0
n6,1,0.045836,3.987624,[106  60] ; [16 19],[100.75621891  65.24378109] ; [21.24378109 13.75621891],0
n3,1,0.085379,2.959406,[37 11] ; [10  8],[34.18181818 13.81818182] ; [12.81818182  5.18181818],0
u1,1,0.125006,2.353448,[ 26 141] ; [ 2 33],[ 23.14851485 143.85148515] ; [ 4.85148515 30.14851485],0
s6,1,0.12737,2.324275,[98 66] ; [16 19],[93.94974874 70.05025126] ; [20.05025126 14.94974874],0
b5,1,0.151134,2.060769,[103  64] ; [17 18],[99.20792079 67.79207921] ; [20.79207921 14.20792079],0
a3,1,0.15772,1.995947,[116  51] ; [20 15],[112.43564356  54.56435644] ; [23.56435644 11.43564356],0
s2,1,0.160407,1.970389,[74 93] ; [11 24],[70.27227723 96.72772277] ; [14.72772277 20.27227723],0
a5,1,0.189199,1.723848,[119  48] ; [21 14],[115.74257426  51.25742574] ; [24.25742574 10.74257426],0
n4,1,0.201394,1.632237,[72 95] ; [11 24],[68.61881188 98.38118812] ; [14.38118812 20.61881188],0
p4,1,0.22605,1.465547,[75 90] ; [12 23],[71.775 93.225] ; [15.225 19.775],0
a4,1,0.275408,1.189613,[74 93] ; [12 23],[71.0990099 95.9009901] ; [14.9009901 20.0990099],0
v3,1,0.285318,1.141583,[ 46 109] ; [ 7 27],[ 43.46560847 111.53439153] ; [ 9.53439153 24.46560847],0
p1,1,0.302002,1.065335,[ 13 151] ; [ 1 33],[ 11.5959596 152.4040404] ; [ 2.4040404 31.5959596],0
b4,1,0.327098,0.960354,[110  57] ; [20 15],[107.47524752  59.52475248] ; [22.52475248 12.47524752],0
s1,1,0.370082,0.803388,[  8 159] ; [ 3 32],[  9.09405941 157.90594059] ; [ 1.90594059 33.09405941],0
s7,1,0.37384,0.790862,[63 96] ; [10 22],[60.76963351 98.23036649] ; [12.23036649 19.76963351],0
a6,1,0.400652,0.706367,[108  59] ; [20 15],[105.82178218  61.17821782] ; [22.17821782 12.82178218],0
p3,1,0.418782,0.653732,[ 66 100] ; [11 23],[ 63.91 102.09] ; [13.09 20.91],0
u3,1,0.467619,0.527597,[35 15] ; [9 6],[33.84615385 16.15384615] ; [10.15384615  4.84615385],0
a2,1,0.497716,0.459802,[ 32 135] ; [ 5 30],[ 30.58910891 136.41089109] ; [ 6.41089109 28.58910891],0
a8,1,0.530458,0.393514,[  9 144] ; [ 1 31],[  8.27027027 144.72972973] ; [ 1.72972973 30.27027027],0
d1,1,0.582821,0.301697,[113  54] ; [22 13],[111.60891089  55.39108911] ; [23.39108911 11.60891089],0
s3,1,0.610199,0.259885,[78 87] ; [14 19],[76.66666667 88.33333333] ; [15.33333333 17.66666667],0
d2,1,0.621795,0.243353,[84 83] ; [16 19],[82.67326733 84.32673267] ; [17.32673267 17.67326733],0
u2,1,0.645847,0.211176,[30 20] ; [8 7],[29.23076923 20.76923077] ; [8.76923077 6.23076923],0
p5,1,0.675201,0.175578,[  7 158] ; [ 2 32],[  7.46231156 157.53768844] ; [ 1.53768844 32.46231156],0
n1,1,0.690762,0.158262,[15 33] ; [ 5 14],[14.32835821 33.67164179] ; [ 5.67164179 13.32835821],0
v2,1,0.696191,0.152465,[90 69] ; [18 16],[88.97409326 70.02590674] ; [19.02590674 14.97409326],0
a7,1,0.70632,0.141981,[129  38] ; [26  9],[128.14356436  38.85643564] ; [26.85643564  8.14356436],0
s4,1,0.740573,0.109623,[ 34 133] ; [ 8 27],[ 34.72277228 132.27722772] ; [ 7.27722772 27.72277228],0
b2,1,0.785803,0.073856,[28 65] ; [ 6 12],[28.48648649 64.51351351] ; [ 5.51351351 12.48648649],0
b3,1,0.785803,0.073856,[28 65] ; [ 6 12],[28.48648649 64.51351351] ; [ 5.51351351 12.48648649],0
p12,1,0.815272,0.054583,[  6 158] ; [ 1 34],[  5.76884422 158.23115578] ; [ 1.23115578 33.76884422],0
a1,1,0.828704,0.046814,[  6 161] ; [ 1 34],[  5.78712871 161.21287129] ; [ 1.21287129 33.78712871],0
v1,1,0.856449,0.032724,[64 98] ; [14 20],[64.46938776 97.53061224] ; [13.53061224 20.46938776],0
d3,1,0.865443,0.028713,[131  36] ; [27  8],[130.62376238  36.37623762] ; [27.37623762  7.62376238],0
d4,1,0.970912,0.00133,[153  14] ; [32  3],[152.94554455  14.05445545] ; [32.05445545  2.94554455],0
s5,1,0.989613,0.000169,[ 48 111] ; [10 23],[ 48.03125 110.96875] ; [ 9.96875 23.03125],0
