Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.721742,[114  32] ; [16 32],[97.83505155 48.16494845] ; [32.16494845 15.83505155],1
b5,1,0.000948,10.926161,[95 52] ; [18 30],[85.18461538 61.81538462] ; [27.81538462 20.18461538],1
r2,1,0.002304,9.289804,[140   4] ; [41  7],[135.75   8.25] ; [45.25  2.75],0
d3,1,0.002375,9.234153,[110  36] ; [25 23],[101.59793814  44.40206186] ; [33.40206186 14.59793814],0
d4,1,0.002401,9.214779,[126  20] ; [32 16],[118.90721649  27.09278351] ; [39.09278351  8.90721649],0
a2,1,0.004138,8.222206,[ 42 105] ; [ 4 44],[ 34.67692308 112.32307692] ; [11.32307692 36.67692308],0
n3,1,0.014826,5.937015,[28  5] ; [9 8],[24.42  8.58] ; [12.58  4.42],0
p9,1,0.016337,5.766195,[124  20] ; [34 14],[118.5  25.5] ; [39.5  8.5],0
r1,1,0.023475,5.133015,[120  26] ; [32 16],[114.39175258  31.60824742] ; [37.60824742 10.39175258],0
u1,1,0.046027,3.980595,[ 35 112] ; [ 5 43],[ 30.15384615 116.84615385] ; [ 9.84615385 38.15384615],0
p6,1,0.069102,3.304222,[49 98] ; [23 25],[54.27692308 92.72307692] ; [17.72307692 30.27692308],0
r4,1,0.078317,3.09949,[131  16] ; [38 10],[127.4  19.6] ; [41.6  6.4],0
v4,1,0.103868,2.645129,[139   6] ; [43  5],[136.7357513   8.2642487] ; [45.2642487  2.7357513],0
b4,1,0.104878,2.629753,[90 57] ; [23 25],[85.18461538 61.81538462] ; [27.81538462 20.18461538],0
s8,1,0.104908,2.629295,[69 78] ; [29 19],[73.87692308 73.12307692] ; [24.12307692 23.87692308],0
s7,1,0.106098,2.611401,[88 53] ; [34 11],[92.48387097 48.51612903] ; [29.51612903 15.48387097],0
p3,1,0.114397,2.492397,[63 83] ; [27 21],[67.73195876 78.26804124] ; [22.26804124 25.73195876],0
p10,1,0.131462,2.275151,[121  25] ; [35 13],[117.40206186  28.59793814] ; [38.59793814  9.40206186],0
u3,1,0.137469,2.206068,[28 15] ; [7 9],[25.50847458 17.49152542] ; [9.49152542 6.50847458],0
r3,1,0.164133,1.935734,[140   5] ; [44  4],[138.23834197   6.76165803] ; [45.76165803  2.23834197],0
v2,1,0.203385,1.6179,[66 75] ; [17 30],[62.25 78.75] ; [20.75 26.25],0
b1,1,0.228802,1.448296,[56 91] ; [23 25],[59.55384615 87.44615385] ; [19.44615385 28.55384615],0
p4,1,0.321547,0.982642,[83 64] ; [31 17],[85.93846154 61.06153846] ; [28.06153846 19.93846154],0
d1,1,0.343067,0.898935,[88 59] ; [25 23],[85.18461538 61.81538462] ; [27.81538462 20.18461538],0
p2,1,0.350519,0.871576,[124  22] ; [38 10],[121.91752577  24.08247423] ; [40.08247423  7.91752577],0
s3,1,0.367579,0.811832,[129  17] ; [40  8],[127.18556701  18.81443299] ; [41.81443299  6.18556701],0
