Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.614217,[31 66] ; [39 15],[44.96688742 52.03311258] ; [25.03311258 28.96688742],1
p7,1,3e-06,21.748269,[44 51] ; [46  8],[57.38255034 37.61744966] ; [32.61744966 21.38255034],1
p4,1,5.4e-05,16.284894,[41 57] ; [41 13],[52.86842105 45.13157895] ; [29.13157895 24.86842105],1
d4,1,0.013205,6.141414,[63 35] ; [45  9],[69.63157895 28.36842105] ; [38.36842105 15.63157895],0
p3,1,0.017963,5.599764,[35 63] ; [30 24],[41.90789474 56.09210526] ; [23.09210526 30.90789474],0
r4,1,0.028469,4.799462,[80 18] ; [51  3],[84.46052632 13.53947368] ; [46.53947368  7.46052632],0
a3,1,0.031111,4.646814,[38 59] ; [31 23],[44.32450331 52.67549669] ; [24.67549669 29.32450331],0
s7,1,0.033166,4.537188,[38 54] ; [30 20],[44.05633803 47.94366197] ; [23.94366197 26.05633803],0
p5,1,0.050857,3.812969,[ 9 89] ; [11 43],[12.89473684 85.10526316] ; [ 7.10526316 46.89473684],0
n5,1,0.05623,3.645239,[70 28] ; [46  8],[74.78947368 23.21052632] ; [41.21052632 12.78947368],0
p11,1,0.062173,3.478444,[66 32] ; [44 10],[70.92105263 27.07894737] ; [39.07894737 14.92105263],0
a8,1,0.07869,3.091753,[ 8 81] ; [10 42],[11.36170213 77.63829787] ; [ 6.63829787 45.36170213],0
p12,1,0.085417,2.958701,[ 5 93] ; [ 7 47],[ 7.73684211 90.26315789] ; [ 4.26315789 49.73684211],0
n1,1,0.088769,2.896549,[ 7 17] ; [8 6],[ 9.47368421 14.52631579] ; [5.52631579 8.47368421],0
a1,1,0.094581,2.794631,[ 1 97] ; [ 3 51],[ 2.57894737 95.42105263] ; [ 1.42105263 52.57894737],0
r3,1,0.119981,2.417572,[90  8] ; [52  1],[92.1589404  5.8410596] ; [49.8410596  3.1589404],0
r1,1,0.127709,2.320134,[66 31] ; [43 11],[70.01986755 26.98013245] ; [38.98013245 15.01986755],0
n2,1,0.127988,2.316739,[15  9] ; [12  2],[17.05263158  6.94736842] ; [9.94736842 4.05263158],0
p1,1,0.134616,2.23845,[ 7 90] ; [ 8 46],[ 9.63576159 87.36423841] ; [ 5.36423841 48.63576159],0
a4,1,0.13838,2.195881,[14 83] ; [13 41],[17.34437086 79.65562914] ; [ 9.65562914 44.34437086],0
a7,1,0.197012,1.66439,[71 27] ; [33 20],[67.49668874 30.50331126] ; [36.50331126 16.49668874],0
s5,1,0.216198,1.52943,[28 68] ; [20 31],[31.34693878 64.65306122] ; [16.65306122 34.34693878],0
