Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004686,7.996919,[84  7] ; [2 2],[82.37894737  8.62105263] ; [3.62105263 0.37894737],0
a2,1,0.006849,7.312042,[17 74] ; [3 1],[19.15789474 71.84210526] ; [0.84210526 3.15789474],0
p11,1,0.070212,3.278055,[77 14] ; [2 2],[75.67368421 15.32631579] ; [3.32631579 0.67368421],0
r1,1,0.072876,3.217023,[76 14] ; [2 2],[74.68085106 15.31914894] ; [3.31914894 0.68085106],0
v4,1,0.075282,3.163924,[85  4] ; [3 1],[84.21505376  4.78494624] ; [3.78494624 0.21505376],0
r3,1,0.122689,2.382652,[84  5] ; [3 1],[83.25806452  5.74193548] ; [3.74193548 0.25806452],0
p8,1,0.129498,2.298511,[73 17] ; [2 2],[71.80851064 18.19148936] ; [3.19148936 0.80851064],0
p3,1,0.169535,1.887048,[72 19] ; [2 2],[70.88421053 20.11578947] ; [3.11578947 0.88421053],0
s2,1,0.170715,1.876657,[53 36] ; [1 3],[51.67741935 37.32258065] ; [2.32258065 1.67741935],0
v3,1,0.177216,1.820821,[52 36] ; [1 3],[50.69565217 37.30434783] ; [2.30434783 1.69565217],0
p2,1,0.19506,1.678981,[82  9] ; [2 1],[81.31914894  9.68085106] ; [2.68085106 0.31914894],0
b1,1,0.205199,1.604977,[39 52] ; [3 1],[40.23157895 50.76842105] ; [1.76842105 2.23157895],0
v2,1,0.228257,1.451688,[49 39] ; [1 3],[47.82608696 40.17391304] ; [2.17391304 1.82608696],0
a4,1,0.258114,1.278846,[42 49] ; [3 1],[43.10526316 47.89473684] ; [1.89473684 2.10526316],0
p6,1,0.278399,1.17489,[57 32] ; [1 2],[56.10869565 32.89130435] ; [1.89130435 1.10869565],0
p10,1,0.289339,1.122693,[81  8] ; [3 1],[80.38709677  8.61290323] ; [3.61290323 0.38709677],0
s7,1,0.29619,1.09127,[62 22] ; [2 2],[61.09090909 22.90909091] ; [2.90909091 1.09090909],0
a7,1,0.41804,0.655819,[63 28] ; [2 2],[62.26315789 28.73684211] ; [2.73684211 1.26315789],0
s5,1,0.422277,0.64397,[56 25] ; [2 2],[55.27058824 25.72941176] ; [2.72941176 1.27058824],0
d2,1,0.429268,0.624803,[50 41] ; [3 1],[50.76842105 40.23157895] ; [2.23157895 1.76842105],0
s6,1,0.446478,0.579578,[73 10] ; [3 1],[72.50574713 10.49425287] ; [3.49425287 0.50574713],0
s4,1,0.467836,0.527083,[11 77] ; [1 3],[11.47826087 76.52173913] ; [0.52173913 3.47826087],0
p4,1,0.508372,0.437417,[78 12] ; [3 1],[77.55319149 12.44680851] ; [3.44680851 0.55319149],0
s3,1,0.546854,0.362983,[57 31] ; [2 2],[56.43478261 31.56521739] ; [2.56521739 1.43478261],0
b3,1,0.607383,0.264004,[32 34] ; [1 2],[31.56521739 34.43478261] ; [1.43478261 1.56521739],0
b2,1,0.607383,0.264004,[32 34] ; [1 2],[31.56521739 34.43478261] ; [1.43478261 1.56521739],0
d1,1,0.615903,0.251668,[57 34] ; [3 1],[57.47368421 33.52631579] ; [2.52631579 1.47368421],0
a6,1,0.615903,0.251668,[57 34] ; [3 1],[57.47368421 33.52631579] ; [2.52631579 1.47368421],0
s8,1,0.635579,0.224571,[55 34] ; [2 2],[54.5483871 34.4516129] ; [2.4516129 1.5483871],0
d5,1,0.752295,0.099613,[74 17] ; [3 1],[73.75789474 17.24210526] ; [3.24210526 0.75789474],0
v1,1,0.798196,0.065374,[60 27] ; [3 1],[60.23076923 26.76923077] ; [2.76923077 1.23076923],0
u1,1,0.798387,0.065247,[18 73] ; [1 3],[18.2 72.8] ; [0.8 3.2],0
a3,1,0.843155,0.039148,[72 19] ; [3 1],[71.84210526 19.15789474] ; [3.15789474 0.84210526],0
a5,1,0.969957,0.001418,[69 22] ; [3 1],[68.96842105 22.03157895] ; [3.03157895 0.96842105],0
