Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.141187,[338  11] ; [53 20],[323.36255924  25.63744076] ; [67.63744076  5.36255924],1
v4,1,3e-06,21.588346,[340   7] ; [62 10],[332.92124105  14.07875895] ; [69.07875895  2.92124105],1
r2,1,2.5e-05,17.752628,[343   4] ; [63  7],[337.84652278   9.15347722] ; [68.15347722  1.84652278],1
u1,1,0.000372,12.666026,[ 77 272] ; [ 3 70],[ 66.16113744 282.83886256] ; [13.83886256 59.16113744],1
a4,1,0.000638,11.662204,[172 177] ; [20 53],[158.78672986 190.21327014] ; [33.21327014 39.78672986],1
a3,1,0.000676,11.554477,[275  73] ; [44 29],[263.68646081  84.31353919] ; [55.31353919 17.68646081],1
d4,1,0.0011,10.650842,[304  43] ; [53 20],[294.95  52.05] ; [62.05 10.95],0
d1,1,0.001699,9.849421,[235 114] ; [35 38],[223.29383886 125.70616114] ; [46.70616114 26.29383886],0
a5,1,0.001913,9.631388,[271  78] ; [44 29],[260.50947867  88.49052133] ; [54.49052133 18.50947867],0
r3,1,0.002483,9.15291,[341   6] ; [67  6],[337.08571429   9.91428571] ; [70.91428571  2.08571429],0
a2,1,0.003282,8.64387,[101 248] ; [ 9 64],[ 90.97156398 258.02843602] ; [19.02843602 53.97156398],0
s7,1,0.004437,8.095742,[234 102] ; [37 34],[223.72481572 112.27518428] ; [47.27518428 23.72481572],0
d2,1,0.005394,7.742431,[191 157] ; [27 46],[180.19952494 167.80047506] ; [37.80047506 35.19952494],0
n6,1,0.014804,5.939678,[306  39] ; [57 16],[299.60526316  45.39473684] ; [63.39473684  9.60526316],0
p7,1,0.018759,5.52381,[240  96] ; [40 30],[231.72413793 104.27586207] ; [48.27586207 21.72413793],0
d3,1,0.022544,5.203293,[256  92] ; [44 29],[247.98099762 100.01900238] ; [52.01900238 20.98099762],0
d5,1,0.027673,4.848297,[290  57] ; [53 20],[283.38333333  63.61666667] ; [59.61666667 13.38333333],0
v2,1,0.033827,4.503431,[200 132] ; [32 37],[192.0798005 139.9201995] ; [39.9201995 29.0798005],0
s2,1,0.05839,3.582535,[291  58] ; [54 19],[285.31990521  63.68009479] ; [59.68009479 13.31990521],0
a6,1,0.063804,3.435644,[243 104] ; [43 30],[236.29047619 110.70952381] ; [49.70952381 23.29047619],0
p8,1,0.064258,3.423921,[198 149] ; [32 39],[190.93301435 156.06698565] ; [39.06698565 31.93301435],0
s6,1,0.100672,2.69487,[296  48] ; [54 15],[291.52542373  52.47457627] ; [58.47457627 10.52542373],0
n4,1,0.10308,2.657229,[287  62] ; [54 19],[282.01184834  66.98815166] ; [58.98815166 14.01184834],0
