Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,141.049739,[198  65] ; [ 19 122],[141.26485149 121.73514851] ; [75.73514851 65.26485149],1
d3,1,0.0,122.137325,[233  30] ; [51 91],[184.42469136  78.57530864] ; [99.57530864 42.42469136],1
d4,1,0.0,114.570488,[258   4] ; [82 60],[220.4950495  41.5049505] ; [119.5049505  22.4950495],1
d5,1,0.0,96.336285,[257   5] ; [88 54],[223.73762376  38.26237624] ; [121.26237624  20.73762376],1
u1,1,0.0,51.883238,[ 91 172] ; [  4 138],[ 61.69135802 201.30864198] ; [ 33.30864198 108.69135802],1
a2,1,0.0,48.162315,[104 159] ; [ 10 132],[ 74.02962963 188.97037037] ; [ 39.97037037 102.02962963],1
a4,1,0.0,38.182842,[160 102] ; [ 41 101],[130.35148515 131.64851485] ; [70.64851485 71.35148515],1
a5,1,2e-06,23.133272,[230  33] ; [96 46],[211.69876543  51.30123457] ; [114.30123457  27.69876543],1
a3,1,3e-06,21.617789,[223  38] ; [93 49],[204.65508685  56.34491315] ; [111.34491315  30.65508685],1
s8,1,6e-05,16.098996,[161 100] ; [58 84],[141.8337469 119.1662531] ; [77.1662531 64.8337469],1
s2,1,0.000257,13.359281,[161  99] ; [61 81],[143.58208955 116.41791045] ; [78.41791045 63.58208955],1
s5,1,0.003855,8.350696,[118 130] ; [44 92],[104.625 143.375] ; [57.375 78.625],0
r2,1,0.003868,8.34478,[255   5] ; [129  11],[249.6  10.4] ; [134.4   5.6],0
p4,1,0.003977,8.294208,[228  35] ; [107  35],[217.54320988  45.45679012] ; [117.45679012  24.54320988],0
r1,1,0.004116,8.231753,[223  38] ; [104  37],[212.30597015  48.69402985] ; [114.69402985  26.30597015],0
s3,1,0.004696,7.992915,[168  91] ; [71 70],[154.7525 104.2475] ; [84.2475 56.7525],0
a6,1,0.010642,6.524136,[196  66] ; [89 53],[184.82673267  77.17326733] ; [100.17326733  41.82673267],0
s6,1,0.012827,6.192818,[199  57] ; [92 47],[188.59746835  67.40253165] ; [102.40253165  36.59746835],0
a7,1,0.015064,5.908979,[203  60] ; [93 48],[192.69306931  70.30693069] ; [103.30693069  37.69306931],0
v1,1,0.02195,5.249725,[168  85] ; [76 63],[157.47959184  95.52040816] ; [86.52040816 52.47959184],0
r4,1,0.029285,4.750774,[249  14] ; [126  16],[243.51851852  19.48148148] ; [131.48148148  10.51851852],0
v4,1,0.040737,4.186941,[255   6] ; [133   9],[251.2853598   9.7146402] ; [136.7146402   5.2853598],0
s7,1,0.049699,3.851586,[157  91] ; [71 63],[148.02094241  99.97905759] ; [79.97905759 54.02094241],0
n4,1,0.055204,3.675907,[226  36] ; [112  30],[219.1980198  42.8019802] ; [118.8019802  23.1980198],0
n6,1,0.066098,3.377354,[238  23] ; [121  21],[232.50372208  28.49627792] ; [126.49627792  15.50372208],0
