Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000582,11.8338,[19 10] ; [ 8 27],[12.234375 16.765625] ; [14.765625 20.234375],1
p3,1,0.001067,10.707855,[13 16] ; [ 3 31],[ 7.36507937 21.63492063] ; [ 8.63492063 25.36507937],0
s3,1,0.00476,7.968493,[14 15] ; [ 5 28],[ 8.88709677 20.11290323] ; [10.11290323 22.88709677],0
p8,1,0.005478,7.714357,[15 13] ; [ 7 28],[ 9.77777778 18.22222222] ; [12.22222222 22.77777778],0
b4,1,0.00652,7.400583,[10 19] ; [24 11],[15.40625 13.59375] ; [18.59375 16.40625],0
r4,1,0.010323,6.578273,[10 19] ; [ 3 32],[ 5.890625 23.109375] ; [ 7.109375 27.890625],0
p6,1,0.021485,5.287019,[ 8 21] ; [ 2 31],[ 4.67741935 24.32258065] ; [ 5.32258065 27.67741935],0
b3,1,0.022205,5.229689,[ 2 17] ; [ 9 12],[ 5.225 13.775] ; [ 5.775 15.225],0
b2,1,0.022205,5.229689,[ 2 17] ; [ 9 12],[ 5.225 13.775] ; [ 5.775 15.225],0
p10,1,0.040001,4.217825,[19 10] ; [13 20],[14.96774194 14.03225806] ; [17.03225806 15.96774194],0
p2,1,0.053202,3.737556,[21  8] ; [17 18],[17.21875 11.78125] ; [20.78125 14.21875],0
s6,1,0.061129,3.506495,[14 15] ; [ 9 26],[10.421875 18.578125] ; [12.578125 22.421875],0
p11,1,0.061965,3.483994,[20  9] ; [16 19],[16.3125 12.6875] ; [19.6875 15.3125],0
n3,1,0.065872,3.382996,[9 2] ; [8 9],[6.67857143 4.32142857] ; [10.32142857  6.67857143],0
b1,1,0.073327,3.206937,[22  7] ; [19 16],[18.578125 10.421875] ; [22.421875 12.578125],0
p9,1,0.081455,3.035625,[20  9] ; [15 17],[16.63934426 12.36065574] ; [18.36065574 13.63934426],0
n6,1,0.119565,2.423011,[14 15] ; [23 11],[17.03174603 11.96825397] ; [19.96825397 14.03174603],0
s2,1,0.125982,2.341326,[10 19] ; [ 6 28],[ 7.36507937 21.63492063] ; [ 8.63492063 25.36507937],0
a6,1,0.1492,2.080415,[16 13] ; [13 22],[13.140625 15.859375] ; [15.859375 19.140625],0
u2,1,0.154044,2.031746,[9 5] ; [ 7 11],[7. 7.] ; [9. 9.],0
v4,1,0.173715,1.85059,[19 10] ; [17 18],[16.3125 12.6875] ; [19.6875 15.3125],0
v3,1,0.187993,1.733277,[ 8 21] ; [ 5 30],[ 5.890625 23.109375] ; [ 7.109375 27.890625],0
a4,1,0.188877,1.726357,[11 18] ; [ 8 27],[ 8.609375 20.390625] ; [10.390625 24.609375],0
p5,1,0.203784,1.615042,[ 3 25] ; [ 1 34],[ 1.77777778 26.22222222] ; [ 2.22222222 32.77777778],0
a5,1,0.209287,1.576355,[17 12] ; [15 20],[14.5 14.5] ; [17.5 17.5],0
u3,1,0.217044,1.52381,[5 9] ; [ 3 15],[ 3.5 10.5] ; [ 4.5 13.5],0
d1,1,0.228488,1.450246,[ 6 23] ; [12 23],[ 8.15625 20.84375] ; [ 9.84375 25.15625],0
a2,1,0.236328,1.402368,[ 1 28] ; [ 4 31],[ 2.265625 26.734375] ; [ 2.734375 32.265625],0
r1,1,0.282867,1.153264,[12 17] ; [10 25],[ 9.96875 19.03125] ; [12.03125 22.96875],0
