Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,148.16941,[370  60] ; [44 90],[315.63829787 114.36170213] ; [98.36170213 35.63829787],1
n6,1,0.0,37.208802,[389  43] ; [91 42],[367.00884956  64.99115044] ; [112.99115044  20.00884956],1
a5,1,0.0,29.908459,[349  85] ; [77 58],[324.92794376 109.07205624] ; [101.07205624  33.92794376],1
p4,1,1e-06,24.113407,[308 125] ; [65 70],[284.34683099 148.65316901] ; [88.65316901 46.34683099],1
a4,1,1e-06,23.513239,[215 218] ; [ 35 100],[190.58098592 242.41901408] ; [59.41901408 75.58098592],1
d2,1,1.2e-05,19.154641,[228 205] ; [42 93],[205.82746479 227.17253521] ; [64.17253521 70.82746479],1
r4,1,3.6e-05,17.097052,[411  23] ; [113  22],[399.67662566  34.32337434] ; [124.32337434  10.67662566],1
p6,1,3.8e-05,16.952471,[188 239] ; [ 32 101],[167.75 259.25] ; [52.25 80.75],1
a2,1,4.7e-05,16.566586,[143 291] ; [ 20 115],[124.32688928 309.67311072] ; [38.67311072 96.32688928],1
a8,1,9.9e-05,15.14622,[ 70 312] ; [  5 119],[ 56.62055336 325.37944664] ; [ 18.37944664 105.62055336],1
a3,1,0.000112,14.924129,[327 105] ; [79 56],[309.33333333 122.66666667] ; [96.66666667 38.33333333],1
v1,1,0.000637,11.663537,[252 170] ; [56 75],[235.03797468 186.96202532] ; [72.96202532 58.03797468],1
p3,1,0.000734,11.40155,[242 191] ; [53 82],[224.88556338 208.11443662] ; [70.11443662 64.88556338],1
s4,1,0.00227,9.317082,[ 57 369] ; [ 33 102],[ 68.34224599 357.65775401] ; [ 21.65775401 113.34224599],0
d5,1,0.002437,9.187428,[378  56] ; [103  32],[366.87873462  67.12126538] ; [114.12126538  20.87873462],0
d1,1,0.003231,8.67244,[283 151] ; [69 66],[268.48506151 165.51493849] ; [83.51493849 51.48506151],0
s7,1,0.003269,8.651086,[212 197] ; [49 83],[197.31792976 211.68207024] ; [63.68207024 68.31792976],0
r1,1,0.005834,7.600802,[368  62] ; [101  33],[357.57092199  72.42907801] ; [111.42907801  22.57092199],0
v3,1,0.005845,7.597517,[175 245] ; [36 92],[161.71532847 258.28467153] ; [49.28467153 78.71532847],0
u1,1,0.00641,7.431329,[106 328] ; [ 18 117],[ 94.57996485 339.42003515] ; [ 29.42003515 105.57996485],0
p11,1,0.007436,7.164619,[363  71] ; [99 36],[352.38664323  81.61335677] ; [109.61335677  25.38664323],0
r2,1,0.009955,6.642929,[414  13] ; [123  11],[408.73262032  18.26737968] ; [128.26737968   5.73262032],0
p7,1,0.022771,5.185875,[298 127] ; [76 52],[287.43218807 137.56781193] ; [86.56781193 41.43218807],0
p10,1,0.030084,4.704491,[370  60] ; [104  29],[362.02486679  67.97513321] ; [111.97513321  21.02486679],0
p5,1,0.033702,4.509766,[ 58 374] ; [  9 126],[ 51.04761905 380.95238095] ; [ 15.95238095 119.04761905],0
p1,1,0.035937,4.400097,[ 45 387] ; [  6 128],[ 38.92579505 393.07420495] ; [ 12.07420495 121.92579505],0
n1,1,0.043071,4.09262,[28 38] ; [11 35],[22.98214286 43.01785714] ; [16.01785714 29.98214286],0
p8,1,0.044453,4.039256,[256 169] ; [67 66],[246.0125448 178.9874552] ; [76.9874552 56.0125448],0
p12,1,0.062564,3.468085,[ 41 390] ; [  6 129],[ 35.78975265 395.21024735] ; [ 11.21024735 123.78975265],0
s8,1,0.077116,3.124649,[196 233] ; [50 85],[187.11702128 241.88297872] ; [58.88297872 76.11702128],0
s1,1,0.112195,2.523027,[ 14 412] ; [  1 133],[ 11.41071429 414.58928571] ; [  3.58928571 130.41071429],0
a1,1,0.119013,2.430259,[ 19 415] ; [  2 133],[ 16.01757469 417.98242531] ; [  4.98242531 130.01757469],0
v2,1,0.141923,2.156985,[252 165] ; [68 60],[244.8440367 172.1559633] ; [75.1559633 52.8440367],0
s2,1,0.164837,1.929283,[228 198] ; [63 72],[220.97326203 205.02673797] ; [70.02673797 64.97326203],0
r3,1,0.191766,1.703999,[419  10] ; [128   6],[416.80817052  12.19182948] ; [130.19182948   3.80817052],0
n2,1,0.204666,1.608762,[54 14] ; [31 14],[51.15044248 16.84955752] ; [33.84955752 11.15044248],0
s6,1,0.20772,1.587244,[296 127] ; [86 48],[290.1005386 132.8994614] ; [91.8994614 42.1005386],0
b1,1,0.210131,1.570522,[154 280] ; [40 95],[147.97188049 286.02811951] ; [46.02811951 88.97188049],0
b5,1,0.231862,1.429399,[288 146] ; [82 53],[282.21441125 151.78558875] ; [87.78558875 47.21441125],0
s5,1,0.254362,1.299187,[140 273] ; [38 95],[134.64102564 278.35897436] ; [43.35897436 89.64102564],0
