Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.005613,7.670455,[7 2] ; [ 4 14],[3.66666667 5.33333333] ; [ 7.33333333 10.66666667],0
p8,1,0.013124,6.152347,[7 3] ; [ 4 14],[3.92857143 6.07142857] ; [ 7.07142857 10.92857143],0
p7,1,0.021368,5.296517,[5 4] ; [ 2 14],[2.52 6.48] ; [ 4.48 11.52],0
v3,1,0.02278,5.185185,[5 5] ; [ 2 16],[2.5 7.5] ; [ 4.5 13.5],0
p6,1,0.02278,5.185185,[5 5] ; [ 2 16],[2.5 7.5] ; [ 4.5 13.5],0
n6,1,0.025662,4.978651,[9 1] ; [8 9],[6.2962963 3.7037037] ; [10.7037037  6.2962963],0
p2,1,0.058083,3.59128,[6 4] ; [ 4 13],[3.7037037 6.2962963] ; [ 6.2962963 10.7037037],0
s2,1,0.061369,3.5,[5 5] ; [ 3 15],[2.85714286 7.14285714] ; [ 5.14285714 12.85714286],0
r4,1,0.061369,3.5,[5 5] ; [ 3 15],[2.85714286 7.14285714] ; [ 5.14285714 12.85714286],0
v4,1,0.061487,3.496816,[9 1] ; [10  8],[6.78571429 3.21428571] ; [12.21428571  5.78571429],0
p10,1,0.068504,3.318519,[8 2] ; [ 8 10],[5.71428571 4.28571429] ; [10.28571429  7.71428571],0
a2,1,0.074247,3.186532,[4 6] ; [ 2 16],[2.14285714 7.85714286] ; [ 3.85714286 14.14285714],0
u1,1,0.076533,3.137037,[3 7] ; [ 1 17],[1.42857143 8.57142857] ; [ 2.57142857 15.42857143],0
s6,1,0.094362,2.798336,[6 4] ; [ 5 13],[3.92857143 6.07142857] ; [ 7.07142857 10.92857143],0
p11,1,0.131543,2.274204,[5 5] ; [ 4 14],[3.21428571 6.78571429] ; [ 5.78571429 12.21428571],0
v1,1,0.131543,2.274204,[5 5] ; [ 4 14],[3.21428571 6.78571429] ; [ 5.78571429 12.21428571],0
a3,1,0.171857,1.866667,[9 1] ; [12  6],[7.5 2.5] ; [13.5  4.5],0
n5,1,0.171857,1.866667,[9 1] ; [12  6],[7.5 2.5] ; [13.5  4.5],0
p3,1,0.212183,1.556471,[6 4] ; [ 6 11],[4.44444444 5.55555556] ; [7.55555556 9.44444444],0
s7,1,0.233762,1.417824,[5 5] ; [ 4 11],[3.6 6.4] ; [5.4 9.6],0
d3,1,0.236377,1.402074,[8 2] ; [17  1],[8.92857143 1.07142857] ; [16.07142857  1.92857143],0
p9,1,0.246671,1.342059,[7 3] ; [8 9],[5.55555556 4.44444444] ; [9.44444444 7.55555556],0
s5,1,0.365416,0.819195,[4 6] ; [ 4 13],[2.96296296 7.03703704] ; [ 5.03703704 11.96296296],0
n1,1,0.37472,0.787953,[2 1] ; [5 8],[1.3125 1.6875] ; [5.6875 7.3125],0
a4,1,0.383666,0.758924,[7 3] ; [9 8],[5.92592593 4.07407407] ; [10.07407407  6.92592593],0
r2,1,0.412494,0.671601,[6 3] ; [13  3],[6.84 2.16] ; [12.16  3.84],0
r1,1,0.611179,0.258462,[6 4] ; [9 9],[5.35714286 4.64285714] ; [9.64285714 8.35714286],0
b5,1,0.611179,0.258462,[6 4] ; [9 9],[5.35714286 4.64285714] ; [9.64285714 8.35714286],0
b1,1,0.638101,0.221235,[7 3] ; [11  7],[6.42857143 3.57142857] ; [11.57142857  6.42857143],0
s3,1,0.638101,0.221235,[3 7] ; [ 7 11],[3.57142857 6.42857143] ; [ 6.42857143 11.57142857],0
a7,1,0.638101,0.221235,[7 3] ; [11  7],[6.42857143 3.57142857] ; [11.57142857  6.42857143],0
s4,1,0.648807,0.207407,[2 8] ; [ 5 13],[2.5 7.5] ; [ 4.5 13.5],0
s8,1,0.648807,0.207407,[3 7] ; [ 4 14],[2.5 7.5] ; [ 4.5 13.5],0
b2,1,0.658076,0.195869,[2 7] ; [4 9],[2.45454545 6.54545455] ; [3.54545455 9.45454545],0
b3,1,0.658076,0.195869,[2 7] ; [4 9],[2.45454545 6.54545455] ; [3.54545455 9.45454545],0
n3,1,0.686591,0.1628,[1 2] ; [6 7],[1.3125 1.6875] ; [5.6875 7.3125],0
d2,1,0.711011,0.137269,[7 3] ; [13  4],[7.40740741 2.59259259] ; [12.59259259  4.40740741],0
b4,1,0.724263,0.124444,[6 4] ; [12  6],[6.42857143 3.57142857] ; [11.57142857  6.42857143],0
a6,1,0.819872,0.051852,[6 4] ; [10  8],[5.71428571 4.28571429] ; [10.28571429  7.71428571],0
p1,1,0.825349,0.048696,[2 8] ; [ 3 15],[1.78571429 8.21428571] ; [ 3.21428571 14.78571429],0
p5,1,0.83131,0.045378,[2 8] ; [ 4 13],[2.22222222 7.77777778] ; [ 3.77777778 13.22222222],0
n4,1,0.890782,0.018855,[8 2] ; [14  4],[7.85714286 2.14285714] ; [14.14285714  3.85714286],0
a5,1,0.890782,0.018855,[8 2] ; [14  4],[7.85714286 2.14285714] ; [14.14285714  3.85714286],0
