Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.009326,6.759283,[13  2] ; [16 18],[8.87755102 6.12244898] ; [20.12244898 13.87755102],0
b4,1,0.074576,3.179314,[8 9] ; [26 10],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
p11,1,0.07885,3.08845,[11  6] ; [14 22],[8.01886792 8.98113208] ; [16.98113208 19.01886792],0
n1,1,0.087375,2.922078,[4 2] ; [3 9],[2.33333333 3.66666667] ; [4.66666667 7.33333333],0
d5,1,0.088725,2.897351,[16  1] ; [26  9],[13.73076923  3.26923077] ; [28.26923077  6.73076923],0
u1,1,0.097666,2.743249,[ 5 12] ; [ 4 32],[ 2.88679245 14.11320755] ; [ 6.11320755 29.88679245],0
a4,1,0.116574,2.462757,[9 8] ; [11 25],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
a2,1,0.127218,2.326133,[ 4 13] ; [ 3 33],[ 2.24528302 14.75471698] ; [ 4.75471698 31.24528302],0
b2,1,0.135199,2.231772,[5 6] ; [ 4 16],[3.19354839 7.80645161] ; [ 5.80645161 14.19354839],0
b3,1,0.135199,2.231772,[5 6] ; [ 4 16],[3.19354839 7.80645161] ; [ 5.80645161 14.19354839],0
b5,1,0.27042,1.214618,[13  4] ; [22 14],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
p1,1,0.317854,0.997758,[ 3 14] ; [ 3 33],[ 1.9245283 15.0754717] ; [ 4.0754717 31.9245283],0
n4,1,0.329342,0.951482,[ 7 10] ; [10 26],[ 5.45283019 11.54716981] ; [11.54716981 24.45283019],0
s8,1,0.335944,0.925847,[8 9] ; [12 24],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
a7,1,0.36337,0.826213,[10  7] ; [25 10],[11.44230769  5.55769231] ; [23.55769231 11.44230769],0
d4,1,0.382934,0.76126,[13  4] ; [31  5],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
v3,1,0.4305,0.621475,[ 4 13] ; [12 23],[ 5.23076923 11.76923077] ; [10.76923077 24.23076923],0
d1,1,0.4469,0.578502,[9 8] ; [23 13],[10.26415094  6.73584906] ; [21.73584906 14.26415094],0
a6,1,0.4469,0.578502,[9 8] ; [23 13],[10.26415094  6.73584906] ; [21.73584906 14.26415094],0
r1,1,0.468027,0.52663,[13  4] ; [24 12],[11.86792453  5.13207547] ; [25.13207547 10.86792453],0
p8,1,0.474441,0.511615,[ 6 11] ; [ 9 26],[ 4.90384615 12.09615385] ; [10.09615385 24.90384615],0
r4,1,0.487028,0.483087,[15  2] ; [29  7],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
p10,1,0.487752,0.481481,[13  3] ; [26 10],[12.  4.] ; [27.  9.],0
b1,1,0.501875,0.45097,[ 5 12] ; [14 22],[ 6.09433962 10.90566038] ; [12.90566038 23.09433962],0
a5,1,0.501875,0.45097,[12  5] ; [22 14],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
s2,1,0.54789,0.361111,[12  4] ; [24 12],[11.07692308  4.92307692] ; [24.92307692 11.07692308],0
s5,1,0.551346,0.354912,[8 7] ; [15 19],[7.04081633 7.95918367] ; [15.95918367 18.04081633],0
p3,1,0.573142,0.317453,[8 9] ; [14 22],[7.05660377 9.94339623] ; [14.94339623 21.05660377],0
a3,1,0.578375,0.308869,[10  7] ; [24 12],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
s1,1,0.579835,0.306501,[ 1 16] ; [ 1 35],[ 0.64150943 16.35849057] ; [ 1.35849057 34.64150943],0
d3,1,0.583587,0.300472,[13  4] ; [29  6],[13.73076923  3.26923077] ; [28.26923077  6.73076923],0
r2,1,0.594638,0.28316,[16  1] ; [34  1],[16.34615385  0.65384615] ; [33.65384615  1.34615385],0
v4,1,0.638069,0.221277,[14  2] ; [33  3],[14.46153846  1.53846154] ; [32.53846154  3.46153846],0
d2,1,0.697467,0.151121,[8 9] ; [19 17],[8.66037736 8.33962264] ; [18.33962264 17.66037736],0
s6,1,0.701307,0.147115,[12  3] ; [27  9],[11.47058824  3.52941176] ; [27.52941176  8.47058824],0
n3,1,0.709815,0.138462,[4 2] ; [9 3],[4.33333333 1.66666667] ; [8.66666667 3.33333333],0
p6,1,0.722514,0.126097,[ 7 10] ; [13 23],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
p2,1,0.722514,0.126097,[10  7] ; [23 13],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
n2,1,0.73244,0.116883,[4 2] ; [7 5],[3.66666667 2.33333333] ; [7.33333333 4.66666667],0
r3,1,0.752533,0.099415,[16  1] ; [33  3],[15.71698113  1.28301887] ; [33.28301887  2.71698113],0
p9,1,0.790864,0.070325,[12  4] ; [25 10],[11.60784314  4.39215686] ; [25.39215686  9.60784314],0
n6,1,0.801036,0.063508,[11  6] ; [22 14],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
p4,1,0.873724,0.025259,[ 7 10] ; [14 22],[ 6.73584906 10.26415094] ; [14.26415094 21.73584906],0
s3,1,0.888112,0.019795,[11  6] ; [24 12],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
p7,1,0.918433,0.010487,[9 8] ; [18 17],[8.82692308 8.17307692] ; [18.17307692 16.82692308],0
u2,1,0.959566,0.00257,[4 3] ; [7 5],[4.05263158 2.94736842] ; [6.94736842 5.05263158],0
v2,1,1.0,0.0,[8 9] ; [16 18],[8. 9.] ; [16. 18.],0
