Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,156.312278,[224  84] ; [ 62 226],[147.79865772 160.20134228] ; [138.20134228 149.79865772],1
s2,1,0.0,97.805962,[232  77] ; [ 99 186],[172.18686869 136.81313131] ; [158.81313131 126.18686869],1
s3,1,0.0,69.955386,[231  76] ; [117 166],[181.0779661 125.9220339] ; [166.9220339 116.0779661],1
s6,1,0.0,59.059921,[256  49] ; [154 127],[213.39590444  91.60409556] ; [196.60409556  84.39590444],1
a3,1,0.0,39.122287,[268  40] ; [188 100],[235.65100671  72.34899329] ; [220.34899329  67.65100671],1
s5,1,1e-06,24.52596,[143 153] ; [ 78 199],[114.16404887 181.83595113] ; [106.83595113 170.16404887],1
p3,1,2e-06,22.603457,[191 119] ; [121 166],[162.01005025 147.98994975] ; [149.98994975 137.01005025],1
p6,1,2e-05,18.198081,[144 162] ; [ 85 199],[118.76949153 187.23050847] ; [110.23050847 173.76949153],1
n4,1,6.7e-05,15.881051,[265  45] ; [208  80],[245.2006689  64.7993311] ; [227.7993311  60.2006689],1
v3,1,0.000108,14.982898,[147 152] ; [ 91 183],[124.19197208 174.80802792] ; [113.80802792 160.19197208],1
p4,1,0.00011,14.953507,[217  92] ; [157 129],[194.22857143 114.77142857] ; [179.77142857 106.22857143],1
u1,1,0.000158,14.279651,[ 83 227] ; [ 41 247],[ 64.28093645 245.71906355] ; [ 59.71906355 228.28093645],1
p7,1,0.000407,12.500314,[222  77] ; [170 111],[202.08275862  96.91724138] ; [189.91724138  91.08275862],1
n5,1,0.000865,11.096703,[255  53] ; [204  82],[238.  70.] ; [221.  65.],1
a2,1,0.001054,10.730759,[ 99 211] ; [ 58 230],[ 81.38795987 228.61204013] ; [ 75.61204013 212.38795987],0
p5,1,0.001119,10.61955,[ 53 252] ; [ 24 263],[ 39.67060811 265.32939189] ; [ 37.32939189 249.67060811],0
d2,1,0.0022,9.374436,[183 127] ; [133 153],[164.36241611 145.63758389] ; [151.63758389 134.36241611],0
p12,1,0.006949,7.286081,[ 38 270] ; [ 17 270],[ 28.47058824 279.52941176] ; [ 26.52941176 260.47058824],0
u4,1,0.017074,5.688732,[ 11 299] ; [  2 285],[  6.75041876 303.24958124] ; [  6.24958124 280.75041876],0
n1,1,0.022346,5.218673,[28 31] ; [16 43],[22. 37.] ; [22. 37.],0
u3,1,0.02487,5.032892,[32 10] ; [55 43],[26.1 15.9] ; [60.9 37.1],0
a5,1,0.030129,4.701889,[255  55] ; [216  72],[244.1638796  65.8361204] ; [226.8361204  61.1638796],0
r1,1,0.030565,4.677211,[265  44] ; [226  60],[254.98991597  54.01008403] ; [236.01008403  49.98991597],0
s1,1,0.04001,4.217464,[ 13 294] ; [  4 280],[  8.83079526 298.16920474] ; [  8.16920474 275.83079526],0
a4,1,0.043087,4.091994,[164 145] ; [129 159],[151.65326633 157.34673367] ; [141.34673367 146.65326633],0
n6,1,0.043374,4.080751,[275  31] ; [242  45],[266.78246206  39.21753794] ; [250.21753794  36.78246206],0
a8,1,0.068362,3.321922,[ 48 233] ; [ 31 236],[ 40.50912409 240.49087591] ; [ 38.49087591 228.50912409],0
v2,1,0.069522,3.294269,[190 110] ; [152 120],[179.37062937 120.62937063] ; [162.62937063 109.37062937],0
v1,1,0.070728,3.266035,[181 120] ; [147 132],[170.22068966 130.77931034] ; [157.77931034 121.22068966],0
b4,1,0.077165,3.123634,[175 135] ; [183 105],[185.58528428 124.41471572] ; [172.41471572 115.58528428],0
d1,1,0.080539,3.054,[230  80] ; [195  93],[220.31772575  89.68227425] ; [204.68227425  83.31772575],0
u2,1,0.083407,2.997238,[30 11] ; [57 42],[25.47857143 15.52142857] ; [61.52142857 37.47857143],0
a7,1,0.088035,2.909943,[222  88] ; [223  64],[231.0720268  78.9279732] ; [213.9279732  73.0720268],0
s4,1,0.091656,2.84505,[ 62 246] ; [ 42 241],[ 54.19966159 253.80033841] ; [ 49.80033841 233.19966159],0
a6,1,0.141244,2.164357,[206 103] ; [208  80],[214.28140704  94.71859296] ; [199.71859296  88.28140704],0
b2,1,0.144605,2.128254,[ 98 120] ; [54 91],[ 91.28374656 126.71625344] ; [60.71625344 84.28374656],0
b3,1,0.144605,2.128254,[ 98 120] ; [54 91],[ 91.28374656 126.71625344] ; [60.71625344 84.28374656],0
p8,1,0.172293,1.862878,[177 128] ; [150 136],[168.75634518 136.24365482] ; [158.24365482 127.75634518],0
r2,1,0.172466,1.861374,[295  12] ; [264  18],[291.36332767  15.63667233] ; [267.63667233  14.36332767],0
b5,1,0.20816,1.584181,[177 133] ; [179 109],[184.54849498 125.45150502] ; [171.45150502 116.54849498],0
p1,1,0.210889,1.565313,[ 29 279] ; [ 19 268],[ 24.84705882 283.15294118] ; [ 23.15294118 263.84705882],0
b1,1,0.234604,1.412731,[120 190] ; [ 98 190],[113.01003344 196.98996656] ; [104.98996656 183.01003344],0
a1,1,0.299781,1.075169,[ 20 290] ; [ 13 275],[ 17.10702341 292.89297659] ; [ 15.89297659 272.10702341],0
v4,1,0.307998,1.039242,[298  10] ; [272  14],[295.55555556  12.44444444] ; [274.44444444  11.55555556],0
n2,1,0.521225,0.411468,[46 13] ; [43 16],[44.5 14.5] ; [44.5 14.5],0
r3,1,0.547357,0.362072,[298  11] ; [274  13],[296.55704698  12.44295302] ; [275.44295302  11.55704698],0
p9,1,0.558572,0.342182,[294  16] ; [269  18],[292.34505863  17.65494137] ; [270.65494137  16.34505863],0
d5,1,0.647711,0.208798,[275  35] ; [252  36],[273.19397993  36.80602007] ; [253.80602007  34.19397993],0
p11,1,0.701074,0.147357,[264  46] ; [242  46],[262.30769231  47.69230769] ; [243.69230769  44.30769231],0
p2,1,0.701591,0.146822,[270  39] ; [246  39],[268.42424242  40.57575758] ; [247.57575758  37.42424242],0
r4,1,0.776688,0.08045,[283  27] ; [261  27],[282.00668896  27.99331104] ; [261.99331104  26.00668896],0
n3,1,0.793077,0.06881,[40 18] ; [42 17],[40.64957265 17.35042735] ; [41.35042735 17.64957265],0
d3,1,0.903869,0.014587,[242  68] ; [226  62],[242.60869565  67.39130435] ; [225.39130435  62.60869565],0
