Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,48.540073,[262  65] ; [109 102],[225.49628253 101.50371747] ; [145.50371747  65.49628253],1
p8,1,4e-06,21.431833,[243  82] ; [116  93],[218.49250936 106.50749064] ; [140.50749064  68.49250936],1
p5,1,1.2e-05,19.160207,[ 62 264] ; [ 12 199],[ 44.92364991 281.07635009] ; [ 29.07635009 181.92364991],1
u1,1,6.2e-05,16.042799,[ 79 248] ; [ 22 190],[ 61.27458256 265.72541744] ; [ 39.72541744 172.27458256],1
v3,1,0.000139,14.521512,[155 163] ; [ 65 139],[134.02298851 183.97701149] ; [ 85.97701149 118.02298851],1
p6,1,0.000221,13.647556,[179 144] ; [ 82 128],[158.16697936 164.83302064] ; [102.83302064 107.16697936],1
a5,1,0.000343,12.819477,[261  66] ; [140  72],[243.27829314  83.72170686] ; [157.72170686  54.27829314],1
p9,1,0.000365,12.703176,[295  30] ; [168  42],[281.26168224  43.73831776] ; [181.73831776  28.26168224],1
s7,1,0.000417,12.454291,[188 123] ; [ 91 113],[168.48349515 142.51650485] ; [110.51650485  93.48349515],1
p10,1,0.001049,10.739169,[290  36] ; [165  45],[276.73507463  49.26492537] ; [178.26492537  31.73507463],0
v1,1,0.002198,9.376098,[200 121] ; [101 106],[182.99431818 138.00568182] ; [118.00568182  88.99431818],0
p12,1,0.002259,9.326351,[ 34 291] ; [  7 205],[ 24.81378026 300.18621974] ; [ 16.18621974 195.81378026],0
v2,1,0.00539,7.743786,[205 114] ; [105  97],[189.80806142 129.19193858] ; [120.19193858  81.80806142],0
a2,1,0.007303,7.196871,[ 97 230] ; [ 41 171],[ 83.72170686 243.27829314] ; [ 54.27829314 157.72170686],0
n4,1,0.011924,6.322176,[269  57] ; [155  56],[257.40037244  68.59962756] ; [166.59962756  44.40037244],0
s5,1,0.012877,6.18595,[135 180] ; [ 67 142],[121.43129771 193.56870229] ; [ 80.56870229 128.43129771],0
r4,1,0.017368,5.658797,[316  11] ; [195  17],[310.01298701  16.98701299] ; [200.98701299  11.01298701],0
p1,1,0.019517,5.454631,[ 38 287] ; [ 12 199],[ 30.31716418 294.68283582] ; [ 19.68283582 191.31716418],0
d1,1,0.022768,5.186082,[211 116] ; [116  96],[198.38404453 128.61595547] ; [128.61595547  83.38404453],0
s8,1,0.026426,4.927939,[170 154] ; [ 90 121],[157.45794393 166.54205607] ; [102.54205607 108.45794393],0
a3,1,0.035097,4.440459,[250  75] ; [145  66],[239.50559701  85.49440299] ; [155.49440299  55.50559701],0
a4,1,0.037755,4.316033,[158 168] ; [ 83 128],[146.30540037 179.69459963] ; [ 94.69459963 116.30540037],0
d2,1,0.037834,4.312463,[171 156] ; [ 91 120],[159.24535316 167.75464684] ; [102.75464684 108.24535316],0
p11,1,0.039074,4.257637,[276  51] ; [164  48],[266.93877551  60.06122449] ; [173.06122449  38.93877551],0
p2,1,0.067351,3.346432,[300  26] ; [184  27],[293.82495345  32.17504655] ; [190.17504655  20.82495345],0
a6,1,0.074541,3.180086,[231  95] ; [134  77],[221.58286778 104.41713222] ; [143.41713222  67.58286778],0
u3,1,0.076102,3.146246,[47 30] ; [30 35],[41.75352113 35.24647887] ; [35.24647887 29.75352113],0
n5,1,0.076814,3.131053,[260  65] ; [155  56],[251.63246269  73.36753731] ; [163.36753731  47.63246269],0
a1,1,0.08507,2.96527,[ 22 305] ; [  7 205],[ 17.59369202 309.40630798] ; [ 11.40630798 200.59369202],0
b2,1,0.096563,2.76141,[ 89 123] ; [40 82],[ 81.88023952 130.11976048] ; [47.11976048 74.88023952],0
b3,1,0.096563,2.76141,[ 89 123] ; [40 82],[ 81.88023952 130.11976048] ; [47.11976048 74.88023952],0
b1,1,0.098391,2.731425,[139 188] ; [ 75 137],[129.82931354 197.17068646] ; [ 84.17068646 127.82931354],0
n6,1,0.130658,2.284671,[289  35] ; [178  32],[283.34831461  40.65168539] ; [183.65168539  26.34831461],0
d4,1,0.151002,2.062095,[275  51] ; [167  43],[268.82835821  57.17164179] ; [173.17164179  36.82835821],0
a7,1,0.151362,2.058471,[244  82] ; [146  65],[236.75977654  89.24022346] ; [153.24022346  57.75977654],0
s6,1,0.162312,1.952553,[228  89] ; [137  70],[220.8110687  96.1889313] ; [144.1889313  62.8110687],0
d5,1,0.180487,1.793612,[274  52] ; [167  43],[268.22014925  57.77985075] ; [172.77985075  37.22014925],0
s1,1,0.24259,1.365479,[  7 319] ; [  8 199],[  9.17448405 316.82551595] ; [  5.82551595 201.17448405],0
u2,1,0.383391,0.759802,[43 33] ; [32 33],[40.42553191 35.57446809] ; [34.57446809 30.42553191],0
u4,1,0.408086,0.684369,[  8 319] ; [  3 209],[  6.67346939 320.32653061] ; [  4.32653061 207.67346939],0
s4,1,0.417654,0.656908,[ 60 264] ; [ 33 176],[ 56.53283302 267.46716698] ; [ 36.46716698 172.53283302],0
a8,1,0.455353,0.557293,[ 44 251] ; [ 34 161],[ 46.95918367 248.04081633] ; [ 31.04081633 163.95918367],0
d3,1,0.461791,0.541551,[235  92] ; [144  65],[231.21828358  95.78171642] ; [147.78171642  61.21828358],0
n2,1,0.463023,0.538578,[33 11] ; [47 11],[34.50980392  9.49019608] ; [45.49019608 12.50980392],0
n3,1,0.468852,0.524679,[36  8] ; [44 14],[34.50980392  9.49019608] ; [45.49019608 12.50980392],0
b4,1,0.480803,0.497041,[189 138] ; [116  96],[185.03710575 141.96289425] ; [119.96289425  92.03710575],0
v4,1,0.529455,0.395438,[317   9] ; [206   4],[318.09328358   7.90671642] ; [204.90671642   5.09328358],0
r1,1,0.561973,0.3363,[276  50] ; [173  36],[273.59626168  52.40373832] ; [175.40373832  33.59626168],0
n1,1,0.658283,0.195615,[16 28] ; [18 38],[14.96 29.04] ; [19.04 36.96],0
b5,1,0.706596,0.141701,[189 138] ; [126  86],[191.1038961 135.8961039] ; [123.8961039  88.1038961],0
s2,1,0.886188,0.020486,[172 153] ; [113  98],[172.80783582 152.19216418] ; [112.19216418  98.80783582],0
s3,1,0.943293,0.00506,[190 133] ; [123  85],[190.39359699 132.60640301] ; [122.60640301  85.39359699],0
r3,1,0.966576,0.001756,[316   9] ; [206   6],[315.92178771   9.07821229] ; [206.07821229   5.92178771],0
