Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,135.504553,[ 90 204] ; [218  57],[159.14235501 134.85764499] ; [148.85764499 126.14235501],1
s2,1,0.0,75.154227,[113 192] ; [207  78],[165.42372881 139.57627119] ; [154.57627119 130.42372881],1
s3,1,0.0,65.969779,[126 176] ; [212  71],[174.48888889 127.51111111] ; [163.51111111 119.48888889],1
s6,1,0.0,62.127487,[161 138] ; [239  45],[205.1457976  93.8542024] ; [194.8542024  89.1457976],1
v3,1,1e-06,23.482398,[ 98 200] ; [146 130],[126.67595819 171.32404181] ; [117.32404181 158.67595819],1
p6,1,2e-06,22.54611,[ 93 208] ; [142 141],[121.12157534 179.87842466] ; [113.87842466 169.12157534],1
s5,1,2e-05,18.163824,[ 81 217] ; [120 151],[105.26889279 192.73110721] ; [ 95.73110721 175.26889279],1
p9,1,3.6e-05,17.082143,[241  60] ; [263  23],[258.439523  42.560477] ; [245.560477  40.439523],1
n6,1,0.000282,13.186572,[254  49] ; [268  19],[268.0779661  34.9220339] ; [253.9220339  33.0779661],1
d1,1,0.000293,13.111835,[201 106] ; [227  61],[220.83361345  86.16638655] ; [207.16638655  80.83361345],1
a3,1,0.000373,12.664408,[221  85] ; [242  45],[238.91736931  67.08263069] ; [224.08263069  62.91736931],1
v1,1,0.00061,11.746294,[149 151] ; [178 101],[169.43005181 130.56994819] ; [157.56994819 121.43005181],1
p3,1,0.000625,11.701128,[141 163] ; [174 114],[161.75675676 142.24324324] ; [153.24324324 134.75675676],1
p4,1,0.000715,11.450445,[172 130] ; [202  85],[191.762309 110.237691] ; [182.237691 104.762309],1
p10,1,0.000843,11.144476,[238  65] ; [253  32],[253.01530612  49.98469388] ; [237.98469388  47.01530612],1
p8,1,0.001,10.826818,[141 161] ; [170 112],[160.82534247 141.17465753] ; [150.17465753 131.82534247],0
p12,1,0.001117,10.62268,[ 16 287] ; [ 37 248],[ 27.31122449 275.68877551] ; [ 25.68877551 259.31122449],0
r4,1,0.002193,9.380432,[266  41] ; [271  17],[277.07394958  29.92605042] ; [259.92605042  28.07394958],0
r1,1,0.003733,8.409405,[238  67] ; [250  37],[251.41891892  53.58108108] ; [236.58108108  50.41891892],0
p7,1,0.004127,8.227094,[178 122] ; [198  82],[194.48275862 105.51724138] ; [181.51724138  98.48275862],0
p5,1,0.005956,7.563442,[ 30 275] ; [ 50 234],[ 41.42614601 263.57385399] ; [ 38.57385399 245.42614601],0
d2,1,0.007356,7.183896,[159 145] ; [182 106],[175.10810811 128.89189189] ; [165.89189189 122.10810811],0
v4,1,0.00817,6.99575,[280  25] ; [278   9],[287.48310811  17.51689189] ; [270.51689189  16.48310811],0
d5,1,0.013765,6.068001,[267  40] ; [268  20],[276.04201681  30.95798319] ; [258.95798319  29.04201681],0
u1,1,0.017125,5.683497,[ 57 250] ; [ 77 211],[ 69.1394958 237.8605042] ; [ 64.8605042 223.1394958],0
u4,1,0.01915,5.487722,[  4 302] ; [ 13 275],[  8.75757576 297.24242424] ; [  8.24242424 279.75757576],0
n5,1,0.019572,5.44964,[248  56] ; [253  33],[258.14237288  45.85762712] ; [242.85762712  43.14237288],0
a5,1,0.022199,5.230149,[235  72] ; [242  46],[246.11596639  60.88403361] ; [230.88403361  57.11596639],0
v2,1,0.025552,4.986105,[162 133] ; [180 101],[175.15625 119.84375] ; [166.84375 114.15625],0
p11,1,0.053215,3.73715,[240  67] ; [243  45],[249.21176471  57.78823529] ; [233.78823529  54.21176471],0
s4,1,0.057316,3.613391,[ 34 266] ; [ 48 238],[ 41.97952218 258.02047782] ; [ 40.02047782 245.97952218],0
r3,1,0.06212,3.479868,[286  18] ; [280   8],[290.64864865  13.35135135] ; [275.35135135  12.64864865],0
u3,1,0.065024,3.40437,[45 40] ; [32 14],[49.96183206 35.03816794] ; [27.03816794 18.96183206],0
u2,1,0.115543,2.476718,[46 37] ; [32 14],[50.18604651 32.81395349] ; [27.81395349 18.18604651],0
a7,1,0.129361,2.300159,[232  75] ; [201  86],[223.78956229  83.21043771] ; [209.21043771  77.78956229],0
p2,1,0.236314,1.402446,[250  53] ; [247  40],[255.23898305  47.76101695] ; [241.76101695  45.23898305],0
a6,1,0.239871,1.381352,[217  90] ; [190  97],[210.35185185  96.64814815] ; [196.64814815  90.35185185],0
a2,1,0.260251,1.267422,[ 80 227] ; [ 87 201],[ 86.16638655 220.83361345] ; [ 80.83361345 207.16638655],0
a8,1,0.289938,1.119908,[ 42 238] ; [ 48 213],[ 46.58040665 233.41959335] ; [ 43.41959335 217.58040665],0
b2,1,0.290031,1.119479,[ 67 109] ; [ 89 116],[ 72.06299213 103.93700787] ; [ 83.93700787 121.06299213],0
b3,1,0.290031,1.119479,[ 67 109] ; [ 89 116],[ 72.06299213 103.93700787] ; [ 83.93700787 121.06299213],0
r2,1,0.423169,0.641498,[282  17] ; [271  12],[284.10137457  14.89862543] ; [268.89862543  14.10137457],0
s1,1,0.536432,0.382192,[  9 295] ; [ 11 272],[ 10.35775128 293.64224872] ; [  9.64224872 273.35775128],0
n3,1,0.608623,0.262185,[47 16] ; [38 16],[45.76923077 17.23076923] ; [39.23076923 14.76923077],0
b4,1,0.629109,0.23327,[184 123] ; [167 121],[181.10420168 125.89579832] ; [169.89579832 118.10420168],0
a4,1,0.66127,0.191984,[156 150] ; [152 136],[158.66666667 147.33333333] ; [149.33333333 138.66666667],0
a1,1,0.71099,0.13729,[ 18 289] ; [ 19 269],[ 19.0907563 287.9092437] ; [ 17.9092437 270.0907563],0
b5,1,0.821788,0.050736,[184 123] ; [170 118],[182.65210084 124.34789916] ; [171.34789916 116.65210084],0
n1,1,0.874534,0.024933,[26 36] ; [23 30],[26.4173913 35.5826087] ; [22.5826087 30.4173913],0
n2,1,0.882392,0.021886,[47 17] ; [39 15],[46.6440678 17.3559322] ; [39.3559322 14.6440678],0
d3,1,0.898529,0.016261,[231  76] ; [218  70],[231.66890756  75.33109244] ; [217.33109244  70.66890756],0
p1,1,0.947969,0.004258,[ 24 281] ; [ 23 264],[ 24.21452703 280.78547297] ; [ 22.78547297 264.21452703],0
b1,1,0.981862,0.000517,[125 182] ; [117 171],[124.86386555 182.13613445] ; [117.13613445 170.86386555],0
