Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.21966,[43  5] ; [10 22],[31.8 16.2] ; [21.2 10.8],1
p11,1,0.000324,12.927768,[36 12] ; [12 22],[28.09756098 19.90243902] ; [19.90243902 14.09756098],1
r2,1,0.013592,6.090315,[40  8] ; [20 14],[35.12195122 12.87804878] ; [24.87804878  9.12195122],0
a7,1,0.015833,5.821291,[32 15] ; [14 20],[26.69135802 20.30864198] ; [19.30864198 14.69135802],0
p2,1,0.033792,4.505182,[35 13] ; [17 17],[30.43902439 17.56097561] ; [21.56097561 12.43902439],0
p8,1,0.040131,4.212336,[22 25] ; [ 8 25],[17.625 29.375] ; [12.375 20.625],0
b1,1,0.047737,3.919237,[19 29] ; [21 13],[23.41463415 24.58536585] ; [16.58536585 17.41463415],0
n5,1,0.074843,3.173482,[22 26] ; [ 9 25],[18.14634146 29.85365854] ; [12.85365854 21.14634146],0
v1,1,0.08183,3.028167,[19 29] ; [ 7 26],[15.40740741 32.59259259] ; [10.59259259 22.40740741],0
s8,1,0.085669,2.953926,[15 33] ; [ 5 29],[11.70731707 36.29268293] ; [ 8.29268293 25.70731707],0
s2,1,0.092289,2.833985,[23 25] ; [10 24],[19.31707317 28.68292683] ; [13.68292683 20.31707317],0
b4,1,0.09935,2.715951,[30 18] ; [15 19],[26.34146341 21.65853659] ; [18.65853659 15.34146341],0
v4,1,0.106935,2.598946,[42  6] ; [25  9],[39.2195122  8.7804878] ; [27.7804878  6.2195122],0
r4,1,0.107873,2.58511,[27 21] ; [13 21],[23.41463415 24.58536585] ; [16.58536585 17.41463415],0
d5,1,0.149161,2.080815,[31 16] ; [17 17],[27.85185185 19.14814815] ; [20.14814815 13.85185185],0
s1,1,0.162737,1.948608,[ 1 47] ; [ 3 31],[ 2.34146341 45.65853659] ; [ 1.65853659 32.34146341],0
s7,1,0.175927,1.831696,[16 32] ; [ 6 25],[13.36708861 34.63291139] ; [ 8.63291139 22.36708861],0
r3,1,0.180836,1.790743,[41  7] ; [25  9],[38.63414634  9.36585366] ; [27.36585366  6.63414634],0
d2,1,0.233339,1.42039,[15 33] ; [15 19],[17.56097561 30.43902439] ; [12.43902439 21.56097561],0
u2,1,0.282813,1.153522,[14 13] ; [ 6 11],[12.27272727 14.72727273] ; [7.72727273 9.27272727],0
p6,1,0.318286,0.995977,[15 33] ; [ 7 26],[13.03703704 34.96296296] ; [ 8.96296296 24.03703704],0
d3,1,0.439619,0.597277,[27 19] ; [17 17],[25.3 20.7] ; [18.7 15.3],0
a6,1,0.477119,0.505442,[25 23] ; [15 19],[23.41463415 24.58536585] ; [16.58536585 17.41463415],0
s6,1,0.488995,0.478737,[23 24] ; [14 20],[21.4691358 25.5308642] ; [15.5308642 18.4691358],0
a3,1,0.491397,0.473465,[21 27] ; [17 16],[22.51851852 25.48148148] ; [15.48148148 17.51851852],0
n2,1,0.517471,0.418931,[14  7] ; [9 7],[13.05405405  7.94594595] ; [9.94594595 6.05405405],0
v3,1,0.545686,0.365103,[ 8 39] ; [ 4 29],[ 7.05 39.95] ; [ 4.95 28.05],0
n6,1,0.547157,0.362436,[30 18] ; [19 15],[28.68292683 19.31707317] ; [20.31707317 13.68292683],0
b5,1,0.547157,0.362436,[30 18] ; [19 15],[28.68292683 19.31707317] ; [20.31707317 13.68292683],0
p4,1,0.547157,0.362436,[18 30] ; [15 19],[19.31707317 28.68292683] ; [13.68292683 20.31707317],0
a4,1,0.551137,0.355284,[10 38] ; [ 9 25],[11.12195122 36.87804878] ; [ 7.87804878 26.12195122],0
d4,1,0.631032,0.230663,[30 18] ; [23 11],[31.02439024 16.97560976] ; [21.97560976 12.02439024],0
p3,1,0.63144,0.230114,[15 33] ; [12 21],[16. 32.] ; [11. 22.],0
s4,1,0.63934,0.219606,[15 33] ; [ 9 25],[14.04878049 33.95121951] ; [ 9.95121951 24.04878049],0
b2,1,0.685795,0.163675,[ 9 15] ; [ 6 13],[ 8.37209302 15.62790698] ; [ 6.62790698 12.37209302],0
b3,1,0.685795,0.163675,[ 9 15] ; [ 6 13],[ 8.37209302 15.62790698] ; [ 6.62790698 12.37209302],0
n1,1,0.73927,0.110769,[ 6 14] ; [ 4 12],[ 5.55555556 14.44444444] ; [ 4.44444444 11.55555556],0
a8,1,0.743386,0.107173,[ 2 44] ; [ 1 33],[ 1.725 44.275] ; [ 1.275 32.725],0
u3,1,0.756855,0.095861,[14 13] ; [8 9],[13.5 13.5] ; [8.5 8.5],0
s5,1,0.77436,0.082183,[13 35] ; [ 8 25],[12.44444444 35.55555556] ; [ 8.55555556 24.44444444],0
n3,1,0.815019,0.054736,[11 10] ; [9 7],[11.35135135  9.64864865] ; [8.64864865 7.35135135],0
p7,1,0.847507,0.03698,[22 24] ; [17 17],[22.425 23.575] ; [16.575 17.425],0
v2,1,0.862968,0.02979,[13 34] ; [10 24],[13.34567901 33.65432099] ; [ 9.65432099 24.34567901],0
a5,1,0.877756,0.023659,[22 26] ; [15 19],[21.65853659 26.34146341] ; [15.34146341 18.65853659],0
s3,1,0.901882,0.015199,[19 29] ; [13 21],[18.73170732 29.26829268] ; [13.26829268 20.73170732],0
d1,1,0.925849,0.008662,[16 32] ; [11 23],[15.80487805 32.19512195] ; [11.19512195 22.80487805],0
p1,1,0.937619,0.006125,[ 4 44] ; [ 3 31],[ 4.09756098 43.90243902] ; [ 2.90243902 31.09756098],0
a2,1,0.945353,0.004698,[ 3 45] ; [ 2 32],[ 2.92682927 45.07317073] ; [ 2.07317073 31.92682927],0
a1,1,0.945353,0.004698,[ 3 45] ; [ 2 32],[ 2.92682927 45.07317073] ; [ 2.07317073 31.92682927],0
