Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.481227,[347  23] ; [5 6],[341.83727034  28.16272966] ; [10.16272966  0.83727034],1
r2,1,0.0,33.780825,[356  10] ; [7 4],[352.40848806  13.59151194] ; [10.59151194  0.40848806],1
r1,1,0.000417,12.455355,[314  55] ; [5 6],[309.76578947  59.23421053] ; [9.23421053 1.76578947],1
a6,1,0.032304,4.582268,[247 120] ; [4 7],[243.6957672 123.3042328] ; [7.3042328 3.6957672],0
d3,1,0.040901,4.180128,[270  98] ; [5 6],[267.01846966 100.98153034] ; [7.98153034 3.01846966],0
s8,1,0.044265,4.046424,[268  99] ; [5 6],[265.05555556 101.94444444] ; [7.94444444 3.05555556],0
d1,1,0.04482,4.025406,[243 127] ; [4 7],[239.8687664 130.1312336] ; [7.1312336 3.8687664],0
s4,1,0.050769,3.815887,[ 77 292] ; [5 6],[ 79.62631579 289.37368421] ; [2.37368421 8.62631579],0
n4,1,0.053519,3.727648,[313  55] ; [7 4],[310.71240106  57.28759894] ; [9.28759894 1.71240106],0
a7,1,0.070323,3.275472,[262 108] ; [5 6],[259.29133858 110.70866142] ; [7.70866142 3.29133858],0
b1,1,0.072869,3.217189,[137 233] ; [7 4],[139.84251969 230.15748031] ; [4.15748031 6.84251969],0
n5,1,0.092602,2.828555,[306  62] ; [7 4],[303.91556728  64.08443272] ; [9.08443272 1.91556728],0
s3,1,0.108907,2.570007,[278  89] ; [6 5],[275.73544974  91.26455026] ; [8.26455026 2.73544974],0
a4,1,0.126051,2.340478,[187 182] ; [3 8],[184.5 184.5] ; [5.5 5.5],0
s2,1,0.1303,2.288933,[276  93] ; [6 5],[273.83684211  95.16315789] ; [8.16315789 2.83684211],0
p11,1,0.141244,2.16435,[301  69] ; [7 4],[299.10761155  70.89238845] ; [8.89238845 2.10761155],0
s6,1,0.164756,1.930018,[313  52] ; [7 3],[311.46666667  53.53333333] ; [8.53333333 1.46666667],0
n2,1,0.17983,1.799028,[63 17] ; [2 2],[61.9047619 18.0952381] ; [3.0952381 0.9047619],0
b4,1,0.240215,1.379329,[203 167] ; [8 3],[204.90813648 165.09186352] ; [6.09186352 4.90813648],0
p8,1,0.258047,1.279207,[212 154] ; [4 6],[210.25531915 155.74468085] ; [5.74468085 4.25531915],0
p4,1,0.287975,1.129064,[256 112] ; [6 5],[254.39577836 113.60422164] ; [7.60422164 3.39577836],0
r3,1,0.332578,0.938833,[357  13] ; [10  1],[356.40419948  13.59580052] ; [10.59580052  0.40419948],0
d5,1,0.338103,0.917612,[307  60] ; [8 3],[305.83333333  61.16666667] ; [9.16666667 1.83333333],0
n6,1,0.347543,0.882407,[328  39] ; [8 2],[327.08753316  39.91246684] ; [8.91246684 1.08753316],0
b5,1,0.392084,0.73247,[216 154] ; [5 6],[214.61942257 155.38057743] ; [6.38057743 4.61942257],0
a5,1,0.399191,0.71076,[299  71] ; [10  1],[300.07874016  69.92125984] ; [8.92125984 2.07874016],0
a2,1,0.417244,0.658066,[109 261] ; [2 9],[107.79527559 262.20472441] ; [3.20472441 7.79527559],0
p1,1,0.446482,0.579566,[ 40 328] ; [2 9],[ 40.78100264 327.21899736] ; [1.21899736 9.78100264],0
b2,1,0.469068,0.52417,[110 143] ; [6 5],[111.16666667 141.83333333] ; [4.83333333 6.16666667],0
b3,1,0.469068,0.52417,[110 143] ; [6 5],[111.16666667 141.83333333] ; [4.83333333 6.16666667],0
s1,1,0.495617,0.464309,[ 17 349] ; [ 1 10],[ 17.47480106 348.52519894] ; [ 0.52519894 10.47480106],0
p2,1,0.595446,0.281919,[322  47] ; [9 2],[321.41842105  47.58157895] ; [9.58157895 1.41842105],0
a1,1,0.597616,0.278607,[ 20 350] ; [ 1 10],[ 20.39370079 349.60629921] ; [ 0.60629921 10.39370079],0
v2,1,0.671109,0.180308,[218 140] ; [6 5],[217.32249322 140.67750678] ; [6.67750678 4.32249322],0
v3,1,0.685317,0.164202,[165 190] ; [4 6],[164.36986301 190.63013699] ; [4.63013699 5.36986301],0
d4,1,0.707833,0.140451,[315  52] ; [9 2],[314.57142857  52.42857143] ; [9.42857143 1.57142857],0
v1,1,0.774533,0.082054,[213 146] ; [7 4],[213.45945946 145.54054054] ; [6.54054054 4.45945946],0
p3,1,0.802722,0.062413,[221 148] ; [7 4],[221.4 147.6] ; [6.6 4.4],0
p12,1,0.810881,0.057259,[ 42 326] ; [ 1 10],[ 41.75197889 326.24802111] ; [1.24802111 9.75197889],0
n3,1,0.830979,0.045559,[56 24] ; [3 1],[56.19047619 23.80952381] ; [2.80952381 1.19047619],0
s5,1,0.838672,0.04145,[165 188] ; [5 5],[165.31680441 187.68319559] ; [4.68319559 5.31680441],0
p6,1,0.842506,0.039477,[177 188] ; [5 6],[176.67553191 188.32446809] ; [5.32446809 5.67553191],0
d2,1,0.910601,0.012607,[207 161] ; [6 5],[206.81794195 161.18205805] ; [6.18205805 4.81794195],0
n1,1,0.92217,0.009545,[38 42] ; [2 2],[38.0952381 41.9047619] ; [1.9047619 2.0952381],0
a8,1,0.943954,0.004942,[ 58 276] ; [2 9],[ 58.08695652 275.91304348] ; [1.91304348 9.08695652],0
p7,1,0.950107,0.003915,[258 101] ; [8 3],[258.09189189 100.90810811] ; [7.90810811 3.09189189],0
p5,1,0.95564,0.003094,[ 64 301] ; [2 9],[ 64.06914894 300.93085106] ; [1.93085106 9.06914894],0
p10,1,0.988729,0.0002,[335  33] ; [10  1],[334.98680739  33.01319261] ; [10.01319261  0.98680739],0
