Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,57.246726,[ 15 117] ; [41 24],[37.52284264 94.47715736] ; [18.47715736 46.52284264],1
s2,1,0.0,29.851357,[34 98] ; [43 22],[51.59390863 80.40609137] ; [25.40609137 39.59390863],1
s6,1,2.6e-05,17.709838,[48 82] ; [43 19],[61.61458333 68.38541667] ; [29.38541667 32.61458333],1
s3,1,8.5e-05,15.446859,[45 84] ; [42 23],[57.85051546 71.14948454] ; [29.14948454 35.85051546],1
s5,1,9e-05,15.32574,[ 16 112] ; [22 37],[ 26.01069519 101.98930481] ; [11.98930481 47.01069519],1
p6,1,0.000372,12.67025,[ 27 101] ; [29 34],[37.52879581 90.47120419] ; [18.47120419 44.52879581],1
s4,1,0.000561,11.90114,[ 20 112] ; [24 41],[ 29.4822335 102.5177665] ; [14.5177665 50.4822335],1
p4,1,0.002051,9.502924,[44 86] ; [37 28],[54. 76.] ; [27. 38.],0
p3,1,0.003213,8.682417,[38 92] ; [33 32],[47.33333333 82.66666667] ; [23.66666667 41.33333333],0
a3,1,0.004689,7.995807,[67 64] ; [47 18],[76.19387755 54.80612245] ; [37.80612245 27.19387755],0
n1,1,0.006022,7.54371,[11 31] ; [15 10],[16.29850746 25.70149254] ; [ 9.70149254 15.29850746],0
p11,1,0.009517,6.723116,[79 53] ; [51 14],[87.10659898 44.89340102] ; [42.89340102 22.10659898],0
v3,1,0.01169,6.357328,[ 29 101] ; [25 38],[36.37305699 93.62694301] ; [17.62694301 45.37305699],0
r2,1,0.01991,5.419731,[95 34] ; [54  7],[101.16315789  27.83684211] ; [47.83684211 13.16315789],0
a5,1,0.01998,5.413647,[60 72] ; [41 24],[67.6751269 64.3248731] ; [33.3248731 31.6751269],0
u3,1,0.020988,5.327781,[20 44] ; [11  7],[24.19512195 39.80487805] ; [ 6.80487805 11.19512195],0
p2,1,0.025142,5.014065,[82 49] ; [51 14],[88.89285714 42.10714286] ; [44.10714286 20.89285714],0
p10,1,0.027775,4.841986,[76 52] ; [49 16],[82.9015544 45.0984456] ; [42.0984456 22.9015544],0
v1,1,0.040273,4.206347,[41 89] ; [29 33],[47.39583333 82.60416667] ; [22.60416667 39.39583333],0
u2,1,0.041002,4.175926,[22 42] ; [11  7],[25.75609756 38.24390244] ; [ 7.24390244 10.75609756],0
p9,1,0.045975,3.982505,[89 40] ; [52 11],[94.734375 34.265625] ; [46.265625 16.734375],0
p7,1,0.052875,3.747869,[55 75] ; [36 27],[61.29533679 68.70466321] ; [29.70466321 33.29533679],0
v2,1,0.060733,3.51725,[43 85] ; [30 33],[48.92146597 79.07853403] ; [24.07853403 38.92146597],0
d1,1,0.065183,3.400335,[45 87] ; [31 34],[50.92385787 81.07614213] ; [25.07614213 39.92385787],0
d5,1,0.073376,3.205845,[82 49] ; [49 16],[87.55612245 43.44387755] ; [43.44387755 21.55612245],0
a2,1,0.087947,2.911557,[ 10 122] ; [10 55],[ 13.40101523 118.59898477] ; [ 6.59898477 58.40101523],0
d4,1,0.097819,2.740743,[84 48] ; [49 16],[89.11675127 42.88324873] ; [43.88324873 21.11675127],0
r3,1,0.108352,2.578098,[100  31] ; [56  9],[104.26530612  26.73469388] ; [51.73469388 13.26530612],0
v4,1,0.15419,2.030299,[102  30] ; [55  9],[105.73469388  26.26530612] ; [51.26530612 12.73469388],0
a1,1,0.162327,1.952409,[ 11 121] ; [ 2 63],[  8.7106599 123.2893401] ; [ 4.2893401 60.7106599],0
u1,1,0.196072,1.671391,[  6 126] ; [ 6 59],[  8.04060914 123.95939086] ; [ 3.95939086 61.04060914],0
p8,1,0.221652,1.493642,[42 88] ; [26 37],[45.80310881 84.19689119] ; [22.19689119 40.80310881],0
n2,1,0.229767,1.442302,[29 14] ; [21  5],[31.15942029 11.84057971] ; [18.84057971  7.15942029],0
d2,1,0.352236,0.865385,[49 81] ; [29 36],[52. 78.] ; [26. 39.],0
a6,1,0.357823,0.845521,[68 64] ; [38 27],[71.02538071 60.97461929] ; [34.97461929 30.02538071],0
r4,1,0.357823,0.845521,[68 64] ; [38 27],[71.02538071 60.97461929] ; [34.97461929 30.02538071],0
s1,1,0.373622,0.791584,[  3 128] ; [ 3 62],[  4.01020408 126.98979592] ; [ 1.98979592 63.01020408],0
n3,1,0.379764,0.771467,[27 16] ; [19  7],[28.66666667 14.33333333] ; [17.33333333  8.66666667],0
p12,1,0.383352,0.759924,[  5 126] ; [ 1 64],[  4.01020408 126.98979592] ; [ 1.98979592 63.01020408],0
n4,1,0.39145,0.734433,[79 53] ; [43 22],[81.74619289 50.25380711] ; [40.25380711 24.74619289],0
a4,1,0.426243,0.633039,[39 92] ; [23 42],[41.43877551 89.56122449] ; [20.56122449 44.43877551],0
b1,1,0.464081,0.536033,[58 74] ; [25 40],[55.6142132 76.3857868] ; [27.3857868 37.6142132],0
p1,1,0.482115,0.494076,[ 12 120] ; [ 8 57],[ 13.40101523 118.59898477] ; [ 6.59898477 58.40101523],0
n5,1,0.483229,0.491567,[82 49] ; [44 21],[84.21428571 46.78571429] ; [41.78571429 23.21428571],0
a8,1,0.503602,0.447337,[ 12 114] ; [ 8 55],[ 13.33333333 112.66666667] ; [ 6.66666667 56.33333333],0
n6,1,0.537026,0.381079,[94 38] ; [49 16],[95.81725888 36.18274112] ; [47.18274112 17.81725888],0
u4,1,0.607195,0.26428,[  1 131] ; [ 1 64],[  1.34010152 130.65989848] ; [ 0.65989848 64.34010152],0
b2,1,0.738046,0.111851,[23 48] ; [18 33],[23.86065574 47.13934426] ; [17.13934426 33.86065574],0
b3,1,0.738046,0.111851,[23 48] ; [18 33],[23.86065574 47.13934426] ; [17.13934426 33.86065574],0
d3,1,0.839236,0.041157,[68 62] ; [35 30],[68.66666667 61.33333333] ; [34.33333333 30.66666667],0
a7,1,0.883425,0.0215,[74 57] ; [36 29],[73.52040816 57.47959184] ; [36.47959184 28.52040816],0
b5,1,0.89295,0.01811,[84 48] ; [42 23],[84.42639594 47.57360406] ; [41.57360406 23.42639594],0
b4,1,0.928416,0.008071,[74 58] ; [36 29],[73.70558376 58.29441624] ; [36.29441624 28.70558376],0
