Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.013782,6.065793,[27 21] ; [22  4],[31.78378378 16.21621622] ; [17.21621622  8.78378378],0
d5,1,0.018037,5.592577,[30 18] ; [23  3],[34.37837838 13.62162162] ; [18.62162162  7.37837838],0
a7,1,0.018227,5.574236,[26 23] ; [21  5],[30.70666667 18.29333333] ; [16.29333333  9.70666667],0
r1,1,0.024641,5.048943,[29 20] ; [22  4],[33.32 15.68] ; [17.68  8.32],0
r4,1,0.035677,4.412484,[35 14] ; [24  2],[38.54666667 10.45333333] ; [20.45333333  5.54666667],0
p6,1,0.041015,4.175412,[12 37] ; [12 13],[15.89189189 33.10810811] ; [ 8.10810811 16.89189189],0
d1,1,0.042833,4.101996,[20 29] ; [17  9],[24.17333333 24.82666667] ; [12.82666667 13.17333333],0
p7,1,0.047604,3.923925,[18 30] ; [16 10],[22.05405405 25.94594595] ; [11.94594595 14.05405405],0
s8,1,0.049259,3.866513,[15 34] ; [14 12],[18.94666667 30.05333333] ; [10.05333333 15.94666667],0
d3,1,0.077801,3.110247,[27 21] ; [20  6],[30.48648649 17.51351351] ; [16.51351351  9.48648649],0
p5,1,0.081492,3.034899,[ 1 48] ; [ 3 23],[ 2.61333333 46.38666667] ; [ 1.38666667 24.61333333],0
n1,1,0.099129,2.719503,[10 12] ; [5 1],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
s4,1,0.107216,2.594784,[ 8 40] ; [ 1 25],[ 5.83783784 42.16216216] ; [ 3.16216216 22.83783784],0
v3,1,0.142213,2.153846,[ 9 36] ; [ 9 16],[11.57142857 33.42857143] ; [ 6.42857143 18.57142857],0
p2,1,0.149011,2.08235,[34 15] ; [22  4],[36.58666667 12.41333333] ; [19.41333333  6.58666667],0
p4,1,0.153893,2.033229,[18 31] ; [14 12],[20.90666667 28.09333333] ; [11.09333333 14.90666667],0
r3,1,0.163364,1.94281,[42  7] ; [25  1],[43.77333333  5.22666667] ; [23.22666667  2.77333333],0
a2,1,0.22214,1.49049,[ 9 40] ; [ 8 18],[11.10666667 37.89333333] ; [ 5.89333333 20.10666667],0
s6,1,0.233004,1.42243,[25 24] ; [17  9],[27.44 21.56] ; [14.56 11.44],0
a1,1,0.234069,1.415965,[ 6 43] ; [ 1 25],[ 4.57333333 44.42666667] ; [ 2.42666667 23.57333333],0
a6,1,0.274838,1.19244,[27 21] ; [18  8],[29.18918919 18.81081081] ; [15.81081081 10.18918919],0
n5,1,0.274838,1.19244,[27 21] ; [18  8],[29.18918919 18.81081081] ; [15.81081081 10.18918919],0
n4,1,0.27612,1.186087,[29 19] ; [19  7],[31.13513514 16.86486486] ; [16.86486486  9.13513514],0
s3,1,0.288045,1.128735,[25 24] ; [16  9],[27.14864865 21.85135135] ; [13.85135135 11.14864865],0
b1,1,0.304458,1.054563,[23 26] ; [ 9 17],[20.90666667 28.09333333] ; [11.09333333 14.90666667],0
b2,1,0.339797,0.911197,[13 20] ; [ 5 14],[11.42307692 21.57692308] ; [ 6.57692308 12.42307692],0
b3,1,0.339797,0.911197,[13 20] ; [ 5 14],[11.42307692 21.57692308] ; [ 6.57692308 12.42307692],0
b5,1,0.352653,0.86389,[37 12] ; [17  9],[35.28 13.72] ; [18.72  7.28],0
p11,1,0.389449,0.740662,[27 22] ; [17  9],[28.74666667 20.25333333] ; [15.25333333 10.74666667],0
u3,1,0.403713,0.697239,[8 9] ; [2 5],[7.08333333 9.91666667] ; [2.91666667 4.08333333],0
a3,1,0.409546,0.680119,[32 16] ; [19  6],[33.53424658 14.46575342] ; [17.46575342  7.53424658],0
p1,1,0.410621,0.677002,[ 3 46] ; [ 3 23],[ 3.92 45.08] ; [ 2.08 23.92],0
d2,1,0.526915,0.400338,[24 24] ; [11 15],[22.7027027 25.2972973] ; [12.2972973 13.7027027],0
v2,1,0.540418,0.374766,[20 27] ; [13 13],[21.24657534 25.75342466] ; [11.75342466 14.24657534],0
v4,1,0.543292,0.369473,[43  6] ; [24  2],[43.77333333  5.22666667] ; [23.22666667  2.77333333],0
a4,1,0.567672,0.326593,[24 25] ; [14 11],[25.16216216 23.83783784] ; [12.83783784 12.16216216],0
d4,1,0.573284,0.317218,[36 12] ; [21  5],[36.97297297 11.02702703] ; [20.02702703  5.97297297],0
s7,1,0.606531,0.265257,[21 27] ; [13 13],[22.05405405 25.94594595] ; [11.94594595 14.05405405],0
s5,1,0.612469,0.256596,[11 34] ; [ 5 21],[10.14084507 34.85915493] ; [ 5.85915493 20.14084507],0
p12,1,0.644192,0.213302,[ 1 48] ; [ 1 25],[ 1.30666667 47.69333333] ; [ 0.69333333 25.30666667],0
r2,1,0.702241,0.146151,[43  5] ; [24  2],[43.45945946  4.54054054] ; [23.54054054  2.45945946],0
u1,1,0.703448,0.14491,[ 6 43] ; [ 4 22],[ 6.53333333 42.46666667] ; [ 3.46666667 22.53333333],0
b4,1,0.71295,0.135349,[28 21] ; [16 10],[28.74666667 20.25333333] ; [15.25333333 10.74666667],0
s2,1,0.722978,0.125657,[19 30] ; [ 9 17],[18.29333333 30.70666667] ; [ 9.70666667 16.29333333],0
n3,1,0.752976,0.099047,[17  5] ; [5 2],[16.68965517  5.31034483] ; [5.31034483 1.68965517],0
u4,1,0.79534,0.06728,[ 3 46] ; [ 2 24],[ 3.26666667 45.73333333] ; [ 1.73333333 24.26666667],0
p3,1,0.863779,0.029435,[16 33] ; [ 9 17],[16.33333333 32.66666667] ; [ 8.66666667 17.33333333],0
v1,1,0.869562,0.026966,[19 28] ; [10 16],[18.67123288 28.32876712] ; [10.32876712 15.67123288],0
n2,1,0.946614,0.004484,[16  6] ; [5 2],[15.93103448  6.06896552] ; [5.06896552 1.93103448],0
a5,1,0.978801,0.000706,[30 19] ; [16 10],[30.05333333 18.94666667] ; [15.94666667 10.05333333],0
s1,1,0.986564,0.000284,[ 2 47] ; [ 1 24],[ 1.98648649 47.01351351] ; [ 1.01351351 23.98648649],0
a8,1,0.992644,8.5e-05,[11 35] ; [ 5 16],[10.98507463 35.01492537] ; [ 5.01492537 15.98507463],0
