Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,55.039953,[77 19] ; [39 90],[49.49333333 46.50666667] ; [66.50666667 62.49333333],1
p8,1,7e-06,20.079449,[55 41] ; [35 92],[38.74439462 57.25560538] ; [51.25560538 75.74439462],1
p7,1,0.00014,14.495545,[73 23] ; [62 60],[59.44954128 36.55045872] ; [75.55045872 46.44954128],1
p6,1,0.000787,11.270951,[38 57] ; [ 25 103],[26.83856502 68.16143498] ; [36.16143498 91.83856502],1
p5,1,0.002618,9.056459,[12 84] ; [  3 125],[ 6.42857143 89.57142857] ; [  8.57142857 119.42857143],0
s5,1,0.008184,6.992861,[39 53] ; [32 94],[29.96330275 62.03669725] ; [41.03669725 84.96330275],0
n4,1,0.008555,6.91347,[78 18] ; [85 45],[69.23893805 26.76106195] ; [93.76106195 36.23893805],0
s7,1,0.009239,6.775942,[45 47] ; [39 85],[35.77777778 56.22222222] ; [48.22222222 75.77777778],0
a5,1,0.021172,5.31255,[69 27] ; [74 56],[60.74336283 35.25663717] ; [82.25663717 47.74336283],0
u1,1,0.022622,5.197278,[20 76] ; [ 13 117],[14.01769912 81.98230088] ; [ 18.98230088 111.01769912],0
p1,1,0.025675,4.977778,[10 86] ; [  4 124],[ 6. 90.] ; [  8. 120.],0
n6,1,0.034556,4.466971,[78 18] ; [88 40],[71.14285714 24.85714286] ; [94.85714286 33.14285714],0
v3,1,0.045868,3.986436,[37 57] ; [33 91],[30.18348624 63.81651376] ; [39.81651376 84.18348624],0
n5,1,0.054635,3.69319,[73 23] ; [82 46],[66.42857143 29.57142857] ; [88.57142857 39.42857143],0
s1,1,0.056045,3.650709,[ 2 94] ; [ 10 116],[ 5.18918919 90.81081081] ; [  6.81081081 119.18918919],0
p10,1,0.057534,3.607081,[76 20] ; [86 41],[69.73991031 26.26008969] ; [92.26008969 34.73991031],0
a4,1,0.08364,2.992705,[46 50] ; [47 82],[39.68 56.32] ; [53.32 75.68],0
s4,1,0.089061,2.891261,[27 68] ; [ 24 104],[21.7264574 73.2735426] ; [29.2735426 98.7264574],0
b1,1,0.094605,2.794224,[43 53] ; [44 86],[36.95575221 59.04424779] ; [50.04424779 79.95575221],0
d2,1,0.126556,2.334246,[47 49] ; [50 79],[41.38666667 54.61333333] ; [55.61333333 73.38666667],0
d5,1,0.142923,2.146202,[74 22] ; [88 41],[69.12 26.88] ; [92.88 36.12],0
s6,1,0.165242,1.925589,[71 23] ; [85 42],[66.35294118 27.64705882] ; [89.64705882 37.35294118],0
n1,1,0.177803,1.815894,[6 5] ; [14 29],[4.07407407 6.92592593] ; [15.92592593 27.07407407],0
r4,1,0.195046,1.679086,[85 11] ; [107  23],[81.55752212 14.44247788] ; [110.44247788  19.55752212],0
a3,1,0.200364,1.639717,[66 30] ; [78 51],[61.44 34.56] ; [82.56 46.44],0
a2,1,0.260662,1.26524,[22 74] ; [ 22 108],[18.69026549 77.30973451] ; [ 25.30973451 104.69026549],0
p9,1,0.278882,1.172531,[77 19] ; [94 33],[73.61434978 22.38565022] ; [97.38565022 29.61434978],0
v2,1,0.279743,1.168338,[49 46] ; [53 67],[45.06976744 49.93023256] ; [56.93023256 63.06976744],0
n2,1,0.29792,1.08348,[10  1] ; [33 10],[8.75925926 2.24074074] ; [34.24074074  8.75925926],0
d1,1,0.319152,0.992417,[50 46] ; [59 71],[46.30088496 49.69911504] ; [62.69911504 67.30088496],0
p2,1,0.345938,0.8883,[80 16] ; [101  28],[77.22666667 18.77333333] ; [103.77333333  25.22666667],0
p11,1,0.369006,0.807009,[71 25] ; [89 41],[67.96460177 28.03539823] ; [92.03539823 37.96460177],0
u3,1,0.385136,0.754243,[18 12] ; [25 25],[16.125 13.875] ; [26.875 23.125],0
p12,1,0.401136,0.704917,[ 7 89] ; [  6 123],[ 5.54666667 90.45333333] ; [  7.45333333 121.54666667],0
a7,1,0.407306,0.686649,[72 24] ; [91 39],[69.23893805 26.76106195] ; [93.76106195 36.23893805],0
a8,1,0.440414,0.595203,[10 84] ; [ 17 103],[11.85981308 82.14018692] ; [ 15.14018692 104.85981308],0
a6,1,0.455005,0.558153,[62 34] ; [77 52],[59.30666667 36.69333333] ; [79.69333333 49.30666667],0
r3,1,0.504498,0.445462,[91  4] ; [120   8],[89.88789238  5.11210762] ; [121.11210762   6.88789238],0
u2,1,0.563215,0.334169,[17 13] ; [25 25],[15.75 14.25] ; [26.25 23.75],0
d3,1,0.56741,0.327035,[66 30] ; [84 45],[64. 32.] ; [86. 43.],0
b5,1,0.571814,0.319657,[54 42] ; [78 52],[56.07079646 39.92920354] ; [75.92920354 54.07079646],0
n3,1,0.58262,0.302019,[9 2] ; [31 11],[8.30188679 2.69811321] ; [31.69811321 10.30188679],0
a1,1,0.674043,0.176909,[ 4 92] ; [  7 123],[ 4.67256637 91.32743363] ; [  6.32743363 123.67256637],0
r2,1,0.741419,0.108883,[91  5] ; [120   8],[90.42857143  5.57142857] ; [120.57142857   7.42857143],0
b2,1,0.74374,0.106866,[15 41] ; [18 43],[15.79487179 40.20512821] ; [17.20512821 43.79487179],0
b3,1,0.74374,0.106866,[15 41] ; [18 43],[15.79487179 40.20512821] ; [17.20512821 43.79487179],0
d4,1,0.811312,0.056994,[77 19] ; [101  27],[76.28571429 19.71428571] ; [101.71428571  26.28571429],0
