Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,87.39508,[ 46 120] ; [224  86],[94.15966387 71.84033613] ; [175.84033613 134.15966387],1
p6,1,0.0,54.177445,[ 28 137] ; [162 152],[65.44885177 99.55114823] ; [124.55114823 189.44885177],1
p3,1,0.0,37.439779,[ 58 108] ; [201 112],[89.75782881 76.24217119] ; [169.24217119 143.75782881],1
p4,1,0.0,33.782408,[82 84] ; [237  76],[110.55114823  55.44885177] ; [208.44885177 104.55114823],1
p2,1,0.0,29.543907,[119  48] ; [284  30],[139.91891892  27.08108108] ; [263.08108108  50.91891892],1
p10,1,0.000618,11.721485,[127  38] ; [278  35],[139.80125523  25.19874477] ; [265.19874477  47.80125523],1
s5,1,0.000924,10.973834,[ 36 122] ; [116 189],[ 51.87041037 106.12958963] ; [100.12958963 204.87041037],1
v1,1,0.001081,10.683959,[77 84] ; [195 112],[93.57264957 67.42735043] ; [178.42735043 128.57264957],0
s6,1,0.001467,10.119925,[99 66] ; [227  79],[114.20382166  50.79617834] ; [211.79617834  94.20382166],0
p9,1,0.001512,10.06356,[132  33] ; [281  30],[143.16176471  21.83823529] ; [269.83823529  41.16176471],0
v4,1,0.00374,8.405895,[153  14] ; [304   8],[159.32985386   7.67014614] ; [297.67014614  14.32985386],0
p11,1,0.00517,7.819106,[122  45] ; [263  51],[133.66943867  33.33056133] ; [251.33056133  62.66943867],0
p5,1,0.005368,7.751017,[ 12 153] ; [ 51 261],[ 21.79245283 143.20754717] ; [ 41.20754717 270.79245283],0
s7,1,0.006411,7.43104,[65 93] ; [161 134],[78.82560706 79.17439294] ; [147.17439294 147.82560706],0
r1,1,0.010257,6.589733,[129  38] ; [268  42],[138.99161426  28.00838574] ; [258.00838574  51.99161426],0
r3,1,0.013009,6.167876,[152  14] ; [301  10],[157.64779874   8.35220126] ; [295.35220126  15.64779874],0
v2,1,0.016647,5.733161,[83 77] ; [192 111],[95.03239741 64.96760259] ; [179.96760259 123.03239741],0
r4,1,0.026979,4.892127,[148  19] ; [296  18],[154.15384615  12.84615385] ; [289.84615385  24.15384615],0
a8,1,0.029242,4.753296,[ 18 131] ; [ 57 221],[ 26.17096019 122.82903981] ; [ 48.82903981 229.17096019],0
s8,1,0.033222,4.534277,[ 63 102] ; [150 160],[73.98947368 91.01052632] ; [139.01052632 170.98947368],0
a3,1,0.048256,3.901046,[112  53] ; [238  74],[121.06918239  43.93081761] ; [228.93081761  83.06918239],0
b4,1,0.067222,3.349587,[108  59] ; [176 138],[98.6029106 68.3970894] ; [185.3970894 128.6029106],0
d2,1,0.112265,2.52205,[93 73] ; [151 161],[84.73640167 81.26359833] ; [159.26359833 152.73640167],0
s1,1,0.122768,2.381651,[  8 156] ; [  7 302],[  5.20084567 158.79915433] ; [  9.79915433 299.20084567],0
s2,1,0.128359,2.312239,[79 84] ; [173 137],[86.84143763 76.15856237] ; [165.15856237 144.84143763],0
v3,1,0.146222,2.111227,[ 60 100] ; [134 167],[67.3318872 92.6681128] ; [126.6681128 174.3318872],0
a6,1,0.179382,1.802734,[126  41] ; [251  60],[131.71338912  35.28661088] ; [245.28661088  65.71338912],0
r2,1,0.207222,1.590728,[156  10] ; [300  11],[158.6918239   7.3081761] ; [297.3081761  13.6918239],0
d5,1,0.212027,1.557529,[135  32] ; [266  46],[139.80584551  27.19415449] ; [261.19415449  50.80584551],0
n2,1,0.272689,1.203171,[36 11] ; [41  7],[38.09473684  8.90526316] ; [38.90526316  9.09473684],0
s3,1,0.27541,1.1896,[88 74] ; [184 125],[93.55414013 68.44585987] ; [178.44585987 130.55414013],0
n1,1,0.300795,1.070664,[24 21] ; [20 27],[21.52173913 23.47826087] ; [22.47826087 24.52173913],0
a2,1,0.359052,0.841208,[ 49 118] ; [105 209],[ 53.46777547 113.53222453] ; [100.53222453 213.46777547],0
