Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,95.453631,[ 42 192] ; [205 144],[ 99.13893654 134.86106346] ; [147.86106346 201.13893654],1
v1,1,0.0,35.604997,[ 98 135] ; [234 115],[132.91408935 100.08591065] ; [199.08591065 149.91408935],1
d5,1,0.00079,11.265601,[198  41] ; [328  29],[210.9295302  28.0704698] ; [315.0704698  41.9295302],1
r1,1,0.001213,10.470506,[182  57] ; [307  48],[196.75252525  42.24747475] ; [292.24747475  62.75252525],0
r3,1,0.003681,8.434735,[221  17] ; [347   8],[227.96627319  10.03372681] ; [340.03372681  14.96627319],0
a5,1,0.006564,7.388604,[173  66] ; [292  65],[186.46812081  52.53187919] ; [278.53187919  78.46812081],0
r4,1,0.006744,7.339891,[209  30] ; [335  22],[218.14765101  20.85234899] ; [325.85234899  31.14765101],0
a3,1,0.010897,6.482063,[169  69] ; [285  71],[181.90572391  56.09427609] ; [272.09427609  83.90572391],0
p7,1,0.012421,6.249814,[144  87] ; [252  97],[157.71724138  73.28275862] ; [238.28275862 110.71724138],0
u1,1,0.015773,5.828036,[ 38 201] ; [ 86 271],[ 49.72483221 189.27516779] ; [ 74.27516779 282.72483221],0
d1,1,0.016267,5.773736,[157  82] ; [267  90],[170.02684564  68.97315436] ; [253.97315436 103.02684564],0
d2,1,0.020522,5.366895,[112 126] ; [202 154],[125.81144781 112.18855219] ; [188.18855219 167.81144781],0
p3,1,0.031588,4.620693,[116 122] ; [206 151],[128.8 109.2] ; [193.2 163.8],0
n6,1,0.037712,4.317978,[200  38] ; [317  36],[208.19966159  29.80033841] ; [308.80033841  44.19966159],0
b1,1,0.040283,4.20593,[ 98 141] ; [117 240],[ 86.21644295 152.78355705] ; [128.78355705 228.21644295],0
s7,1,0.069522,3.294269,[110 120] ; [190 152],[120.62937063 109.37062937] ; [179.37062937 162.62937063],0
n4,1,0.083418,2.997016,[183  56] ; [294  63],[191.28020134  47.71979866] ; [285.71979866  71.28020134],0
n5,1,0.098424,2.730891,[178  60] ; [285  69],[186.13851351  51.86148649] ; [276.86148649  77.13851351],0
p12,1,0.102346,2.668604,[ 17 220] ; [ 40 317],[ 22.74242424 214.25757576] ; [ 34.25757576 322.74242424],0
s8,1,0.105197,2.624926,[106 133] ; [181 173],[115.67116358 123.32883642] ; [171.32883642 182.67116358],0
