Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,56.992331,[93 39] ; [ 50 132],[60.11464968 71.88535032] ; [82.88535032 99.11464968],1
s2,1,0.0,45.771656,[90 48] ; [ 53 138],[59.98176292 78.01823708] ; [ 83.01823708 107.98176292],1
s3,1,0.0,34.685316,[96 41] ; [ 70 119],[69.7607362 67.2392638] ; [96.2392638 92.7607362],1
s6,1,0.0,31.028632,[112  28] ; [95 95],[87.81818182 52.18181818] ; [119.18181818  70.81818182],1
d2,1,0.000503,12.103946,[85 55] ; [ 79 112],[69.36555891 70.63444109] ; [94.63444109 96.36555891],1
p6,1,0.003365,8.598025,[71 68] ; [ 66 123],[58.05792683 80.94207317] ; [ 78.94207317 110.05792683],0
u4,1,0.004123,8.229002,[  8 132] ; [  1 190],[  3.80664653 136.19335347] ; [  5.19335347 185.80664653],0
p12,1,0.006413,7.430562,[ 17 122] ; [  8 183],[ 10.53030303 128.46969697] ; [ 14.46969697 176.53030303],0
a3,1,0.007669,7.109231,[107  33] ; [119  71],[95.87878788 44.12121212] ; [130.12121212  59.87878788],0
a7,1,0.011063,6.455121,[96 43] ; [155  36],[105.72424242  33.27575758] ; [145.27575758  45.72424242],0
d1,1,0.027296,4.872015,[91 49] ; [101  90],[81.20845921 58.79154079] ; [110.79154079  80.20845921],0
b3,1,0.028655,4.788215,[46 60] ; [32 78],[38.27777778 67.72222222] ; [39.72222222 70.27777778],0
b2,1,0.028655,4.788215,[46 60] ; [32 78],[38.27777778 67.72222222] ; [39.72222222 70.27777778],0
p9,1,0.034271,4.481151,[122  16] ; [152  39],[114.93009119  23.06990881] ; [159.06990881  31.93009119],0
u2,1,0.03436,4.476685,[24  9] ; [36 35],[19.03846154 13.96153846] ; [40.96153846 30.03846154],0
p10,1,0.052595,3.756752,[119  19] ; [147  42],[112.25688073  25.74311927] ; [153.74311927  35.25688073],0
p5,1,0.055851,3.656501,[ 17 120] ; [ 12 178],[ 12.14984709 124.85015291] ; [ 16.85015291 173.14984709],0
n4,1,0.071834,3.240601,[117  23] ; [144  47],[110.39274924  29.60725076] ; [150.60725076  40.39274924],0
u1,1,0.086375,2.94066,[ 29 111] ; [ 26 165],[ 23.26283988 116.73716012] ; [ 31.73716012 159.26283988],0
p3,1,0.098057,2.736866,[95 45] ; [112  78],[87.81818182 52.18181818] ; [119.18181818  70.81818182],0
r4,1,0.120816,2.406717,[128  12] ; [164  27],[123.50453172  16.49546828] ; [168.49546828  22.50453172],0
r1,1,0.126584,2.333909,[116  24] ; [145  46],[110.39274924  29.60725076] ; [150.60725076  40.39274924],0
v4,1,0.150631,2.065851,[134   5] ; [177  14],[130.9969697   8.0030303] ; [180.0030303  10.9969697],0
a8,1,0.174041,1.847791,[ 20 104] ; [ 18 150],[ 16.1369863 107.8630137] ; [ 21.8630137 146.1369863],0
r3,1,0.199788,1.643925,[135   5] ; [178  13],[132.38670695   7.61329305] ; [180.61329305  10.38670695],0
p11,1,0.206131,1.59839,[119  21] ; [152  39],[114.6223565  25.3776435] ; [156.3776435  34.6223565],0
a2,1,0.209356,1.575872,[ 36 104] ; [ 38 153],[ 31.29909366 108.70090634] ; [ 42.70090634 148.29909366],0
d4,1,0.229638,1.443101,[116  24] ; [148  43],[111.66163142  28.33836858] ; [152.33836858  38.66163142],0
n5,1,0.230551,1.437458,[113  27] ; [142  47],[108.5106383  31.4893617] ; [146.4893617  42.5106383],0
u3,1,0.265679,1.238923,[22 11] ; [38 31],[19.41176471 13.58823529] ; [40.58823529 28.41176471],0
a5,1,0.267058,1.231797,[108  32] ; [137  54],[103.62537764  36.37462236] ; [141.37462236  49.62537764],0
a6,1,0.30096,1.069934,[93 47] ; [137  54],[97.28096677 42.71903323] ; [132.71903323  58.28096677],0
b1,1,0.306427,1.046012,[53 87] ; [ 83 108],[57.52265861 82.47734139] ; [ 78.47734139 112.52265861],0
b4,1,0.313945,1.014006,[84 56] ; [104  87],[79.51661631 60.48338369] ; [108.48338369  82.51661631],0
v3,1,0.321575,0.982528,[52 79] ; [ 63 121],[47.82539683 83.17460317] ; [ 67.17460317 116.82539683],0
s4,1,0.323534,0.974605,[ 19 121] ; [ 19 170],[ 16.17021277 123.82978723] ; [ 21.82978723 167.17021277],0
r2,1,0.339402,0.91269,[128   9] ; [171  18],[125.65337423  11.34662577] ; [173.34662577  15.65337423],0
n6,1,0.369858,0.80414,[120  20] ; [155  34],[117.0212766  22.9787234] ; [157.9787234  31.0212766],0
s1,1,0.413218,0.669523,[  6 134] ; [  5 184],[  4.68085106 135.31914894] ; [  6.31914894 182.68085106],0
a4,1,0.430189,0.622313,[58 82] ; [ 87 103],[61.51515152 78.48484848] ; [ 83.48484848 106.51515152],0
d3,1,0.512362,0.42924,[95 45] ; [136  55],[97.70392749 42.29607251] ; [133.29607251  57.70392749],0
n3,1,0.519513,0.414861,[20  8] ; [29  8],[21.10769231  6.89230769] ; [27.89230769  9.10769231],0
p8,1,0.616132,0.251342,[86 52] ; [112  76],[83.81595092 54.18404908] ; [114.18404908  73.81595092],0
b5,1,0.646176,0.210755,[83 57] ; [118  73],[85.01510574 54.98489426] ; [115.98489426  75.01510574],0
n2,1,0.662813,0.190125,[18 10] ; [25 11],[18.8125  9.1875] ; [24.1875 11.8125],0
p1,1,0.674483,0.176402,[ 12 127] ; [ 14 176],[ 10.98480243 128.01519757] ; [ 15.01519757 174.98480243],0
a1,1,0.773923,0.082511,[  6 134] ; [  7 184],[  5.49848943 134.50151057] ; [  7.50151057 183.49848943],0
n1,1,0.776633,0.080491,[10 17] ; [15 22],[10.546875 16.453125] ; [14.453125 22.546875],0
v1,1,0.84633,0.037559,[74 59] ; [102  85],[73.15 59.85] ; [102.85  84.15],0
p7,1,0.849273,0.036117,[97 41] ; [131  58],[96.22018349 41.77981651] ; [131.77981651  57.22018349],0
p2,1,0.909976,0.012784,[123  16] ; [168  21],[123.32012195  15.67987805] ; [167.67987805  21.32012195],0
v2,1,0.915135,0.011356,[75 57] ; [104  81],[74.5362776 57.4637224] ; [104.4637224  80.5362776],0
d5,1,0.949168,0.004064,[114  26] ; [155  36],[113.77643505  26.22356495] ; [155.22356495  35.77643505],0
