Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-05,19.449256,[40 26] ; [25 71],[26.48148148 39.51851852] ; [38.51851852 57.48148148],1
p3,1,0.000138,14.525967,[41 26] ; [31 68],[29.06024096 37.93975904] ; [42.93975904 56.06024096],1
v3,1,0.000212,13.720566,[32 34] ; [20 76],[21.18518519 44.81481481] ; [30.81481481 65.18518519],1
s6,1,0.000546,11.951811,[43 20] ; [40 59],[32.27777778 30.72222222] ; [50.72222222 48.27777778],1
p9,1,0.002402,9.213782,[61  7] ; [67 29],[53.07317073 14.92682927] ; [74.92682927 21.07317073],0
p10,1,0.004243,8.176715,[57 10] ; [63 34],[49.02439024 17.97560976] ; [70.97560976 26.02439024],0
n5,1,0.004901,7.91567,[54 14] ; [58 41],[45.60479042 22.39520958] ; [66.39520958 32.60479042],0
s3,1,0.014828,5.936807,[39 29] ; [37 60],[31.32121212 36.67878788] ; [44.67878788 52.32121212],0
s2,1,0.023897,5.102067,[36 32] ; [35 64],[28.91017964 39.08982036] ; [42.08982036 56.91017964],0
n4,1,0.025297,5.003442,[50 18] ; [56 43],[43.16167665 24.83832335] ; [62.83832335 36.16167665],0
p4,1,0.032393,4.577599,[38 29] ; [39 59],[31.26666667 35.73333333] ; [45.73333333 52.26666667],0
s8,1,0.033033,4.544077,[27 41] ; [24 75],[20.76646707 47.23353293] ; [30.23353293 68.76646707],0
p2,1,0.040527,4.195702,[54 13] ; [64 33],[48.20731707 18.79268293] ; [69.79268293 27.20731707],0
d4,1,0.058962,3.566346,[52 16] ; [62 37],[46.41916168 21.58083832] ; [67.58083832 31.41916168],0
p5,1,0.063684,3.438746,[ 9 59] ; [ 5 93],[ 5.73493976 62.26506024] ; [ 8.26506024 89.73493976],0
d5,1,0.087647,2.917065,[54 14] ; [66 32],[49.15662651 18.84337349] ; [70.84337349 27.15662651],0
b4,1,0.08967,2.88028,[46 22] ; [54 45],[40.71856287 27.28143713] ; [59.28143713 39.71856287],0
s5,1,0.091844,2.84175,[21 42] ; [20 74],[16.4522293 46.5477707] ; [24.5477707 69.4522293],0
s7,1,0.095581,2.777778,[29 35] ; [31 65],[24. 40.] ; [36. 60.],0
a6,1,0.122699,2.382532,[33 35] ; [60 39],[37.86826347 30.13173653] ; [55.13173653 43.86826347],0
a7,1,0.152668,2.045389,[45 23] ; [54 44],[40.55421687 27.44578313] ; [58.44578313 39.55421687],0
p6,1,0.15939,1.980001,[27 39] ; [29 67],[22.81481481 43.18518519] ; [33.18518519 62.81481481],0
a1,1,0.177595,1.817631,[ 3 65] ; [10 89],[ 5.29341317 62.70658683] ; [ 7.70658683 91.29341317],0
p12,1,0.180988,1.789491,[ 4 63] ; [ 2 97],[ 2.42168675 64.57831325] ; [ 3.57831325 95.42168675],0
b5,1,0.188427,1.729874,[46 22] ; [57 42],[41.94011976 26.05988024] ; [61.05988024 37.94011976],0
r4,1,0.225625,1.46823,[50 18] ; [64 35],[46.41916168 21.58083832] ; [67.58083832 31.41916168],0
n6,1,0.231277,1.432994,[56 12] ; [73 25],[52.84337349 15.15662651] ; [76.15662651 21.84337349],0
p8,1,0.261999,1.258161,[31 35] ; [37 60],[27.53374233 38.46625767] ; [40.46625767 56.53374233],0
u2,1,0.281191,1.161326,[14 13] ; [15 24],[11.86363636 15.13636364] ; [17.13636364 21.86363636],0
v4,1,0.287712,1.130298,[62  6] ; [84 14],[59.80722892  8.19277108] ; [86.19277108 11.80722892],0
a5,1,0.289365,1.122575,[40 28] ; [50 49],[36.64670659 31.35329341] ; [53.35329341 45.64670659],0
n1,1,0.309762,1.031692,[8 8] ; [13 24],[6.33962264 9.66037736] ; [14.66037736 22.33962264],0
u1,1,0.351641,0.867526,[ 5 63] ; [ 4 95],[ 3.66467066 64.33532934] ; [ 5.33532934 93.66467066],0
d2,1,0.36684,0.81434,[24 44] ; [41 56],[26.78787879 41.21212121] ; [38.21212121 58.78787879],0
p11,1,0.382489,0.762687,[49 19] ; [65 34],[46.41916168 21.58083832] ; [67.58083832 31.41916168],0
p7,1,0.398053,0.7142,[38 29] ; [48 48],[35.34969325 31.65030675] ; [50.65030675 45.34969325],0
n2,1,0.46471,0.534528,[13  3] ; [28 11],[11.92727273  4.07272727] ; [29.07272727  9.92727273],0
p1,1,0.485681,0.486081,[ 6 62] ; [12 86],[ 7.37349398 60.62650602] ; [10.62650602 87.37349398],0
d1,1,0.505536,0.443296,[31 37] ; [40 59],[28.91017964 39.08982036] ; [42.08982036 56.91017964],0
d3,1,0.506752,0.440767,[40 28] ; [52 45],[37.91515152 30.08484848] ; [54.08484848 42.91515152],0
b1,1,0.580781,0.304973,[29 39] ; [38 61],[27.28143713 40.71856287] ; [39.71856287 59.28143713],0
u3,1,0.60374,0.269392,[14 14] ; [17 22],[12.95522388 15.04477612] ; [18.04477612 20.95522388],0
r3,1,0.670652,0.180841,[58 10] ; [82 17],[57.00598802 10.99401198] ; [82.99401198 16.00598802],0
s1,1,0.698655,0.149875,[ 2 66] ; [ 4 94],[ 2.45783133 65.54216867] ; [ 3.54216867 94.45783133],0
s4,1,0.741213,0.109064,[13 55] ; [21 78],[13.84431138 54.15568862] ; [20.15568862 78.84431138],0
n3,1,0.767884,0.08711,[10  6] ; [26 13],[10.47272727  5.52727273] ; [25.52727273 13.47272727],0
u4,1,0.788102,0.072241,[ 1 67] ; [ 1 98],[ 0.81437126 67.18562874] ; [ 1.18562874 97.81437126],0
a4,1,0.80161,0.063134,[23 45] ; [35 63],[23.75903614 44.24096386] ; [34.24096386 63.75903614],0
a3,1,0.81739,0.053316,[40 28] ; [60 39],[40.71856287 27.28143713] ; [59.28143713 39.71856287],0
a2,1,0.944421,0.00486,[ 8 60] ; [12 87],[ 8.14371257 59.85628743] ; [11.85628743 87.14371257],0
b3,1,0.982187,0.000499,[15 26] ; [20 35],[14.94791667 26.05208333] ; [20.05208333 34.94791667],0
b2,1,0.982187,0.000499,[15 26] ; [20 35],[14.94791667 26.05208333] ; [20.05208333 34.94791667],0
a8,1,1.0,0.0,[ 4 60] ; [ 6 90],[ 4. 60.] ; [ 6. 90.],0
