Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.846739,[33 59] ; [121  39],[56.22222222 35.77777778] ; [97.77777778 62.22222222],1
s8,1,0.0,38.358066,[31 62] ; [117  43],[54.40316206 38.59683794] ; [93.59683794 66.40316206],1
s3,1,2e-06,22.53974,[38 54] ; [114  45],[55.71314741 36.28685259] ; [96.28685259 62.71314741],1
a3,1,0.000205,13.7877,[57 36] ; [131  28],[69.38095238 23.61904762] ; [118.61904762  40.38095238],1
s5,1,0.000261,13.328425,[27 62] ; [82 68],[40.58995816 48.41004184] ; [68.41004184 81.58995816],1
s6,1,0.000796,11.250389,[59 30] ; [133  24],[69.46341463 19.53658537] ; [122.53658537  34.46341463],1
n6,1,0.005724,7.635349,[77 15] ; [150   9],[83.20318725  8.79681275] ; [143.79681275  15.20318725],0
p5,1,0.022511,5.205845,[13 80] ; [ 42 118],[20.2173913 72.7826087] ; [ 34.7826087 125.2173913],0
v3,1,0.023518,5.129833,[29 60] ; [74 82],[37.41632653 51.58367347] ; [65.58367347 90.41632653],0
p11,1,0.038752,4.271711,[85  8] ; [131  29],[79.39920949 13.60079051] ; [136.60079051  23.39920949],0
u2,1,0.040487,4.197367,[17 19] ; [21  8],[21.04615385 14.95384615] ; [16.95384615 12.04615385],0
n5,1,0.043057,4.093179,[70 22] ; [137  22],[75.87250996 16.12749004] ; [131.12749004  27.87250996],0
b4,1,0.046361,3.968415,[63 30] ; [88 72],[55.50592885 37.49407115] ; [95.49407115 64.50592885],0
p3,1,0.077406,3.118548,[62 31] ; [123  37],[68.00395257 24.99604743] ; [116.99604743  43.00395257],0
u1,1,0.079186,3.08154,[17 76] ; [ 45 115],[22.79051383 70.20948617] ; [ 39.20948617 120.79051383],0
u3,1,0.086729,2.934057,[18 17] ; [21  8],[21.328125 13.671875] ; [17.671875 11.328125],0
s1,1,0.107059,2.597101,[ 1 91] ; [  8 152],[ 3.28571429 88.71428571] ; [  5.71428571 154.28571429],0
u4,1,0.107059,2.597101,[ 1 91] ; [  8 152],[ 3.28571429 88.71428571] ; [  5.71428571 154.28571429],0
a5,1,0.114924,2.485164,[69 24] ; [132  28],[73.88537549 19.11462451] ; [127.11462451  32.88537549],0
n4,1,0.141167,2.165189,[75 18] ; [140  20],[79.03162055 13.96837945] ; [135.96837945  24.03162055],0
p12,1,0.144306,2.131428,[ 9 84] ; [ 26 134],[12.86561265 80.13438735] ; [ 22.13438735 137.86561265],0
d2,1,0.162321,1.952466,[48 45] ; [97 63],[53.30039526 39.69960474] ; [91.69960474 68.30039526],0
a1,1,0.184432,1.761543,[ 4 89] ; [ 14 146],[ 6.61660079 86.38339921] ; [ 11.38339921 148.61660079],0
a7,1,0.189483,1.721632,[73 19] ; [115  45],[68.63492063 23.36507937] ; [119.36507937  40.63492063],0
a2,1,0.196801,1.665956,[22 71] ; [ 50 110],[26.46640316 66.53359684] ; [ 45.53359684 114.46640316],0
r2,1,0.197726,1.659089,[84  6] ; [153   5],[86.00806452  3.99193548] ; [150.99193548   7.00806452],0
a8,1,0.205949,1.59968,[ 9 74] ; [ 25 122],[12.26956522 70.73043478] ; [ 21.73043478 125.26956522],0
b2,1,0.226374,1.463501,[22 34] ; [56 58],[25.69411765 30.30588235] ; [52.30588235 61.69411765],0
b3,1,0.226374,1.463501,[22 34] ; [56 58],[25.69411765 30.30588235] ; [52.30588235 61.69411765],0
v4,1,0.226792,1.46087,[87  5] ; [156   4],[88.71428571  3.28571429] ; [154.28571429   5.71428571],0
v2,1,0.237028,1.398185,[48 41] ; [98 61],[52.39516129 36.60483871] ; [93.60483871 65.39516129],0
v1,1,0.26042,1.266521,[53 37] ; [105  54],[57.10843373 32.89156627] ; [100.89156627  58.10843373],0
s4,1,0.296913,1.08801,[17 71] ; [ 40 119],[20.30769231 67.69230769] ; [ 36.69230769 122.30769231],0
r1,1,0.311494,1.024331,[73 19] ; [135  25],[75.93650794 16.06349206] ; [132.06349206  27.93650794],0
d1,1,0.313684,1.015101,[60 33] ; [113  47],[63.59288538 29.40711462] ; [109.40711462  50.59288538],0
n1,1,0.315624,1.006993,[4 8] ; [18 18],[5.5 6.5] ; [16.5 19.5],0
p7,1,0.331331,0.943689,[77 15] ; [140  19],[79.53784861 12.46215139] ; [137.46215139  21.53784861],0
b5,1,0.366276,0.81626,[56 37] ; [87 73],[52.56521739 40.43478261] ; [90.43478261 69.56521739],0
b1,1,0.384267,0.757005,[43 50] ; [65 95],[39.69960474 53.30039526] ; [68.30039526 91.69960474],0
d3,1,0.405805,0.691058,[69 24] ; [126  34],[71.6798419 21.3201581] ; [123.3201581  36.6798419],0
n3,1,0.422006,0.644722,[9 2] ; [25 11],[7.95744681 3.04255319] ; [26.04255319  9.95744681],0
p9,1,0.425724,0.634459,[84  9] ; [149  11],[85.64822134  7.35177866] ; [147.35177866  12.64822134],0
p8,1,0.497561,0.460134,[72 21] ; [117  42],[69.75 23.25] ; [119.25  39.75],0
d4,1,0.522473,0.409008,[78 15] ; [138  21],[79.71428571 13.28571429] ; [136.28571429  22.71428571],0
a4,1,0.578289,0.309008,[49 43] ; [91 69],[51.11111111 40.88888889] ; [88.88888889 71.11111111],0
p2,1,0.615258,0.252589,[85  8] ; [149  11],[86.01581028  6.98418972] ; [147.98418972  12.01581028],0
d5,1,0.789874,0.071008,[79 14] ; [137  22],[79.71428571 13.28571429] ; [136.28571429  22.71428571],0
r3,1,0.814941,0.054783,[88  4] ; [154   6],[88.34920635  3.65079365] ; [153.65079365   6.34920635],0
r4,1,0.845805,0.03782,[86  7] ; [149  11],[86.38339921  6.61660079] ; [148.61660079  11.38339921],0
n2,1,0.85732,0.032323,[8 4] ; [25 11],[8.25 3.75] ; [24.75 11.25],0
p1,1,0.915115,0.011361,[13 80] ; [ 23 136],[13.28571429 79.71428571] ; [ 22.71428571 136.28571429],0
p10,1,0.924003,0.0091,[80 11] ; [140  20],[79.76095618 11.23904382] ; [140.23904382  19.76095618],0
a6,1,0.981963,0.000511,[60 33] ; [103  57],[59.91699605 33.08300395] ; [103.08300395  56.91699605],0
