Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000688,11.522727,[7 3] ; [ 9 41],[2.66666667 7.33333333] ; [13.33333333 36.66666667],1
p3,1,0.009023,6.818182,[6 4] ; [10 40],[2.66666667 7.33333333] ; [13.33333333 36.66666667],0
n4,1,0.011023,6.461538,[3 7] ; [36 14],[6.5 3.5] ; [32.5 17.5],0
u2,1,0.012419,6.25,[3 2] ; [ 2 18],[1. 4.] ; [ 4. 16.],0
s1,1,0.020921,5.333333,[3 7] ; [ 3 47],[1. 9.] ; [ 5. 45.],0
p4,1,0.023342,5.142857,[6 4] ; [12 38],[3. 7.] ; [15. 35.],0
r4,1,0.0455,4.0,[5 5] ; [10 40],[2.5 7.5] ; [12.5 37.5],0
n5,1,0.046499,3.963429,[3 7] ; [32 18],[5.83333333 4.16666667] ; [29.16666667 20.83333333],0
p6,1,0.055704,3.660878,[3 7] ; [ 4 44],[1.20689655 8.79310345] ; [ 5.79310345 42.20689655],0
s6,1,0.067577,3.340909,[5 5] ; [11 39],[2.66666667 7.33333333] ; [13.33333333 36.66666667],0
a7,1,0.081723,3.030303,[7 3] ; [20 30],[4.5 5.5] ; [22.5 27.5],0
b1,1,0.081723,3.030303,[3 7] ; [30 20],[5.5 4.5] ; [27.5 22.5],0
v3,1,0.095641,2.776766,[3 7] ; [ 5 44],[1.3559322 8.6440678] ; [ 6.6440678 42.3559322],0
v1,1,0.104533,2.634983,[5 5] ; [12 37],[2.88135593 7.11864407] ; [14.11864407 34.88135593],0
s2,1,0.123179,2.376432,[4 6] ; [ 9 41],[2.16666667 7.83333333] ; [10.83333333 39.16666667],0
r2,1,0.148574,2.086826,[8 2] ; [26 21],[5.96491228 4.03508772] ; [28.03508772 18.96491228],0
d1,1,0.157299,2.0,[2 8] ; [22 28],[4. 6.] ; [20. 30.],0
r1,1,0.157299,2.0,[6 4] ; [18 32],[4. 6.] ; [20. 30.],0
d5,1,0.19768,1.659429,[4 6] ; [31 19],[5.83333333 4.16666667] ; [29.16666667 20.83333333],0
r3,1,0.225082,1.471671,[7 3] ; [24 25],[5.25423729 4.74576271] ; [25.74576271 23.25423729],0
d2,1,0.272258,1.205336,[3 7] ; [24 25],[4.57627119 5.42372881] ; [22.42372881 26.57627119],0
a5,1,0.351294,0.868778,[7 3] ; [27 23],[5.66666667 4.33333333] ; [28.33333333 21.66666667],0
p2,1,0.361678,0.832059,[5 5] ; [17 32],[3.72881356 6.27118644] ; [18.27118644 30.72881356],0
p11,1,0.405841,0.690952,[5 5] ; [18 32],[3.83333333 6.16666667] ; [19.16666667 30.83333333],0
b2,1,0.427392,0.629899,[1 4] ; [13 21],[1.79487179 3.20512821] ; [12.20512821 21.79487179],0
b3,1,0.427392,0.629899,[1 4] ; [13 21],[1.79487179 3.20512821] ; [12.20512821 21.79487179],0
d3,1,0.488422,0.48,[6 4] ; [24 26],[5. 5.] ; [25. 25.],0
a3,1,0.510222,0.433613,[5 5] ; [30 19],[5.93220339 4.06779661] ; [29.06779661 19.93220339],0
v2,1,0.562589,0.335242,[4 6] ; [15 34],[3.22033898 6.77966102] ; [15.77966102 33.22033898],0
s5,1,0.612093,0.257138,[1 9] ; [ 8 41],[1.52542373 8.47457627] ; [ 7.47457627 41.52542373],0
s4,1,0.627626,0.235294,[2 8] ; [ 7 43],[1.5 8.5] ; [ 7.5 42.5],0
p9,1,0.628322,0.234343,[5 5] ; [20 28],[4.31034483 5.68965517] ; [20.68965517 27.31034483],0
n2,1,0.635788,0.224293,[1 2] ; [11 12],[1.38461538 1.61538462] ; [10.61538462 12.38461538],0
p5,1,0.643429,0.214286,[1 9] ; [ 3 47],[0.66666667 9.33333333] ; [ 3.33333333 46.66666667],0
n3,1,0.691545,0.157418,[1 2] ; [10 12],[1.32 1.68] ; [ 9.68 12.32],0
p1,1,0.734095,0.115385,[1 9] ; [ 7 43],[1.33333333 8.66666667] ; [ 6.66666667 43.33333333],0
p10,1,0.749443,0.102,[4 6] ; [17 32],[3.55932203 6.44067797] ; [17.44067797 31.55932203],0
b4,1,0.810627,0.057416,[6 4] ; [32 18],[6.33333333 3.66666667] ; [31.66666667 18.33333333],0
a6,1,0.816961,0.053571,[5 5] ; [23 27],[4.66666667 5.33333333] ; [23.33333333 26.66666667],0
s3,1,0.870022,0.026775,[3 7] ; [16 33],[3.22033898 6.77966102] ; [15.77966102 33.22033898],0
d4,1,0.901225,0.015404,[7 3] ; [34 16],[6.83333333 3.16666667] ; [34.16666667 15.83333333],0
s7,1,0.974979,0.000984,[2 8] ; [ 9 37],[1.96428571 8.03571429] ; [ 9.03571429 36.96428571],0
n6,1,0.979939,0.000632,[4 5] ; [22 27],[4.03448276 4.96551724] ; [21.96551724 27.03448276],0
b5,1,1.0,0.0,[5 5] ; [25 25],[5. 5.] ; [25. 25.],0
