Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,52.574642,[354  34] ; [37 27],[335.63716814  52.36283186] ; [55.36283186  8.63716814],1
p9,1,0.0,45.113511,[361  29] ; [40 23],[345.23178808  44.76821192] ; [55.76821192  7.23178808],1
p7,1,4.1e-05,16.832821,[329  57] ; [41 23],[317.37777778  68.62222222] ; [52.62222222 11.37777778],1
n5,1,0.001036,10.761614,[315  75] ; [40 24],[304.95594714  85.04405286] ; [50.04405286 13.95594714],0
p2,1,0.00118,10.520751,[365  26] ; [52 12],[358.34505495  32.65494505] ; [58.65494505  5.34505495],0
n6,1,0.002165,9.403887,[346  44] ; [47 16],[338.34437086  51.65562914] ; [54.65562914  8.34437086],0
p4,1,0.025044,5.020862,[291 100] ; [39 25],[283.58241758 107.41758242] ; [46.41758242 17.58241758],0
a3,1,0.025115,5.015944,[279 113] ; [36 27],[271.38461538 120.61538462] ; [43.61538462 19.38461538],0
n4,1,0.030911,4.657908,[316  76] ; [44 20],[309.47368421  82.52631579] ; [50.52631579 13.47368421],0
b5,1,0.056864,3.626556,[214 179] ; [43 21],[221.00875274 171.99124726] ; [35.99124726 28.00875274],0
a6,1,0.058422,3.581611,[267 124] ; [36 28],[260.38021978 130.61978022] ; [42.61978022 21.38021978],0
v2,1,0.066745,3.361321,[232 150] ; [30 32],[225.41441441 156.58558559] ; [36.58558559 25.41441441],0
n1,1,0.068657,3.314835,[18 35] ; [10  7],[21.2 31.8] ; [ 6.8 10.2],0
s8,1,0.087531,2.91921,[200 190] ; [25 38],[193.70860927 196.29139073] ; [31.29139073 31.70860927],0
p3,1,0.09777,2.741548,[250 141] ; [34 30],[244.05274725 146.94725275] ; [39.94725275 24.05274725],0
p12,1,0.119373,2.425528,[ 43 347] ; [ 3 61],[ 39.5154185 350.4845815] ; [ 6.4845815 57.5154185],0
v1,1,0.126564,2.334149,[231 153] ; [32 32],[225.42857143 158.57142857] ; [37.57142857 26.42857143],0
s5,1,0.139052,2.188416,[149 229] ; [18 43],[143.79498861 234.20501139] ; [23.20501139 37.79498861],0
a8,1,0.191155,1.708696,[ 58 302] ; [ 5 49],[ 54.7826087 305.2173913] ; [ 8.2173913 45.7826087],0
u3,1,0.25321,1.305504,[64 49] ; [12 15],[61.34285714 51.65714286] ; [14.65714286 12.34285714],0
a5,1,0.256975,1.284981,[302  91] ; [45 19],[298.404814  94.595186] ; [48.595186 15.404814],0
n3,1,0.260916,1.263889,[39 13] ; [11  7],[37.14285714 14.85714286] ; [12.85714286  5.14285714],0
u4,1,0.266013,1.237192,[  9 384] ; [ 3 61],[ 10.31947484 382.68052516] ; [ 1.68052516 62.31947484],0
b3,1,0.271334,1.209991,[ 92 150] ; [ 8 21],[ 89.29889299 152.70110701] ; [10.70110701 18.29889299],0
b2,1,0.271334,1.209991,[ 92 150] ; [ 8 21],[ 89.29889299 152.70110701] ; [10.70110701 18.29889299],0
a7,1,0.311284,1.025221,[293  99] ; [44 20],[289.70175439 102.29824561] ; [47.29824561 16.70175439],0
u2,1,0.355375,0.854171,[64 50] ; [13 15],[61.81690141 52.18309859] ; [15.18309859 12.81690141],0
d4,1,0.373147,0.793158,[329  62] ; [51 13],[326.54945055  64.45054945] ; [53.45054945 10.54945055],0
r1,1,0.397257,0.716614,[328  64] ; [50 13],[325.66153846  66.33846154] ; [52.33846154 10.66153846],0
r2,1,0.39805,0.714208,[365  22] ; [62  2],[366.40576497  20.59423503] ; [60.59423503  3.40576497],0
b1,1,0.417749,0.656639,[145 248] ; [27 37],[147.91247265 245.08752735] ; [24.08752735 39.91247265],0
a1,1,0.451552,0.566754,[ 21 372] ; [ 2 62],[ 19.77899344 373.22100656] ; [ 3.22100656 60.77899344],0
d5,1,0.479485,0.500034,[320  71] ; [50 14],[317.95604396  73.04395604] ; [52.04395604 11.95604396],0
v4,1,0.504058,0.446383,[378  12] ; [61  3],[377.11453744  12.88546256] ; [61.88546256  2.11453744],0
p6,1,0.505042,0.444326,[190 198] ; [28 35],[187.54767184 200.45232816] ; [30.45232816 32.54767184],0
p5,1,0.5155,0.422886,[ 68 324] ; [ 9 55],[ 66.19298246 325.80701754] ; [10.80701754 53.19298246],0
s6,1,0.561872,0.336474,[270 111] ; [41 20],[268.07918552 112.92081448] ; [42.92081448 18.07918552],0
a2,1,0.601501,0.272739,[ 85 308] ; [12 52],[ 83.41575492 309.58424508] ; [13.58424508 50.41575492],0
v3,1,0.601644,0.272523,[168 215] ; [25 37],[166.11011236 216.88988764] ; [26.88988764 35.11011236],0
r4,1,0.603727,0.269412,[369  24] ; [59  5],[368.06126915  24.93873085] ; [59.93873085  4.06126915],0
d2,1,0.622175,0.242823,[183 209] ; [32 32],[184.8245614 207.1754386] ; [30.1754386 33.8245614],0
p1,1,0.638776,0.220347,[ 45 345] ; [ 6 57],[ 43.90728477 346.09271523] ; [ 7.09271523 55.90728477],0
s3,1,0.717304,0.131091,[221 167] ; [38 26],[222.32743363 165.67256637] ; [36.67256637 27.32743363],0
d3,1,0.748557,0.102748,[274 118] ; [46 18],[275.0877193 116.9122807] ; [44.9122807 19.0877193],0
n2,1,0.757297,0.095501,[43 10] ; [14  4],[42.54929577 10.45070423] ; [14.45070423  3.54929577],0
s7,1,0.773922,0.082512,[198 177] ; [31 30],[196.96100917 178.03899083] ; [32.03899083 28.96100917],0
u1,1,0.775026,0.081686,[ 62 331] ; [11 53],[ 62.77680525 330.22319475] ; [10.22319475 53.77680525],0
s1,1,0.795436,0.067215,[ 10 380] ; [ 2 62],[ 10.30837004 379.69162996] ; [ 1.69162996 62.30837004],0
a4,1,0.795874,0.066921,[166 226] ; [26 38],[165.05263158 226.94736842] ; [26.94736842 37.05263158],0
s4,1,0.85537,0.033223,[ 64 323] ; [11 52],[ 64.5 322.5] ; [10.5 52.5],0
s2,1,0.901187,0.015416,[201 189] ; [33 30],[201.45695364 188.54304636] ; [32.54304636 30.45695364],0
b4,1,0.967768,0.001633,[220 173] ; [36 28],[220.1487965 172.8512035] ; [35.8512035 28.1487965],0
d1,1,0.984075,0.000398,[240 153] ; [39 25],[239.92778993 153.07221007] ; [39.07221007 24.92778993],0
