Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.001293,10.352364,[36 12] ; [14 21],[28.91566265 19.08433735] ; [21.08433735 13.91566265],0
d4,1,0.005626,7.666218,[38 10] ; [17 17],[32.19512195 15.80487805] ; [22.80487805 11.19512195],0
a6,1,0.007675,7.107814,[32 16] ; [13 22],[26.02409639 21.97590361] ; [18.97590361 16.02409639],0
a3,1,0.009053,6.812371,[29 19] ; [11 24],[23.13253012 24.86746988] ; [16.86746988 18.13253012],0
r2,1,0.027555,4.855702,[45  3] ; [27  8],[41.63855422  6.36144578] ; [30.36144578  4.63855422],0
p8,1,0.032324,4.581248,[30 17] ; [14 21],[25.2195122 21.7804878] ; [18.7804878 16.2195122],0
n6,1,0.033477,4.521199,[36 11] ; [19 16],[31.52439024 15.47560976] ; [23.47560976 11.52439024],0
d3,1,0.049239,3.867185,[31 17] ; [15 20],[26.60240964 21.39759036] ; [19.39759036 15.60240964],0
n4,1,0.063597,3.440997,[33 15] ; [17 18],[28.91566265 19.08433735] ; [21.08433735 13.91566265],0
n1,1,0.068817,3.31102,[8 6] ; [2 8],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
u1,1,0.073837,3.195582,[ 7 41] ; [ 1 34],[ 4.62650602 43.37349398] ; [ 3.37349398 31.62650602],0
b2,1,0.088842,2.895238,[ 8 19] ; [ 2 19],[ 5.625 21.375] ; [ 4.375 16.625],0
b3,1,0.088842,2.895238,[ 8 19] ; [ 2 19],[ 5.625 21.375] ; [ 4.375 16.625],0
a5,1,0.113449,2.505507,[29 19] ; [15 20],[25.44578313 22.55421687] ; [18.55421687 16.44578313],0
s5,1,0.117105,2.455621,[ 6 41] ; [ 9 25],[ 8.7037037 38.2962963] ; [ 6.2962963 27.7037037],0
s7,1,0.139649,2.181818,[18 30] ; [ 7 25],[15. 33.] ; [10. 22.],0
d1,1,0.158039,1.992894,[21 27] ; [10 25],[17.92771084 30.07228916] ; [13.07228916 21.92771084],0
n5,1,0.20607,1.598822,[30 18] ; [17 18],[27.18072289 20.81927711] ; [19.81927711 15.18072289],0
r3,1,0.223397,1.482414,[44  4] ; [29  6],[42.21686747  5.78313253] ; [30.78313253  4.21686747],0
p10,1,0.295089,1.096257,[18 30] ; [ 9 25],[15.80487805 32.19512195] ; [11.19512195 22.80487805],0
p11,1,0.31314,1.017385,[30 18] ; [18 17],[27.75903614 20.24096386] ; [20.24096386 14.75903614],0
r1,1,0.329179,0.952125,[35 13] ; [22 13],[32.96385542 15.03614458] ; [24.03614458 10.96385542],0
s6,1,0.369923,0.803922,[26 22] ; [15 19],[24. 24.] ; [17. 17.],0
s8,1,0.372834,0.794197,[10 38] ; [10 24],[11.70731707 36.29268293] ; [ 8.29268293 25.70731707],0
