Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,124.961573,[146  22] ; [ 31 103],[98.46357616 69.53642384] ; [78.53642384 55.46357616],1
s6,1,0.0,59.337394,[150  17] ; [66 67],[120.24  46.76] ; [95.76 37.24],1
s7,1,0.0,49.953239,[129  36] ; [47 79],[99.79381443 65.20618557] ; [76.20618557 49.79381443],1
s8,1,0.0,47.357896,[122  49] ; [43 92],[92.20588235 78.79411765] ; [72.79411765 62.20588235],1
s5,1,0.0,45.951176,[94 70] ; [ 25 109],[65.48993289 98.51006711] ; [53.51006711 80.48993289],1
u1,1,0.00637,7.442604,[ 46 126] ; [ 19 117],[ 36.2987013 135.7012987] ; [ 28.7012987 107.2987013],0
a5,1,0.008951,6.832602,[139  32] ; [93 43],[129.2247557  41.7752443] ; [102.7752443  33.2247557],0
p12,1,0.024654,5.048029,[ 29 142] ; [ 11 123],[ 22.42622951 148.57377049] ; [ 17.57377049 116.42622951],0
a4,1,0.027943,4.831579,[90 81] ; [54 81],[80.47058824 90.52941176] ; [63.52941176 71.47058824],0
n5,1,0.028869,4.7754,[155  17] ; [110  25],[148.46905537  23.53094463] ; [116.53094463  18.46905537],0
s4,1,0.037812,4.313447,[ 28 144] ; [ 11 122],[ 21.99344262 150.00655738] ; [ 17.00655738 115.99344262],0
v1,1,0.039275,4.248953,[123  47] ; [82 52],[114.63815789  55.36184211] ; [90.36184211 43.63815789],0
p10,1,0.040174,4.210531,[154  17] ; [109  24],[147.9375  23.0625] ; [115.0625  17.9375],0
s1,1,0.043151,4.089483,[  8 162] ; [  1 133],[  5.03289474 164.96710526] ; [  3.96710526 130.03289474],0
p9,1,0.049178,3.869273,[152  16] ; [111  23],[146.30463576  21.69536424] ; [116.69536424  17.30463576],0
p4,1,0.092689,2.827033,[117  54] ; [78 54],[110.04950495  60.95049505] ; [84.95049505 47.04950495],0
a3,1,0.10214,2.671806,[138  32] ; [99 36],[132.09836066  37.90163934] ; [104.90163934  30.09836066],0
u3,1,0.105457,2.621008,[23 11] ; [18 19],[19.63380282 14.36619718] ; [21.36619718 15.63380282],0
a2,1,0.116574,2.462758,[ 53 119] ; [ 31 105],[ 46.90909091 125.09090909] ; [37.09090909 98.90909091],0
d2,1,0.116584,2.46262,[99 72] ; [66 69],[92.20588235 78.79411765] ; [72.79411765 62.20588235],0
p2,1,0.12675,2.331865,[149  22] ; [109  26],[144.17647059  26.82352941] ; [113.82352941  21.17647059],0
d1,1,0.158941,1.984269,[117  55] ; [82 54],[111.12987013  60.87012987] ; [87.87012987 48.12987013],0
b3,1,0.172069,1.864825,[48 57] ; [34 60],[43.26633166 61.73366834] ; [38.73366834 55.26633166],0
b2,1,0.172069,1.864825,[48 57] ; [34 60],[43.26633166 61.73366834] ; [38.73366834 55.26633166],0
u4,1,0.178659,1.808743,[  7 165] ; [  2 134],[  5.02597403 166.97402597] ; [  3.97402597 132.02597403],0
n4,1,0.183716,1.767306,[154  18] ; [114  21],[150.14983713  21.85016287] ; [117.85016287  17.14983713],0
d4,1,0.184545,1.760638,[149  21] ; [111  24],[144.91803279  25.08196721] ; [115.08196721  19.91803279],0
n2,1,0.200342,1.63988,[28  6] ; [17  8],[25.93220339  8.06779661] ; [19.06779661  5.93220339],0
p1,1,0.205136,1.605428,[ 23 148] ; [ 12 124],[ 19.49511401 151.50488599] ; [ 15.50488599 120.49511401],0
r1,1,0.216012,1.530667,[147  25] ; [109  27],[142.96103896  29.03896104] ; [113.03896104  22.96103896],0
p8,1,0.221819,1.492562,[104  65] ; [72 60],[98.81727575 70.18272425] ; [77.18272425 54.81727575],0
b5,1,0.224788,1.473541,[97 75] ; [86 50],[102.19480519  69.80519481] ; [80.80519481 55.19480519],0
p5,1,0.248197,1.333426,[ 34 137] ; [ 20 115],[ 30.17647059 140.82352941] ; [ 23.82352941 111.17647059],0
r4,1,0.312511,1.020032,[163   9] ; [125  11],[160.83116883  11.16883117] ; [127.16883117   8.83116883],0
b1,1,0.337507,0.91988,[ 66 106] ; [45 91],[ 61.98701299 110.01298701] ; [49.01298701 86.98701299],0
p7,1,0.347357,0.883087,[120  44] ; [90 42],[116.35135135  47.64864865] ; [93.64864865 38.35135135],0
d5,1,0.363894,0.824409,[145  26] ; [110  26],[142.03583062  28.96416938] ; [112.96416938  23.03583062],0
p3,1,0.410072,0.678593,[103  68] ; [75 60],[99.47058824 71.52941176] ; [78.52941176 56.47058824],0
p6,1,0.429131,0.625175,[72 96] ; [51 82],[68.65116279 99.34883721] ; [54.34883721 78.65116279],0
a7,1,0.452767,0.563715,[118  52] ; [99 36],[120.95081967  49.04918033] ; [96.04918033 38.95081967],0
r2,1,0.456168,0.55528,[167   5] ; [127   6],[165.79672131   6.20327869] ; [128.20327869   4.79672131],0
r3,1,0.471901,0.517521,[167   5] ; [129   6],[165.83713355   6.16286645] ; [130.16286645   4.83713355],0
a1,1,0.494089,0.46761,[ 15 157] ; [  9 127],[ 13.4025974 158.5974026] ; [ 10.5974026 125.4025974],0
a6,1,0.528611,0.397061,[113  57] ; [95 41],[115.55555556  54.44444444] ; [92.44444444 43.55555556],0
n1,1,0.544908,0.366519,[13 21] ; [ 7 16],[11.92982456 22.07017544] ; [ 8.07017544 14.92982456],0
u2,1,0.610786,0.259032,[20 14] ; [19 17],[18.94285714 15.05714286] ; [20.05714286 15.94285714],0
b4,1,0.64011,0.218598,[103  69] ; [85 51],[104.98701299  67.01298701] ; [83.01298701 52.98701299],0
v2,1,0.703942,0.144403,[135  35] ; [104  30],[133.65131579  36.34868421] ; [105.34868421  28.65131579],0
n3,1,0.761799,0.091881,[25 10] ; [18  6],[25.50847458  9.49152542] ; [17.49152542  6.50847458],0
d3,1,0.77882,0.078881,[122  49] ; [99 37],[123.09771987  47.90228013] ; [97.90228013 38.09771987],0
p11,1,0.902588,0.01498,[142  30] ; [113  23],[142.4025974  29.5974026] ; [112.5974026  23.4025974],0
a8,1,0.947101,0.004402,[ 24 135] ; [18 99],[ 24.19565217 134.80434783] ; [17.80434783 99.19565217],0
v4,1,0.985881,0.000313,[167   5] ; [132   4],[166.97402597   5.02597403] ; [132.02597403   3.97402597],0
