Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000461,12.266034,[40 22] ; [12 29],[31.30097087 30.69902913] ; [20.69902913 20.30097087],1
v1,1,0.000849,11.130324,[46 17] ; [16 24],[37.9223301 25.0776699] ; [24.0776699 15.9223301],1
d5,1,0.009065,6.809981,[58  5] ; [30 11],[53.30769231  9.69230769] ; [34.69230769  6.30769231],0
p1,1,0.009457,6.734401,[ 1 62] ; [ 6 35],[ 4.24038462 58.75961538] ; [ 2.75961538 38.24038462],0
a4,1,0.021801,5.261603,[36 27] ; [14 27],[30.28846154 32.71153846] ; [19.71153846 21.28846154],0
a6,1,0.033159,4.537525,[41 22] ; [18 23],[35.74038462 27.25961538] ; [23.25961538 17.74038462],0
r2,1,0.040091,4.214048,[59  3] ; [34  7],[55.98058252  6.01941748] ; [37.01941748  3.98058252],0
a3,1,0.046202,3.97421,[51 12] ; [26 15],[46.64423077 16.35576923] ; [30.35576923 10.64423077],0
s2,1,0.067713,3.337612,[21 42] ; [ 7 34],[16.96153846 46.03846154] ; [11.03846154 29.96153846],0
u1,1,0.070207,3.278163,[19 44] ; [ 6 35],[15.14423077 47.85576923] ; [ 9.85576923 31.14423077],0
u2,1,0.095045,2.786786,[7 5] ; [13  2],[8.88888889 3.11111111] ; [11.11111111  3.88888889],0
a2,1,0.099237,2.71777,[18 45] ; [ 6 35],[14.53846154 48.46153846] ; [ 9.46153846 31.53846154],0
a5,1,0.112705,2.515879,[54  9] ; [30 11],[50.88461538 12.11538462] ; [33.11538462  7.88461538],0
d1,1,0.115186,2.481592,[42 21] ; [21 20],[38.16346154 24.83653846] ; [24.83653846 16.16346154],0
p6,1,0.115966,2.470972,[34 28] ; [16 25],[30.09708738 31.90291262] ; [19.90291262 21.09708738],0
d2,1,0.118367,2.438795,[39 24] ; [19 22],[35.13461538 27.86538462] ; [22.86538462 18.13461538],0
p3,1,0.118367,2.438795,[39 24] ; [19 22],[35.13461538 27.86538462] ; [22.86538462 18.13461538],0
n5,1,0.136585,2.216021,[49 13] ; [27 14],[45.74757282 16.25242718] ; [30.25242718 10.74757282],0
p9,1,0.163034,1.945853,[57  5] ; [34  7],[54.77669903  7.22330097] ; [36.22330097  4.77669903],0
s6,1,0.178161,1.812899,[38 25] ; [30 11],[41.19230769 21.80769231] ; [26.80769231 14.19230769],0
n4,1,0.192509,1.698312,[54  9] ; [31 10],[51.49038462 11.50961538] ; [33.50961538  7.49038462],0
p5,1,0.197293,1.662297,[10 53] ; [ 3 38],[ 7.875 55.125] ; [ 5.125 35.875],0
r1,1,0.212396,1.555022,[55  8] ; [32  9],[52.70192308 10.29807692] ; [34.29807692  6.70192308],0
s5,1,0.22119,1.496633,[24 37] ; [11 29],[21.13861386 39.86138614] ; [13.86138614 26.13861386],0
a7,1,0.222837,1.486004,[47 16] ; [26 15],[44.22115385 18.77884615] ; [28.77884615 12.22115385],0
d3,1,0.236327,1.402372,[44 19] ; [24 17],[41.19230769 21.80769231] ; [26.80769231 14.19230769],0
b1,1,0.24414,1.356527,[22 41] ; [19 22],[24.83653846 38.16346154] ; [16.16346154 24.83653846],0
s4,1,0.268572,1.224028,[ 6 56] ; [ 7 34],[ 7.82524272 54.17475728] ; [ 5.17475728 35.82524272],0
b5,1,0.276596,1.18374,[42 21] ; [23 18],[39.375 23.625] ; [25.625 15.375],0
s7,1,0.293605,1.103019,[38 20] ; [22 18],[35.51020408 22.48979592] ; [24.48979592 15.51020408],0
r4,1,0.300104,1.073734,[59  4] ; [36  5],[57.54807692  5.45192308] ; [37.45192308  3.54807692],0
d4,1,0.312592,1.01969,[54  9] ; [32  9],[52.09615385 10.90384615] ; [33.90384615  7.09615385],0
