Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,76.376844,[ 18 124] ; [65 31],[49.5210084 92.4789916] ; [33.4789916 62.5210084],1
s2,1,0.0,53.43063,[ 32 106] ; [69 28],[59.3106383 78.6893617] ; [41.6893617 55.3106383],1
s6,1,0.0,36.361639,[59 82] ; [78 18],[81.50632911 59.49367089] ; [55.49367089 40.50632911],1
s3,1,0.0,30.636228,[47 91] ; [68 28],[67.82051282 70.17948718] ; [47.17948718 48.82051282],1
p4,1,0.000189,13.93566,[47 94] ; [56 41],[61.0210084 79.9789916] ; [41.9789916 55.0210084],1
u1,1,0.000295,13.103583,[ 14 128] ; [27 70],[ 24.35983264 117.64016736] ; [16.64016736 80.35983264],1
a3,1,0.000415,12.461782,[82 58] ; [78 19],[94.51476793 45.48523207] ; [65.48523207 31.51476793],1
d2,1,0.00067,11.571304,[60 78] ; [64 33],[72.81702128 65.18297872] ; [51.18297872 45.81702128],1
d1,1,0.001459,10.129543,[64 78] ; [64 33],[76.05020921 65.94979079] ; [51.94979079 45.05020921],0
s5,1,0.001932,9.613506,[ 21 115] ; [30 61],[ 30.55506608 105.44493392] ; [20.44493392 70.55506608],0
n6,1,0.002193,9.38079,[115  27] ; [91  5],[122.90756303  19.09243697] ; [83.09243697 12.90756303],0
v4,1,0.00256,9.097513,[118  24] ; [93  4],[125.36401674  16.63598326] ; [85.63598326 11.36401674],0
n4,1,0.003271,8.649617,[114  28] ; [91  6],[121.79916318  20.20083682] ; [83.20083682 13.79916318],0
a5,1,0.005074,7.852711,[92 50] ; [79 18],[101.59832636  40.40167364] ; [69.40167364 27.59832636],0
s1,1,0.006484,7.41052,[  3 136] ; [10 86],[  7.6893617 131.3106383] ; [ 5.3106383 90.6893617],0
b5,1,0.006565,7.388299,[81 61] ; [72 25],[90.90376569 51.09623431] ; [62.09623431 34.90376569],0
p6,1,0.007333,7.189544,[ 15 125] ; [23 74],[ 22.44725738 117.55274262] ; [15.55274262 81.44725738],0
a2,1,0.01089,6.483158,[ 24 118] ; [30 67],[ 32.08368201 109.91631799] ; [21.91631799 75.08368201],0
p3,1,0.012843,6.19056,[ 36 106] ; [39 57],[44.74789916 97.25210084] ; [30.25210084 65.74789916],0
p9,1,0.013595,6.089993,[100  39] ; [83 14],[107.78389831  31.21610169] ; [75.21610169 21.78389831],0
r1,1,0.013609,6.088134,[90 52] ; [76 21],[98.62761506 43.37238494] ; [67.37238494 29.62761506],0
d4,1,0.017536,5.641968,[97 44] ; [80 17],[104.86134454  36.13865546] ; [72.13865546 24.86134454],0
d5,1,0.021782,5.263087,[95 47] ; [78 19],[102.78661088  39.21338912] ; [70.21338912 26.78661088],0
p5,1,0.031553,4.622619,[  6 136] ; [11 84],[ 10.18565401 131.81434599] ; [ 6.81434599 88.18565401],0
a4,1,0.045069,4.016058,[58 82] ; [53 44],[65.56962025 74.43037975] ; [45.43037975 51.56962025],0
a6,1,0.047373,3.932104,[101  41] ; [57 40],[93.87447699 48.12552301] ; [64.12552301 32.87447699],0
p2,1,0.061462,3.4975,[89 53] ; [72 25],[95.65690377 46.34309623] ; [65.34309623 31.65690377],0
u3,1,0.07515,3.166797,[27 33] ; [13  6],[30.37974684 29.62025316] ; [9.62025316 9.37974684],0
r2,1,0.077184,3.123222,[125  17] ; [91  5],[128.87394958  13.12605042] ; [87.12605042  8.87394958],0
r3,1,0.081424,3.036237,[114  26] ; [87 10],[118.73417722  21.26582278] ; [82.26582278 14.73417722],0
n1,1,0.085376,2.959462,[19 27] ; [19 12],[22.7012987 23.2987013] ; [15.2987013 15.7012987],0
r4,1,0.086505,2.938239,[107  35] ; [82 15],[112.29288703  29.70711297] ; [76.70711297 20.29288703],0
u4,1,0.09167,2.844796,[  2 140] ; [ 5 92],[  4.15899582 137.84100418] ; [ 2.84100418 94.15899582],0
p10,1,0.139593,2.182435,[96 44] ; [75 22],[101.01265823  38.98734177] ; [69.98734177 27.01265823],0
v3,1,0.154594,2.026329,[39 97] ; [35 58],[43.94759825 92.05240175] ; [30.05240175 62.94759825],0
p8,1,0.167239,1.907521,[ 31 110] ; [29 68],[ 35.54621849 105.45378151] ; [24.45378151 72.54621849],0
b4,1,0.16927,1.889396,[93 49] ; [55 42],[87.93305439 54.06694561] ; [60.06694561 36.93305439],0
v2,1,0.176389,1.827785,[51 80] ; [46 50],[55.97797357 75.02202643] ; [41.02202643 54.97797357],0
b1,1,0.231676,1.430542,[52 90] ; [43 54],[56.44351464 85.55648536] ; [38.55648536 58.44351464],0
p11,1,0.245434,1.349107,[105  37] ; [65 32],[101.0041841  40.9958159] ; [68.9958159 28.0041841],0
a1,1,0.256809,1.285878,[ 11 131] ; [ 4 93],[  8.91213389 133.08786611] ; [ 6.08786611 90.91213389],0
d3,1,0.311657,1.023642,[83 59] ; [63 34],[86.74476987 55.25523013] ; [59.25523013 37.74476987],0
p12,1,0.357312,0.847318,[ 10 132] ; [10 86],[ 11.93277311 130.06722689] ; [ 8.06722689 87.93277311],0
v1,1,0.434168,0.611648,[58 82] ; [42 48],[60.86956522 79.13043478] ; [39.13043478 50.86956522],0
n3,1,0.67176,0.179551,[29 17] ; [21 10],[29.87012987 16.12987013] ; [20.12987013 10.87012987],0
n2,1,0.692008,0.15692,[36 12] ; [22  9],[35.24050633 12.75949367] ; [22.75949367  8.24050633],0
p1,1,0.713331,0.134972,[ 14 128] ; [11 86],[ 14.85355649 127.14644351] ; [10.14644351 86.85355649],0
u2,1,0.727901,0.121048,[28 32] ; [ 8 11],[27.34177215 32.65822785] ; [ 8.65822785 10.34177215],0
a8,1,0.73656,0.113173,[ 16 118] ; [ 9 77],[ 15.22727273 118.77272727] ; [ 9.77272727 76.22727273],0
b2,1,0.782886,0.075934,[27 44] ; [29 43],[27.8041958 43.1958042] ; [28.1958042 43.8041958],0
b3,1,0.782886,0.075934,[27 44] ; [29 43],[27.8041958 43.1958042] ; [28.1958042 43.8041958],0
a7,1,0.865829,0.028547,[93 48] ; [65 32],[93.60504202 47.39495798] ; [64.39495798 32.60504202],0
s4,1,0.9295,0.007828,[ 21 119] ; [14 82],[ 20.76271186 119.23728814] ; [14.23728814 81.76271186],0
